DateTime,DOY,CHK__1_1_1,DAQM_T_1_1_1,VIN_1_1_1,PPFD_1_1_1,P_RAIN_1_1_1,RG_1_1_1,RH_1_1_1,RN_1_1_1,SHF_1_1_1,SHF_2_1_1,SHF_3_1_1,SWC_1_1_1,SWC_2_1_1,TA_1_1_1,TS_1_1_1,TS_2_1_1,TS_3_1_1,n_SHF,n_TS,n_SWC,SHF,TS,SWC
2024-05-29T07:30:00Z,150.1458,146.233,19.651,12.1762,-9.79e-4,0,-5.43e-4,76.5594,-19.0112,-5.4536,-6.42712,-4.0033,0.241403,NA,286.328,288.45,287.972,288.395,3,3,1,-5.294673333333334,288.27233333333334,0.241403
2024-05-29T08:00:00Z,150.1666,135.867,19.5594,12.177,-9.44e-4,0,-2.22e-4,76.6272,-19.6673,-5.98417,-7.1983,-4.40448,0.241009,NA,286.099,288.345,287.877,288.32,3,3,1,-5.862316666666667,288.1806666666667,0.241009
2024-05-29T08:30:00Z,150.1874,105.967,18.9542,12.182,-9.47e-4,0,-3.83e-4,78.5174,-24.5699,-6.18698,-7.4299,-4.76953,0.240472,NA,285.823,288.251,287.784,288.247,3,3,1,-6.128803333333333,288.094,0.240472
2024-05-29T09:00:00Z,150.2083,112.6,18.3734,12.1834,-8.01e-4,0,-2.69e-4,80.0737,-34.2351,-6.45392,-7.63443,-5.19787,0.240156,NA,285.571,288.107,287.699,288.176,3,3,1,-6.42874,287.994,0.240156
2024-05-29T09:30:00Z,150.2291,134.667,17.8542,12.1835,0.00297518,0,0.00202266,82.6993,-27.095,-7.21752,-8.25934,-5.84083,0.239405,NA,285.125,287.922,287.611,288.098,3,3,1,-7.105896666666667,287.877,0.239405
2024-05-29T10:00:00Z,150.2499,104.233,17.5003,12.1834,0.528465,0,0.283737,84.8649,-27.1897,-7.7859,-8.73577,-6.44544,0.239245,NA,284.81,287.81,287.52,288.014,3,3,1,-7.655703333333333,287.78133333333335,0.239245
2024-05-29T10:30:00Z,150.2707,113.2,17.2008,12.1833,13.7801,0,7.65706,86.0019,-35.457,-8.12646,-9.17063,-6.85376,0.23941,NA,284.554,287.699,287.43,287.933,3,3,1,-8.050283333333333,287.68733333333336,0.23941
2024-05-29T11:00:00Z,150.2916,117.533,16.8484,12.1833,57.2622,0,26.2377,86.9472,-36.8834,-8.42396,-9.86015,-7.31121,0.239342,NA,284.268,287.563,287.337,287.856,3,3,1,-8.531773333333334,287.5853333333333,0.239342
2024-05-29T11:30:00Z,150.3124,123.8,16.587,12.1818,142.624,0,65.8652,88.8285,-11.3871,-8.62565,-10.3696,-8.04759,0.239371,NA,284.15,287.504,287.24,287.773,3,3,1,-9.01428,287.5056666666667,0.239371
2024-05-29T12:00:00Z,150.3332,110.633,16.7271,12.1834,299.407,0,132.257,88.8639,25.0404,-7.59167,-9.57012,-7.94953,0.238829,NA,284.314,287.652,287.162,287.7,3,3,1,-8.37044,287.50466666666665,0.238829
2024-05-29T12:30:00Z,150.3541,103.633,17.2675,12.1843,549.703,0,245.932,84.9228,103.142,-5.67079,-8.76493,-6.83386,0.239384,NA,285.103,288.02,287.112,287.67,3,3,1,-7.08986,287.60066666666665,0.239384
2024-05-29T13:00:00Z,150.3749,89,18.131,12.1843,646.256,0,282.461,82.256,145.105,-2.75523,-7.55655,-5.17201,0.239685,NA,285.498,288.602,287.083,287.686,3,3,1,-5.161263333333333,287.7903333333333,0.239685
2024-05-29T13:30:00Z,150.3957,123.067,18.8414,12.1843,795.454,0,354.489,80.6974,203.333,0.416869,-6.00162,-4.02534,0.239712,NA,286.108,289.222,287.079,287.712,3,3,1,-3.2033636666666667,288.0043333333333,0.239712
2024-05-29T14:00:00Z,150.4165,117.833,19.7128,12.184,1045.38,0,469.141,76.2183,312.524,4.56894,-3.65019,-2.94668,0.238899,NA,287.255,289.939,287.107,287.733,3,3,1,-0.6759766666666668,288.2596666666667,0.238899
2024-05-29T14:30:00Z,150.4374,101.5,21.0875,12.184,1252.06,0,577.309,72.7123,398.947,10.4257,-0.689532,-1.66104,0.239007,NA,288.321,291.138,287.179,287.763,3,3,1,2.6917093333333337,288.6933333333333,0.239007
2024-05-29T15:00:00Z,150.4582,152.233,21.9052,12.1849,1214.52,0,559.242,72.4646,385.972,15.3692,2.87497,0.899628,0.240508,NA,288.602,291.699,287.301,287.828,3,3,1,6.381265999999999,288.94266666666664,0.240508
2024-05-29T15:30:00Z,150.479,132.533,22.6583,12.1849,1347.81,0,623.816,70.7231,444.834,19.4603,5.70329,3.81859,0.243067,NA,289.18,292.601,287.443,287.937,3,3,1,9.660726666666667,289.327,0.243067
2024-05-29T16:00:00Z,150.4999,129.233,23.3727,12.185,1087.97,0,651.867,68.3119,486.483,24.3041,7.39441,5.94207,0.2435,NA,289.793,293.175,287.593,288.066,3,3,1,12.546859999999999,289.61133333333333,0.2435
2024-05-29T16:30:00Z,150.5207,154.267,24.1854,12.184,1398.21,0,651.68,64.4091,482.134,29.072,10.1844,7.17819,0.243052,NA,290.493,293.584,287.739,288.169,3,3,1,15.478196666666665,289.8306666666667,0.243052
2024-05-29T17:00:00Z,150.5415,121.333,25.1771,12.1852,1009.91,0,488.337,57.5594,343.288,32.9474,12.6071,9.38878,0.243838,NA,291.085,294.007,287.909,288.294,3,3,1,18.31442666666667,290.07,0.243838
2024-05-29T17:30:00Z,150.5624,133.267,25.0529,12.1856,1170.25,0,560.843,58.841,414.275,29.1951,13.1677,12.1945,0.243723,NA,291.012,293.063,288.08,288.464,3,3,1,18.185766666666666,289.86899999999997,0.243723
2024-05-29T18:00:00Z,150.5832,142.433,25.9456,12.1855,678.799,0,338.118,53.8851,218.404,28.9828,15.9901,16.0442,0.244597,NA,291.544,293.238,288.259,288.677,3,3,1,20.339033333333333,290.058,0.244597
2024-05-29T18:30:00Z,150.604,151.5,26.2964,12.1856,1137.67,0,543.327,53.1661,387.617,25.7037,17.5131,19.3683,0.246438,NA,291.835,293.054,288.458,288.928,3,3,1,20.861700000000003,290.14666666666665,0.246438
2024-05-29T19:00:00Z,150.6249,156.267,26.5857,12.1859,717.645,0,349.778,52.3122,225.107,24.0481,19.2227,22.5521,0.246827,NA,291.775,292.956,288.659,289.155,3,3,1,21.940966666666668,290.25666666666666,0.246827
2024-05-29T19:30:00Z,150.6457,158.3,26.8388,12.1858,1156.82,0,556.078,48.7069,394.021,21.0395,19.1475,23.1505,0.24802,NA,292.393,292.782,288.817,289.319,3,3,1,21.1125,290.306,0.24802
2024-05-29T20:00:00Z,150.6665,154.767,27.6175,12.1862,829.582,0,406.805,48.3517,275.321,19.5622,20.8818,26.7436,0.247536,NA,292.429,292.779,288.999,289.518,3,3,1,22.395866666666667,290.432,0.247536
2024-05-29T20:30:00Z,150.6873,136.167,27.7664,12.1858,1441.03,0,683.983,45.4283,491.867,16.722,19.2569,29.7415,0.248826,NA,292.798,292.365,289.148,289.756,3,3,1,21.9068,290.423,0.248826
2024-05-29T21:00:00Z,150.7082,162.967,28.7711,12.1862,1071.06,0,522.409,42.7947,353.196,13.8836,17.5511,35.6373,0.254639,NA,293.062,292.002,289.219,290.026,3,3,1,22.357333333333337,290.41566666666665,0.254639
2024-05-29T21:30:00Z,150.729,146.033,28.6984,12.1865,796.466,0,372.643,42.4076,235.264,11.3023,15.2754,35.3527,0.250385,NA,292.923,291.606,289.262,290.219,3,3,1,20.643466666666665,290.3623333333333,0.250385
2024-05-29T22:00:00Z,150.7498,137.333,28.9617,12.1865,1067.85,0,497.591,41.7302,306.551,8.1981,11.4615,27.145,0.249901,NA,293.137,291.158,289.229,290.181,3,3,1,15.601533333333332,290.1893333333333,0.249901
2024-05-29T22:30:00Z,150.7707,165.7,29.2695,12.1869,889.768,0,417.133,40.5115,235.931,5.09173,8.15625,19.8127,0.249596,NA,293.046,290.713,289.148,290.043,3,3,1,11.020226666666666,289.968,0.249596
2024-05-29T23:00:00Z,150.7915,132.367,29.2401,12.1866,710.313,0,337.28,38.4265,158.201,2.94202,6.11595,14.2834,0.25224,NA,292.848,290.389,289.051,289.876,3,3,1,7.780456666666667,289.772,0.25224
2024-05-29T23:30:00Z,150.8123,178.467,28.8529,12.1868,546.734,0,266.044,36.5424,96.4464,1.2094,4.2738,10.4772,0.253882,NA,292.724,290.122,288.952,289.719,3,3,1,5.320133333333333,289.59766666666667,0.253882
2024-05-30T00:00:00Z,150.8332,142.233,28.3599,12.1871,366.336,0,185.719,31.7712,24.6353,-0.278701,2.55046,7.79477,0.249878,NA,292.418,289.837,288.853,289.578,3,3,1,3.355509666666667,289.42266666666666,0.249878
2024-05-30T00:30:00Z,150.854,101.5,27.2937,12.1871,209.852,0,115.902,28.7233,-24.4859,-2.73706,-0.300892,5.77266,0.247505,NA,291.675,289.428,288.731,289.446,3,3,1,0.9115693333333333,289.20166666666665,0.247505
2024-05-30T01:00:00Z,150.8748,118.967,25.8716,12.1871,77.2391,0,45.1408,29.8591,-54.1325,-4.77043,-2.5888,3.87875,0.244755,NA,290.569,289.091,288.587,289.314,3,3,1,-1.1601599999999999,288.99733333333336,0.244755
2024-05-30T01:30:00Z,150.8956,125.8,23.682,12.1867,12.6236,0,6.20059,30.975,-74.8178,-6.46198,-5.34156,0.810161,0.242857,NA,289.125,288.7,288.422,289.155,3,3,1,-3.6644596666666667,288.759,0.242857
2024-05-30T02:00:00Z,150.9165,134.3,21.3003,12.1861,0.435813,0,0.264018,31.9767,-77.0836,-8.77999,-9.17042,-3.0184,0.242824,NA,287.817,288.296,288.209,288.948,3,3,1,-6.989603333333333,288.4843333333333,0.242824
2024-05-30T02:30:00Z,150.9373,124.367,19.5422,12.1859,0.00244267,0,0.00172681,33.8861,-77.3978,-11.0029,-12.0997,-6.49649,0.242656,NA,286.823,287.94,287.971,288.715,3,3,1,-9.866363333333334,288.20866666666666,0.242656
2024-05-30T03:00:00Z,150.9581,115.7,18.32,12.1853,-7.91e-4,0,-3.03e-4,33.6431,-79.9004,-12.8974,-14.536,-9.1655,0.242459,NA,286.146,287.609,287.731,288.485,3,3,1,-12.199633333333333,287.94166666666666,0.242459
2024-05-30T03:30:00Z,150.979,122.233,17.2909,12.1849,-9.4e-4,0,-1.29e-4,36.2428,-74.4583,-14.3524,-16.3718,-11.1628,0.24253,NA,285.258,287.319,287.493,288.27,3,3,1,-13.962333333333333,287.694,0.24253
2024-05-30T04:00:00Z,151,107.7,16.2607,12.1847,-0.00103,0,-1.6e-4,40.2425,-69.37,-15.599,-17.5089,-13.0711,0.242563,NA,284.264,287.053,287.271,288.064,3,3,1,-15.393,287.4626666666667,0.242563
2024-05-30T04:30:00Z,151.0208,101.967,15.4156,12.1843,-9.67e-4,0,-2.57e-4,43.8513,-68.0859,-16.4485,-18.5075,-14.6369,0.242733,NA,283.738,286.829,287.062,287.863,3,3,1,-16.530966666666668,287.2513333333333,0.242733
2024-05-30T05:00:00Z,151.0416,116.533,14.6792,12.1839,-0.00103,0,-2.36e-4,46.9683,-62.7552,-17.0115,-19.3074,-15.7812,0.242884,NA,283.213,286.642,286.863,287.677,3,3,1,-17.3667,287.0606666666667,0.242884
2024-05-30T05:30:00Z,151.0624,97.6,13.8193,12.1835,-9.02e-4,0,-2.54e-4,50.2123,-61.6169,-17.8243,-20.4439,-16.9172,0.243446,NA,282.493,286.449,286.669,287.492,3,3,1,-18.395133333333334,286.87,0.243446
2024-05-30T06:00:00Z,151.0833,140.4,12.8599,12.1831,-9.68e-4,0,-1.97e-4,54.4039,-55.339,-18.9267,-21.5241,-18.0237,0.243711,NA,281.652,286.2,286.474,287.311,3,3,1,-19.491500000000002,286.66166666666663,0.243711
2024-05-30T06:30:00Z,151.1041,117.733,12.1062,12.1829,-0.00107,0,-7.37e-5,57.7995,-53.4715,-20.0687,-22.4958,-19.0759,0.244466,NA,280.939,285.931,286.28,287.134,3,3,1,-20.5468,286.4483333333333,0.244466
2024-05-30T07:00:00Z,151.1249,109.733,11.4646,12.1825,-8.54e-4,0,-2.06e-4,61.8926,-53.1931,-20.812,-23.2534,-19.9954,0.24557,NA,280.449,285.732,286.09,286.963,3,3,1,-21.3536,286.26166666666666,0.24557
2024-05-30T07:30:00Z,151.1458,126.367,10.9599,12.1822,-8.81e-4,0,-1.87e-4,66.2554,-53.3168,-21.1288,-23.7431,-20.5616,0.244571,NA,279.727,285.561,285.91,286.807,3,3,1,-21.811166666666665,286.0926666666667,0.244571
2024-05-30T08:00:00Z,151.1666,108.733,10.1404,12.1818,-8.22e-4,0,-2.51e-5,73.3941,-52.0087,-21.9287,-24.3076,-21.103,0.244273,NA,278.496,285.289,285.737,286.657,3,3,1,-22.446433333333335,285.89433333333335,0.244273
2024-05-30T08:30:00Z,151.1874,127.467,9.28307,12.1817,-7.43e-4,0,-2.07e-5,76.6976,-50.3901,-22.9197,-24.8984,-21.7578,0.244335,NA,278.166,285.045,285.567,286.508,3,3,1,-23.191966666666666,285.70666666666665,0.244335
2024-05-30T09:00:00Z,151.2083,143.9,8.80104,12.1822,-5.74e-4,0,2.38903e-4,73.2155,-50.6129,-23.4595,-25.2719,-22.3227,0.244577,NA,278.787,284.849,285.401,286.365,3,3,1,-23.6847,285.53833333333336,0.244577
2024-05-30T09:30:00Z,151.2291,117,8.53333,12.182,0.00885404,0,0.0060734,72.3927,-51.2575,-23.8595,-25.5715,-22.7234,0.245343,NA,278.792,284.691,285.244,286.228,3,3,1,-24.051466666666666,285.3876666666667,0.245343
2024-05-30T10:00:00Z,151.2499,148.333,8.34948,12.1821,1.13688,0,0.689232,72.0746,-50.0241,-23.9053,-25.7478,-22.9958,0.246045,NA,278.702,284.55,285.093,286.099,3,3,1,-24.2163,285.24733333333336,0.246045
2024-05-30T11:00:00Z,151.2916,99.2,8.22396,12.1819,104.757,0,58.0697,72.9943,7.66488,-23.6204,-25.4073,-23.2219,0.247364,NA,279.382,284.359,284.821,285.86,3,3,1,-24.0832,285.0133333333333,0.247364
2024-05-30T11:30:00Z,151.3124,94.6333,9.34115,12.1825,253.745,0,127.835,70.7608,-4.16185,-20.8242,-23.1077,-22.0291,0.246851,NA,280.151,284.6,284.737,285.782,3,3,1,-21.987000000000002,285.0396666666667,0.246851
2024-05-30T12:00:00Z,151.3332,116.867,11.1013,12.1831,198.146,0,201.211,69.0799,44.3816,-16.5757,-19.7216,-19.379,0.246846,NA,281.514,285.051,284.719,285.774,3,3,1,-18.558766666666667,285.1813333333333,0.246846
2024-05-30T12:30:00Z,151.3541,138.067,13.0479,12.1838,267.666,0,276.528,66.3525,109.489,-11.8044,-16.3443,-15.818,0.247752,NA,282.922,285.744,284.756,285.84,3,3,1,-14.655566666666667,285.44666666666666,0.247752
2024-05-30T13:00:00Z,151.3749,114.867,14.9758,12.1841,773.658,0,367.647,62.1323,179.751,-6.75332,-13.3183,-12.5582,0.248618,NA,284.597,286.675,284.826,285.949,3,3,1,-10.876606666666667,285.81666666666666,0.248618
2024-05-30T13:30:00Z,151.3957,112.833,16.7414,12.1845,959.29,0,450.718,60.3669,247.822,-1.23009,-10.6063,-10.6059,0.250468,NA,285.629,287.727,284.918,286.046,3,3,1,-7.480763333333333,286.2303333333333,0.250468
2024-05-30T14:00:00Z,151.4165,105.367,18.1214,12.1846,1127.25,0,483.44,56.2768,325.39,4.5592,-8.02179,-9.11691,0.251149,NA,287.161,288.828,285.025,286.12,3,3,1,-4.1931666666666665,286.65766666666667,0.251149
2024-05-30T14:30:00Z,151.4374,121.2,19.4081,12.185,1283.22,0,622.628,53.0465,391.977,10.4455,-5.32409,-7.73619,0.250057,NA,288.062,289.835,285.161,286.19,3,3,1,-0.8715933333333339,287.062,0.250057
2024-05-30T15:00:00Z,151.4582,134.1,20.5086,12.185,1421.92,0,693.538,45.5264,446.948,15.6295,-3.10019,-6.34409,0.250506,NA,288.862,290.823,285.308,286.261,3,3,1,2.0617400000000004,287.464,0.250506
2024-05-30T15:30:00Z,151.479,111.767,21.4211,12.1851,1542.83,0,754.916,41.0465,497.726,20.754,-1.32933,-4.90279,0.25272,NA,289.417,291.605,285.451,286.339,3,3,1,4.840626666666667,287.79833333333335,0.25272
2024-05-30T16:00:00Z,151.4999,123.7,22.2826,12.1852,1640.83,0,805.015,37.8023,544.922,25.9801,0.267674,-3.55206,0.25362,NA,290.075,292.474,285.594,286.422,3,3,1,7.565238,288.16333333333336,0.25362
2024-05-30T16:30:00Z,151.5207,140.667,23.18,12.1856,1717.78,0,846.228,34.0941,573.185,32.182,2.51601,-2.37437,0.253838,NA,290.548,293.094,285.738,286.502,3,3,1,10.774546666666668,288.44466666666665,0.253838
2024-05-30T17:00:00Z,151.5415,169.567,24.0159,12.1858,1770.95,0,873.973,33.0419,599.567,38.9275,3.8181,-0.968139,0.252787,NA,291.085,293.598,285.889,286.589,3,3,1,13.925820333333334,288.692,0.252787
2024-05-30T17:30:00Z,151.5624,141.567,24.8435,12.186,1802.7,0,891.633,31.3539,638.563,44.5915,5.26936,3.96102,0.253278,NA,291.559,293.962,286.037,286.834,3,3,1,17.940626666666667,288.9443333333333,0.253278
2024-05-30T18:00:00Z,151.5832,167,25.8885,12.1863,1808.35,0,894.949,31.0414,627.597,47.5492,7.06519,11.5187,0.253153,NA,292.077,294.205,286.219,287.257,3,3,1,22.044363333333333,289.227,0.253153
2024-05-30T18:30:00Z,151.604,156.8,27.0719,12.1863,1790.94,0,884.821,29.5951,617.676,42.0546,10.6306,22.7479,0.253977,NA,292.206,294.036,286.449,287.943,3,3,1,25.144366666666667,289.476,0.253977
2024-05-30T19:00:00Z,151.6249,136.767,28.1253,12.1865,1752.07,0,865.116,30.6184,625.095,35.9745,13.1791,28.199,0.253428,NA,293.023,293.454,286.701,288.48,3,3,1,25.7842,289.545,0.253428
2024-05-30T19:30:00Z,151.6457,154.533,29.1753,12.1865,1688.08,0,830.815,29.8421,578.986,29.0153,14.0535,27.6522,0.252415,NA,293.037,292.868,286.902,288.743,3,3,1,23.573666666666668,289.5043333333333,0.252415
2024-05-30T20:00:00Z,151.6665,145,29.8971,12.187,1601.48,0,785.322,31.748,528.708,19.8618,17.0792,33.3914,0.251291,NA,293.343,292.144,287.198,289.026,3,3,1,23.444133333333333,289.456,0.251291
2024-05-30T20:30:00Z,151.6873,136.667,30.7833,12.1871,1495.08,0,732.301,29.4075,493.612,14.3421,19.0577,47.438,0.25055500000000003,NA,293.935,291.545,287.459,289.576,3,3,1,26.945933333333333,289.5266666666667,0.25055500000000003
2024-05-30T21:00:00Z,151.7082,148.6,31.562,12.1871,1370.23,0,669.648,28.4544,431.538,9.77704,16.7313,52.5459,0.250052,NA,294.006,291.068,287.595,290.01,3,3,1,26.351413333333333,289.55766666666665,0.250052
2024-05-30T21:30:00Z,151.729,150.1,32.0224,12.1871,1217.04,0,600.063,28.7392,365.608,6.29617,13.8138,47.1365,0.249582,NA,294.222,290.671,287.67,290.177,3,3,1,22.41549,289.50600000000003,0.249582
2024-05-30T22:00:00Z,151.7498,144.933,32.2258,12.1871,1072.43,0,523.216,29.6174,306.346,3.92447,11.485,34.7311,0.249175,NA,294.32,290.345,287.714,290.057,3,3,1,16.71352333333333,289.372,0.249175
2024-05-30T22:30:00Z,151.7707,142.533,32.4958,12.1873,901.86,0,442.119,29.1144,236.423,2.66809,10.3819,24.7347,0.248761,NA,294.557,290.089,287.745,289.839,3,3,1,12.594896666666667,289.22433333333333,0.248761
2024-05-30T23:00:00Z,151.7915,160.7,32.4841,12.1872,723.76,0,358.798,28.1724,157.848,1.50739,9.58197,17.9737,0.248429,NA,294.571,289.846,287.777,289.623,3,3,1,9.687686666666666,289.082,0.248429
2024-05-30T23:30:00Z,151.8123,131.267,32.1951,12.1872,211.068,0,277.556,27.6846,78.4736,0.392726,8.52144,13.399,0.248249,NA,293.989,289.606,287.801,289.431,3,3,1,7.437722,288.94599999999997,0.248249
2024-05-31T00:00:00Z,151.8332,144.133,31.4294,12.1874,373.226,0,195.714,29.8605,19.1983,-0.632486,7.35359,10.2993,0.248438,NA,293.953,289.387,287.812,289.266,3,3,1,5.673468,288.82166666666666,0.248438
2024-05-31T00:30:00Z,151.854,127.833,30.744,12.1871,212.918,0,119.023,32.9815,-23.2223,-1.43479,6.53687,8.23145,0.248295,NA,294.585,289.127,287.813,289.131,3,3,1,4.44451,288.69033333333334,0.248295
2024-05-31T01:00:00Z,151.8748,127.1,28.6654,12.1872,80.9997,0,46.8339,43.6704,-50.766,-2.83977,5.20442,6.48173,0.247782,NA,291.227,288.821,287.795,289.004,3,3,1,2.948793333333333,288.54,0.247782
2024-05-31T01:30:00Z,151.8956,104.8,25.494,12.1868,13.1832,0,6.2687,48.2754,-66.6986,-4.76091,1.91304,3.73933,0.247748,NA,289.303,288.457,287.729,288.859,3,3,1,0.2971533333333333,288.3483333333333,0.247748
2024-05-31T02:00:00Z,151.9165,118.467,22.6357,12.1865,0.392922,0,0.168347,50.8342,-65.3743,-7.20851,-2.55371,0.0172168,0.247527,NA,288.048,288.085,287.589,288.664,3,3,1,-3.2483344,288.11266666666666,0.247527
2024-05-31T02:30:00Z,151.9373,116,20.5245,12.186,0.00221042,0,0.00102957,53.8969,-56.1813,-9.53687,-6.56269,-3.63642,0.247346,NA,286.909,287.762,287.401,288.439,3,3,1,-6.57866,287.86733333333336,0.247346
2024-05-31T03:00:00Z,151.9581,110.367,18.4143,12.1852,-8.47e-4,0,-1.54e-4,59.7836,-53.0597,-11.947,-9.90273,-6.86967,0.246949,NA,285.381,287.389,287.189,288.206,3,3,1,-9.573133333333333,287.5946666666667,0.246949
2024-05-31T03:30:00Z,151.979,122.6,16.7385,12.1846,-9.56e-4,0,-2.25e-4,60.0375,-52.187,-13.9456,-12.5315,-9.4739,0.246852,NA,285.224,287.066,286.97,287.977,3,3,1,-11.983666666666666,287.3376666666667,0.246852
2024-05-31T04:00:00Z,152,132.833,15.5214,12.1841,-9.1e-4,0,-2.21e-4,62.6146,-50.1367,-15.4003,-14.3724,-11.4253,0.246843,NA,284.483,286.797,286.754,287.759,3,3,1,-13.732666666666667,287.10333333333335,0.246843
2024-05-31T04:30:00Z,152.0208,124.8,14.7893,12.1836,-9.95e-4,0,-1.96e-4,63.256,-51.6569,-16.141,-15.7045,-12.8375,0.24707200000000001,NA,284.23,286.59,286.551,287.559,3,3,1,-14.894333333333332,286.9,0.24707200000000001
2024-05-31T05:00:00Z,152.0416,121.067,14.2135,12.1833,-9.23e-4,0,-1.37e-4,65.4186,-50.5193,-16.8351,-16.7247,-13.9152,0.247002,NA,283.569,286.374,286.361,287.377,3,3,1,-15.825,286.704,0.247002
2024-05-31T05:30:00Z,152.0624,118.467,13.3583,12.183,-8.98e-4,0,-1.29e-4,71.7988,-49.0526,-17.5871,-17.6529,-14.8443,0.246372,NA,281.952,286.136,286.18,287.206,3,3,1,-16.694766666666666,286.50733333333335,0.246372
2024-05-31T06:00:00Z,152.0833,128.533,12.5568,12.1827,-8.79e-4,0,-8.97e-5,71.5738,-48.9002,-18.3868,-18.5103,-15.7306,0.245687,NA,281.727,285.916,286.006,287.043,3,3,1,-17.542566666666666,286.32166666666666,0.245687
2024-05-31T06:30:00Z,152.1041,118.867,11.93,12.1824,-8.93e-4,0,-4.19e-5,80.4495,-48.921,-18.9561,-19.2066,-16.5134,0.245635,NA,280.757,285.736,285.837,286.886,3,3,1,-18.225366666666666,286.153,0.245635
2024-05-31T07:00:00Z,152.1249,115.633,11.3641,12.1824,-9.79e-4,0,-2.93e-4,85.4448,-47.2616,-19.282,-19.8332,-17.1464,0.245495,NA,280.045,285.565,285.676,286.74,3,3,1,-18.753866666666667,285.9936666666667,0.245495
2024-05-31T07:30:00Z,152.1458,130.067,10.8284,12.1828,-9.7e-4,0,-1.17e-4,88.8316,-46.6802,-19.7897,-20.4399,-17.7363,0.24532,NA,279.58,285.372,285.52,286.601,3,3,1,-19.32196666666667,285.831,0.24532
2024-05-31T08:00:00Z,152.1666,126.533,10.3477,12.1827,-8.79e-4,0,-1.5e-4,90.7159,-45.8757,-20.1325,-20.8359,-18.2039,0.245126,NA,279.02,285.204,285.37,286.466,3,3,1,-19.7241,285.68,0.245126
2024-05-31T08:30:00Z,152.1874,124.233,9.91693,12.1826,-8.35e-4,0,-7.84e-5,97.7838,-46.8635,-20.4678,-21.2538,-18.6801,0.244986,NA,278.469,285.042,285.226,286.337,3,3,1,-20.1339,285.53499999999997,0.244986
2024-05-31T09:00:00Z,152.2083,97.3667,9.61719,12.1823,-7.28e-4,0,1.26724e-4,99.1345,-45.4681,-20.6788,-21.6165,-19.0438,0.244498,NA,278.148,284.89,285.09,286.215,3,3,1,-20.446366666666666,285.3983333333333,0.244498
2024-05-31T09:30:00Z,152.2291,120.633,9.41979,12.1822,0.00958385,0,0.00577583,94.0833,-44.1033,-20.7309,-21.8859,-19.3368,0.243218,NA,278.582,284.772,284.955,286.096,3,3,1,-20.6512,285.27433333333335,0.243218
2024-05-31T10:00:00Z,152.2499,140.3,9.32057,12.1822,1.22121,0,0.716047,87.004,-40.9299,-20.6663,-21.9671,-19.477,0.243433,NA,279.314,284.67,284.83,285.987,3,3,1,-20.703466666666667,285.1623333333333,0.243433
2024-05-31T10:30:00Z,152.2707,126.233,9.37031,12.1824,23.7696,0,12.8372,81.03,-36.708,-20.5409,-21.8455,-19.5074,0.243709,NA,280.212,284.584,284.715,285.889,3,3,1,-20.63126666666667,285.06266666666664,0.243709
2024-05-31T11:00:00Z,152.2916,118.467,9.95105,12.1824,110.275,0,60.6119,60.7571,-32.3008,-19.6875,-21.0126,-19.1481,0.243692,NA,284.248,284.633,284.618,285.805,3,3,1,-19.9494,285.01866666666666,0.243692
2024-05-31T11:30:00Z,152.3124,89.2333,12.2602,12.1832,254.061,0,128.967,57.0501,1.82383,-16.4614,-17.7067,-17.3528,0.243916,NA,285.734,285.034,284.58,285.766,3,3,1,-17.173633333333335,285.12666666666667,0.243916
2024-05-31T12:00:00Z,152.3332,87.5,14.7654,12.1838,420.277,0,205.533,58.0178,55.1181,-11.4879,-13.3161,-14.0452,0.24398,NA,286.283,285.614,284.628,285.803,3,3,1,-12.949733333333333,285.3483333333333,0.24398
2024-05-31T12:30:00Z,152.3541,84.7,16.7115,12.1846,596.485,0,288.105,60.1628,122.98,-6.26801,-9.7878,-10.6253,0.243595,NA,286.911,286.308,284.727,285.899,3,3,1,-8.893703333333333,285.64466666666664,0.243595
2024-05-31T13:00:00Z,152.3749,102.6,18.4849,12.1849,780.423,0,372.374,58.9295,198.674,-0.710652,-6.83139,-8.08064,0.24356,NA,288.32,287.205,284.846,286.01,3,3,1,-5.207560666666667,286.0203333333333,0.24356
2024-05-31T13:30:00Z,152.3957,100.233,20.3154,12.1852,957.451,0,457.335,56.1713,228.338,5.57756,-3.77975,-6.37436,0.244873,NA,289.987,288.311,284.987,286.109,3,3,1,-1.5255166666666669,286.469,0.244873
2024-05-31T14:00:00Z,152.4165,135.133,22.1492,12.1858,1129.46,0,539.926,51.3777,346.161,12.45,-0.705523,-4.73382,0.243406,NA,291.689,289.496,285.151,286.198,3,3,1,2.3368856666666664,286.9483333333333,0.243406
2024-05-31T14:30:00Z,152.4374,121.4,23.7513,12.186,1304.88,0,630.042,47.475,444.975,18.9259,2.28839,-2.90357,0.249634,NA,292.491,290.597,285.343,286.295,3,3,1,6.103573333333333,287.4116666666667,0.249634
2024-05-31T15:00:00Z,152.4582,121.4,24.9464,12.1853,1390.84,0,677.45,45.7874,480.526,24.5932,5.16153,-0.81559,0.248751,NA,292.996,291.514,285.549,286.406,3,3,1,9.646379999999999,287.823,0.248751
2024-05-31T15:30:00Z,152.479,151,25.8148,12.1859,1284.84,0,624.962,45.3084,438.454,30.1268,8.60196,2.00012,0.24703,NA,293.138,292.259,285.775,286.549,3,3,1,13.576293333333332,288.1943333333333,0.24703
