site,DateTime,NEE_raw,NEE_lag,NEE_lead,Rg,Tair,Ustar,low_ustar,qc_co2_flux,signal_strength,wind_dir,remove_nee_auto,manual_decision_neg,manual_reason_neg
MD,2024-11-19T07:00:00Z,-7.365819999999999,3.8559840000000003,1.45678,7.44569e-5,9.120000000000005,0.662701,FALSE,2,93,116.408,FALSE,NA,NA
MD,2024-11-19T13:00:00Z,-27.83868,-46.313219999999994,0.7621000000000002,0.550119,10.691000000000031,0.655534,FALSE,2,40,127.599,FALSE,NA,NA
MD,2024-11-21T07:00:00Z,-5.25609,1.460363,-12.576912,0,0.6790000000000305,0.40053,FALSE,1,52,246.564,FALSE,NA,NA
MD,2024-11-21T07:30:00Z,-12.576912,-5.25609,36.80908,0,0.4759999999999991,0.360281,FALSE,1,49,253.004,FALSE,NA,NA
MD,2024-11-21T09:00:00Z,-28.6271,4.7291,-0.6884199999999998,1.24506e-4,0.08600000000001273,0.441826,FALSE,2,75,263.513,FALSE,NA,NA
MD,2024-11-23T00:30:00Z,-6.423922999999999,3.1814483,39.74171,0,6.253000000000043,0.60058,FALSE,2,100,331.521,FALSE,NA,NA
MD,2024-11-23T03:00:00Z,-12.228940000000001,6.92378,-4.544420000000001,0,5.424000000000035,0.482526,FALSE,2,90,331.585,FALSE,NA,NA
MD,2024-11-23T04:00:00Z,-5.9558670000000005,-4.544420000000001,27.7501,0,5.314000000000021,0.353252,FALSE,2,96,326.587,FALSE,NA,NA
MD,2024-11-25T05:00:00Z,-21.78574,19.02015,0.6021799999999999,0,4.611000000000047,0.493129,FALSE,0,92,101.405,FALSE,NA,NA
MD,2024-11-25T09:30:00Z,-25.84534,34.54511,0.9324299999999999,0,4.215000000000032,0.499393,FALSE,1,83,112.506,FALSE,NA,NA
MD,2024-11-26T07:00:00Z,-9.53308,10.583801000000001,-6.21513,0,3.5130000000000337,0.65151,FALSE,2,97,293.128,FALSE,NA,NA
MD,2024-11-26T07:30:00Z,-6.21513,-9.53308,3.4319099999999993,0,2.941000000000031,0.688939,FALSE,1,80,286.14,FALSE,NA,NA
MD,2024-11-26T08:30:00Z,-18.87531,3.4319099999999993,-6.839230000000001,0,2.140000000000043,0.606743,FALSE,1,71,286.713,FALSE,NA,NA
MD,2024-11-26T09:00:00Z,-6.839230000000001,-18.87531,-4.073180000000001,0,2.1280000000000427,0.520156,FALSE,2,67,293.415,FALSE,NA,NA
MD,2024-12-16T04:30:00Z,-15.43934,6.08135,8.3034,5.5818e-4,3.872000000000014,0.284872,FALSE,2,27,155.765,FALSE,NA,NA
MD,2024-12-16T13:30:00Z,-23.44451,33.47197,-10.754912000000001,0.705039,6.076999999999998,0.447828,FALSE,1,30,147.096,FALSE,NA,NA
MD,2024-12-16T14:00:00Z,-10.754912000000001,-23.44451,17.822580000000002,2.74543,6.282000000000039,0.392681,FALSE,0,36,148.136,FALSE,NA,NA
MD,2024-12-17T05:30:00Z,-7.14254,5.27909,-0.19049000000000005,8.87565e-5,4.446000000000026,0.618989,FALSE,2,100,253.402,FALSE,NA,NA
MD,2024-12-23T22:00:00Z,-12.646019999999998,1.8602759999999998,1.47694,6.31825,-0.010999999999967258,0.227107,FALSE,1,70,192.169,FALSE,NA,NA
MD,2024-12-24T01:30:00Z,-6.37786,6.87773,30.9452,0,0.160000000000025,0.229063,FALSE,1,64,288.665,FALSE,NA,NA
MD,2024-12-26T08:00:00Z,-5.315532,6.02017,-30.2096,0,-0.31399999999996453,0.256915,FALSE,1,39,95.6496,FALSE,NA,NA
MD,2024-12-26T09:00:00Z,-5.915179,-30.2096,-16.405095,0,-0.15899999999999181,0.254861,FALSE,1,25,95.9643,FALSE,NA,NA
MD,2024-12-26T09:30:00Z,-16.405095,-5.915179,6.623200000000001,0,-0.09099999999995134,0.298383,FALSE,1,19,101.849,FALSE,NA,NA
MD,2024-12-26T11:30:00Z,-6.165866,-0.6942117,-11.28561,0,0.41700000000003,0.268152,FALSE,2,29,136.818,FALSE,NA,NA
MD,2024-12-26T12:00:00Z,-11.28561,-6.165866,-10.179939999999998,0,0.5480000000000018,0.293809,FALSE,2,69,132.416,FALSE,NA,NA
MD,2024-12-26T12:30:00Z,-10.179939999999998,-11.28561,4.027627,1.07247e-4,0.6419999999999959,0.257485,FALSE,2,58,131.831,FALSE,NA,NA
MD,2024-12-27T05:30:00Z,-8.00576,-47.41,-42.4922,0,5.201000000000022,0.320562,FALSE,2,68,147.404,FALSE,NA,NA
MD,2024-12-27T07:00:00Z,-7.00765,-38.373000000000005,33.655052999999995,0,4.855000000000018,0.374147,FALSE,2,21,143.512,FALSE,NA,NA
MD,2024-12-28T02:30:00Z,-22.28138,-1.316901,34.035012,0,6.641999999999996,0.562185,FALSE,2,25,128.769,FALSE,NA,NA
MD,2024-12-28T06:00:00Z,-13.31582,14.51917,-15.991818,0,8.116000000000042,0.570609,FALSE,2,26,145.061,FALSE,NA,NA
MD,2024-12-28T06:30:00Z,-15.991818,-13.31582,6.03343,0,8.469000000000051,0.592405,FALSE,2,39,150.247,FALSE,NA,NA
MD,2024-12-28T09:00:00Z,-12.58931,8.9403,3.58794,0,10.217000000000041,0.699325,FALSE,2,72,213.701,FALSE,NA,NA
MD,2024-12-28T11:00:00Z,-8.508009999999999,-2.042853,13.83692,0,9.249000000000024,0.551375,FALSE,2,100,221.607,FALSE,NA,NA
MD,2024-12-28T13:30:00Z,-19.901809999999998,57.2216,5.93542,1.40772,8.991000000000042,0.617146,FALSE,1,97,227.338,FALSE,NA,NA
MD,2024-12-29T14:30:00Z,-15.31306,0.430974,1.2197799999999996,4.42891,5.274000000000001,0.453231,FALSE,1,91,70.4633,FALSE,NA,NA
MD,2024-12-29T22:30:00Z,-29.602230000000002,1.201691,-2.55579,0.272473,3.8170000000000073,0.473005,FALSE,1,33,341.367,FALSE,NA,NA
MD,2024-12-30T00:30:00Z,-21.21879,-39.65368,-67.78669,0,3.1230000000000473,0.680009,FALSE,1,41,335.13,FALSE,NA,NA
