site,Date,n_obs_NEE,n_obs_GPP,n_obs_Reco,NEE_gC_day,GPP_gC_day,Reco_gC_day,cov_NEE,cov_GPP,cov_Reco
MD,2024-07-24,48,48,48,-4.284196269208102,11.134529997369022,6.850333728160922,1,1,1
MD,2024-07-25,48,48,48,-6.471696060782066,13.331386367045885,6.85969030626382,1,1,1
MD,2024-07-26,48,48,48,-5.942330333064737,13.721596573448533,7.779266240383795,1,1,1
MD,2024-07-27,48,48,48,-3.865688495280204,12.692334332360643,8.826645837080443,1,1,1
MD,2024-07-28,48,48,48,-3.5390727421061925,13.338858766380001,9.799786024273809,1,1,1
MD,2024-07-29,48,48,48,-0.689513679007399,12.98751933259862,12.298005653591225,1,1,1
MD,2024-07-30,48,48,48,-3.058393760920668,17.282759173692806,14.224365412772139,1,1,1
MD,2024-07-31,48,48,48,-3.4921752077336867,18.35823950724084,14.866064299507151,1,1,1
MD,2024-08-01,48,48,48,-2.5010563286512277,17.129303477939704,14.628247149288475,1,1,1
MD,2024-08-02,48,48,48,-1.0753511837277339,15.530143367200674,14.454792183472946,1,1,1
MD,2024-08-03,48,48,48,-3.8251005909481375,18.20943007329729,14.384329482349147,1,1,1
MD,2024-08-04,48,48,48,-4.684143275471366,18.391585456514765,13.707442181043401,1,1,1
MD,2024-08-05,48,48,48,-2.58330252543871,15.84031369110457,13.257011165665856,1,1,1
MD,2024-08-06,48,48,48,0.9808522943511033,9.949878066754932,10.930730361106036,1,1,1
MD,2024-08-07,48,48,48,-5.376222090046185,14.808514336502286,9.432292246456102,1,1,1
MD,2024-08-08,48,48,48,-5.094107411687092,13.105036922803189,8.010929511116096,1,1,1
MD,2024-08-09,48,48,48,-3.2087221867628397,10.822222900145483,7.61350071338265,1,1,1
MD,2024-08-10,48,48,48,-5.121363723963733,12.484763551689273,7.3633998277255435,1,1,1
MD,2024-08-11,48,48,48,-4.0333399513930095,11.943653347382108,7.910313395989101,1,1,1
MD,2024-08-12,48,48,48,-4.38056507491044,12.715581310289837,8.335016235379396,1,1,1
MD,2024-08-13,48,48,48,-3.7668417670611984,12.582813990503082,8.81597222344188,1,1,1
MD,2024-08-14,48,48,48,-4.942016701119689,14.085396931190596,9.143380230070912,1,1,1
MD,2024-08-15,48,48,48,-2.613908384120067,11.858693221346002,9.244784837225934,1,1,1
MD,2024-08-16,48,48,48,1.3994393705999986,8.071344277283938,9.470783647883938,1,1,1
MD,2024-08-17,48,48,48,-1.6563127183461819,11.378314439941656,9.722001721595474,1,1,1
MD,2024-08-18,48,48,48,-2.7842893448399995,11.908144235092122,9.123854890252122,1,1,1
MD,2024-08-19,48,48,48,-2.0123835166079997,10.337345778749318,8.32496226214132,1,1,1
MD,2024-08-20,48,48,48,-2.304533591769122,10.046431304722217,7.741897712953094,1,1,1
MD,2024-08-21,48,48,48,-3.1494425339691414,10.745736028200202,7.596293494231058,1,1,1
MD,2024-08-22,48,48,48,-2.6308240941489003,10.25217550171325,7.62135140756435,1,1,1
MD,2024-08-23,48,48,48,-2.9789948536110744,10.565407187038387,7.586412333427315,1,1,1
MD,2024-08-24,48,48,48,-2.675428945801871,10.563390717446966,7.887961771645097,1,1,1
MD,2024-08-25,48,48,48,-2.1794406892466487,10.156183900247408,7.976743211000758,1,1,1
MD,2024-08-26,48,48,48,-0.6853535181131846,8.480752040538569,7.795398522425378,1,1,1
MD,2024-08-27,48,48,48,4.868695165278002,2.6456703857241717,7.514365551002172,1,1,1
MD,2024-08-28,48,48,48,-0.44096311382976633,7.383530760622644,6.942567646792878,1,1,1
MD,2024-08-29,48,48,48,-2.1592115098560005,9.042478844554738,6.883267334698735,1,1,1
MD,2024-08-30,48,48,48,-0.09042178633714285,6.8784430292325,6.788021242895358,1,1,1
MD,2024-08-31,48,48,48,-2.6190222865069104,9.200123716185322,6.581101429678411,1,1,1
MD,2024-09-01,48,48,48,-1.8297177900709098,8.080757774867447,6.251039984796537,1,1,1
MD,2024-09-02,48,48,48,-1.4370941983405725,7.234161469274185,5.7970672709336135,1,1,1
MD,2024-09-03,48,48,48,-1.64810058042,7.375857027726536,5.727756447306536,1,1,1
MD,2024-09-04,48,48,48,-3.6955671201212463,9.343163677364922,5.6475965572436735,1,1,1
MD,2024-09-05,48,48,48,-3.4184322982748583,8.92739194064519,5.508959642370335,1,1,1
MD,2024-09-06,48,48,48,-3.079467387647999,8.421592438078216,5.342125050430216,1,1,1
MD,2024-09-07,48,48,48,-5.843361466568572,10.990880030459731,5.14751856389116,1,1,1
MD,2024-09-08,48,48,48,-3.7777449659862867,8.774760489065256,4.997015523078971,1,1,1
MD,2024-09-09,48,48,48,-2.9413302049079997,7.847119583627704,4.905789378719701,1,1,1
MD,2024-09-10,48,48,48,-4.157975182987325,8.89399191627579,4.736016733288465,1,1,1
MD,2024-09-11,48,48,48,-2.338076721801237,6.89779531330157,4.5597185915003315,1,1,1
MD,2024-09-12,48,48,48,-3.197890494216902,7.588353143544227,4.390462649327324,1,1,1
MD,2024-09-13,48,48,48,-2.921486587334687,7.175941990205449,4.254455402870763,1,1,1
MD,2024-09-14,48,48,48,-2.28216321178475,6.487022957024894,4.204859745240143,1,1,1
MD,2024-09-15,48,48,48,-1.4675170732741016,5.502633909423743,4.035116836149642,1,1,1
MD,2024-09-16,48,48,48,-1.1759194276332139,5.035119570580266,3.859200142947054,1,1,1
MD,2024-09-17,48,48,48,-1.430683528967443,5.085200824482627,3.6545172955151832,1,1,1
MD,2024-09-18,48,48,48,-0.9494475979158656,4.312132863236716,3.3626852653208488,1,1,1
MD,2024-09-19,48,48,48,-1.0119399174217896,4.288037973394966,3.276098055973176,1,1,1
MD,2024-09-20,48,48,48,-0.7160182951002286,4.128622437422562,3.412604142322333,1,1,1
MD,2024-09-21,48,48,48,0.3119980170066014,4.003488660779676,4.315486677786278,1,1,1
MD,2024-09-22,48,48,48,4.773999476257127,0.20198985152602206,4.97598932778315,1,1,1
MD,2024-09-23,48,48,48,-0.4139397504100743,5.765459471444273,5.3515197210342,1,1,1
MD,2024-09-24,48,48,48,3.6151590415090085,2.037378220641015,5.652537262150024,1,1,1
MD,2024-09-25,48,48,48,1.5665563861585357,4.718412243885917,6.28496863004445,1,1,1
MD,2024-09-26,48,48,48,0.6219068202112531,5.46514281514413,6.087049635355383,1,1,1
MD,2024-09-27,48,48,48,-1.5490003126521636,7.515286507747608,5.966286195095445,1,1,1
MD,2024-09-28,48,48,48,-0.7466484854159989,6.831641065837893,6.084992580421894,1,1,1
MD,2024-09-29,48,48,48,-0.259215682380787,6.272380967789716,6.013165285408928,1,1,1
MD,2024-09-30,48,48,48,-0.9638717812492971,6.619596600279193,5.6557248190298965,1,1,1
MD,2024-10-01,48,48,48,-0.3359915670681093,5.589764243994028,5.253772676925921,1,1,1
MD,2024-10-02,48,48,48,-2.5641485209036694,7.047617736230126,4.4834692153264575,1,1,1
MD,2024-10-03,48,48,48,-2.0818777670170965,6.9237895089175465,4.841911741900449,1,1,1
MD,2024-10-04,48,48,48,-1.6491454567268482,6.2450501743267814,4.595904717599933,1,1,1
MD,2024-10-05,48,48,48,-2.2831633266345692,6.546311512961186,4.263148186326617,1,1,1
MD,2024-10-06,48,48,48,-1.3581796270635003,6.048406374132426,4.690226747068927,1,1,1
MD,2024-10-07,48,48,48,-2.4389672194430054,6.3811702020500585,3.9422029826070517,1,1,1
MD,2024-10-08,48,48,48,-2.069871984630345,5.63414567957587,3.5642736949455256,1,1,1
MD,2024-10-09,48,48,48,-2.1738405281530153,5.281349086771214,3.107508558618198,1,1,1
MD,2024-10-10,48,48,48,-2.241461810074262,5.227620124396879,2.9861583143226156,1,1,1
MD,2024-10-11,48,48,48,-3.1691602436539346,6.263616778776279,3.094456535122343,1,1,1
MD,2024-10-12,48,48,48,-3.185665810808384,5.969555119642932,2.7838893088345484,1,1,1
MD,2024-10-13,48,48,48,0.08742977484831813,2.3745633838826383,2.461993158730956,1,1,1
MD,2024-10-14,48,48,48,-3.0465120611179066,5.3298810409231,2.2833689798051946,1,1,1
MD,2024-10-15,48,48,48,-1.299351510926824,3.5821911649285894,2.2828396540017657,1,1,1
MD,2024-10-16,48,48,48,-1.7851008211519015,4.388277626958434,2.603176805806533,1,1,1
MD,2024-10-17,48,48,48,-2.0984052019602784,4.796963822297095,2.698558620336816,1,1,1
MD,2024-10-18,48,48,48,-1.6012757869655736,4.779988529554569,3.178712742588996,1,1,1
MD,2024-10-19,48,48,48,-1.4544247073240735,4.834484198261856,3.380059490937783,1,1,1
MD,2024-10-20,48,48,48,-1.4264312266422465,5.3434530883147815,3.9170218616725356,1,1,1
MD,2024-10-21,48,48,48,-1.2340915924721736,5.519053717853418,4.284962125381243,1,1,1
MD,2024-10-22,48,48,48,-0.781349766982266,4.9747918420670505,4.1934420750847865,1,1,1
MD,2024-10-23,48,48,48,-0.9095707810856982,5.0106627685436695,4.101091987457972,1,1,1
MD,2024-10-24,48,48,48,-1.7697507693208792,5.1243182386142045,3.3545674692933263,1,1,1
MD,2024-10-25,48,48,48,-0.9146849089717799,4.4922711113397105,3.5775862023679306,1,1,1
MD,2024-10-26,48,48,48,-1.0541268928673961,4.494693477614986,3.4405665847475895,1,1,1
MD,2024-10-27,48,48,48,-0.6706432495677246,3.754830166693838,3.0841869171261123,1,1,1
MD,2024-10-28,48,48,48,-1.0909929375824006,4.56104419195593,3.4700512543735287,1,1,1
MD,2024-10-29,48,48,48,0.10217053032795483,4.14010669948723,4.242277229815185,1,1,1
MD,2024-10-30,48,48,48,1.2778645743359998,3.529700557453502,4.8075651317895,1,1,1
MD,2024-10-31,48,48,48,2.3516996477039998,2.328446999591647,4.680146647295648,1,1,1
MD,2024-11-01,48,48,48,-0.09300996113167563,3.7129080829332763,3.619898121801602,1,1,1
MD,2024-11-02,48,48,48,0.3852122120110769,2.8849238817043306,3.270136093715408,1,1,1
MD,2024-11-03,48,48,48,0.47018490124172074,3.342126967454611,3.8123118686963324,1,1,1
MD,2024-11-04,48,48,48,7.221283426992493,-2.5966148774364606,4.624668549556032,1,1,1
MD,2024-11-05,48,48,48,3.373267489471613,1.4537270231985646,4.8269945126701765,1,1,1
MD,2024-11-06,48,48,48,3.432089274253072,0.6651286403489538,4.097217914602027,1,1,1
MD,2024-11-07,48,48,48,0.9368818061609991,2.5090237138795333,3.4459055200405335,1,1,1
MD,2024-11-08,48,48,48,0.8456363541023431,2.457475914236165,3.3031122683385075,1,1,1
MD,2024-11-09,48,48,48,0.7237829417909015,2.544648236241218,3.2684311780321202,1,1,1
MD,2024-11-10,48,48,48,1.2404667970852479,2.514735766538159,3.755202563623405,1,1,1
MD,2024-11-11,48,48,48,1.612665841718571,2.6164398841320917,4.229105725850662,1,1,1
MD,2024-11-12,48,48,48,0.45050520442793174,3.388027082174722,3.838532286602654,1,1,1
MD,2024-11-13,48,48,48,0.3218020151886546,3.5671397187671317,3.888941733955787,1,1,1
MD,2024-11-14,48,48,48,4.176164259164683,-0.08651304185881953,4.089651217305866,1,1,1
MD,2024-11-15,48,48,48,1.733306761652902,2.2859814689644904,4.019288230617391,1,1,1
MD,2024-11-16,48,48,48,1.602625391244306,2.245531524095021,3.8481569153393265,1,1,1
MD,2024-11-17,48,48,48,1.2713828353199998,2.346271283064993,3.617654118384993,1,1,1
MD,2024-11-18,48,48,48,1.3057848336316185,1.9076884996071417,3.2134733332387597,1,1,1
MD,2024-11-19,48,48,48,3.273221168288336,-0.036977756058941644,3.2362434122293937,1,1,1
MD,2024-11-20,48,48,48,2.0216589740931434,0.5491923026209665,2.570851276714109,1,1,1
MD,2024-11-21,48,48,48,1.1481324456087632,1.0882264571321405,2.236358902740904,1,1,1
MD,2024-11-22,48,48,48,1.5297109779861813,0.9194306398874537,2.449141617873636,1,1,1
MD,2024-11-23,48,48,48,1.2031704146573414,1.4018795206741477,2.605049935331489,1,1,1
MD,2024-11-24,48,48,48,0.8767120803920248,1.7279180411261665,2.6046301215181926,1,1,1
MD,2024-11-25,48,48,48,2.979152017351816,-0.36136864886511083,2.617783368486706,1,1,1
MD,2024-11-26,48,48,48,1.3610843342159993,1.0818503151742478,2.4429346493902484,1,1,1
MD,2024-11-27,48,48,48,0.8497025312031143,1.5682806634206954,2.417983194623809,1,1,1
MD,2024-11-28,48,48,48,0.9722668473348001,1.4077685355699294,2.380035382904729,1,1,1
MD,2024-11-29,48,48,48,1.130117879736,1.3174931580614353,2.4476110377974356,1,1,1
MD,2024-11-30,48,48,48,1.2048058761551999,1.2330220551253812,2.437827931280581,1,1,1
MD,2024-12-01,48,48,48,1.245018269893309,1.158845675363683,2.4038639452569925,1,1,1
MD,2024-12-02,48,48,48,0.902532636392509,1.4633109359490215,2.365843572341531,1,1,1
MD,2024-12-03,48,48,48,1.8897771936616057,0.34339655538829383,2.2331737490498993,1,1,1
MD,2024-12-04,48,48,48,-0.07504600665599973,2.2246133630985456,2.1495673564425455,1,1,1
MD,2024-12-05,48,48,48,2.955455176464,-0.8651874687538109,2.0902677077101885,1,1,1
MD,2024-12-06,48,48,48,1.855077503996361,0.11074839279233421,1.9658258967886952,1,1,1
MD,2024-12-07,48,48,48,1.8620306180098285,-0.5145763671314713,1.3474542508783576,1,1,1
MD,2024-12-08,48,48,48,0.9211893955616499,0.7036008590970424,1.624790254658692,1,1,1
MD,2024-12-09,48,48,48,1.7640387385494547,0.0690861239914633,1.8331248625409184,1,1,1
MD,2024-12-10,48,48,48,2.089895306688935,-0.2188849398764352,1.8710103668125004,1,1,1
MD,2024-12-11,48,48,48,6.1553443698504005,-4.37284536452383,1.7824990053265712,1,1,1
MD,2024-12-12,48,48,48,1.6180321183920001,-0.38985612495524474,1.2281759934367553,1,1,1
MD,2024-12-13,48,48,48,1.095265792672111,0.12099779337407274,1.2162635860461835,1,1,1
MD,2024-12-14,48,48,48,0.9913977478648419,0.262105041269631,1.2535027891344734,1,1,1
MD,2024-12-15,48,48,48,2.8833185849334027,-1.0913541288198023,1.7919644561136012,1,1,1
MD,2024-12-16,48,48,48,0.4680394226994371,1.5834285814551488,2.0514680041545854,1,1,1
MD,2024-12-17,48,48,48,1.5664887164928,0.20401106626940943,1.7704997827622095,1,1,1
MD,2024-12-18,48,48,48,0.9176968494940414,0.5901173386364931,1.5078141881305342,1,1,1
MD,2024-12-19,48,48,48,0.6724700356504286,0.5769254669468967,1.249395502597326,1,1,1
MD,2024-12-20,48,48,48,0.8742432766320002,0.2789848143084204,1.1532280909404202,1,1,1
MD,2024-12-21,48,48,48,1.0720703254424426,-0.08919069239662056,0.982879633045822,1,1,1
MD,2024-12-22,48,48,48,0.7790974117181299,-0.0030570081902827617,0.7760404035278472,1,1,1
MD,2024-12-23,48,48,48,1.114346069719178,0.044048374453989916,1.1583944441731682,1,1,1
MD,2024-12-24,48,48,48,0.5332573777875503,0.7621590023239012,1.2954163801114518,1,1,1
MD,2024-12-25,48,48,48,0.7493006178588877,0.5865914262137953,1.335892044072683,1,1,1
MD,2024-12-26,48,48,48,0.4012473551911024,1.0795047887638596,1.4807521439549625,1,1,1
MD,2024-12-27,48,48,48,0.6924105631492142,1.15945027379938,1.8518608369485936,1,1,1
MD,2024-12-28,48,48,48,1.6917921680278014,0.5420006575938445,2.2337928256216455,1,1,1
MD,2024-12-29,48,48,48,4.445960354525582,-2.2416129507704,2.2043474037551825,1,1,1
MD,2024-12-30,48,48,48,0.8364305263414923,1.3232590642865911,2.1596895906280835,1,1,1
MD,2024-12-31,48,48,48,1.3252925809176466,0.5968258725700054,1.922118453487652,1,1,1
MD,2025-01-01,10,10,10,NA,NA,NA,0.20833333333333334,0.20833333333333334,0.20833333333333334
