Date,n_hh,n_Rg,frac_Rg,Rg_mean_Wm2,Rg_max_Wm2,Tair_mean_C,Tair_max_C,Tair_min_C,RH_mean_pct,VPD_mean_kPa,VPD_max_kPa,P_used_mm,SWC_mean,TS_mean_C,n_SWC_mean,n_TS_mean,n_Rg_from_Grant,n_Tair_from_Grant,n_RH_from_Grant,frac_Rg_from_Grant,frac_Tair_from_Grant,frac_RH_from_Grant
2024-05-02,48,48,1,255.43935314393084,848.741,15.003312500000023,23.34200000000004,6.395000000000039,63.595533333333336,0.7643780568394456,1.6300926604892265,0,0.2735390833333333,12.806138888888908,2,3,0,0,0,0,0,0
2024-05-03,48,48,1,181.45569387664585,819.197,16.91525000000002,21.463000000000022,12.796000000000049,79.14645208333333,0.4670813138595215,1.6221821281182627,7.999999999999998,0.28147816666666664,14.16354166666669,2,3,0,0,0,0,0,0
2024-05-04,48,48,1,221.99213388270832,932.052,15.756208333333356,24.16900000000004,10.102000000000032,74.14166458333334,0.5542879408269787,1.3973614696125582,0,0.28218754166666665,13.74929861111114,2,3,0,0,0,0,0,0
2024-05-05,48,48,1,268.526338677875,920.163,15.077750000000027,23.13900000000001,9.52800000000002,75.80063541666667,0.4734134942165067,1.313824235481353,1.5,0.2781901041666667,15.043798611111136,2,3,0,0,0,0,0,0
2024-05-06,47,47,1,272.34099303063834,909.54,13.999212765957473,20.272000000000048,9.301000000000045,60.27651276595745,0.7036965280656974,1.4209071304490892,0,0.2718976276595745,13.79894326241137,2,3,0,0,0,0,0,0
2024-05-07,48,48,1,142.96016778416666,692.891,14.030395833333362,18.835000000000036,9.285000000000025,65.29673958333333,0.5531802819134584,1.2182868703262981,4.9,0.26613215625,13.217451388888913,2,3,0,0,0,0,0,0
2024-05-08,48,48,1,321.10677083312504,937.652,15.386354166666687,21.474000000000046,9.471000000000004,77.54248125,0.499891708001103,1.5531689575943648,1.9000000000000004,0.27259791666666666,14.070861111111132,2,3,0,0,0,0,0,0
2024-05-09,48,48,1,90.68841377354165,300.456,12.887125000000024,18.326999999999998,9.992000000000019,69.9940625,0.46167260353375295,0.9428164169805793,0,0.26914672916666665,13.059631944444467,2,3,0,0,0,0,0,0
2024-05-10,48,48,1,271.4432995367709,823.842,11.884854166666692,16.664000000000044,5.241000000000042,73.80508333333333,0.4417800016638923,1.0179797896629903,0,0.26637822916666665,12.700625000000024,2,3,0,0,0,0,0,0
2024-05-11,47,47,1,158.4569234182064,712.783,11.136234042553209,15.016999999999996,7.91700000000003,76.37356170212766,0.3473450850513312,0.8181155273665371,5.300000000000001,0.2719366170212766,12.400297872340445,2,3,0,0,0,0,0,0
