Date,Rg_mean_Wm2,Tair_mean_C,RH_pct_mean,P_sum,SHF_Wm2_mean,TS_C_mean,SWC_mean,n_SHF_mean,n_TS_mean,n_SWC_mean
2024-08-13,285.1464011427083,20.449645833333356,75.00895625,0,2.5647945277777784,18.74478472222225,0.26356126041666667,3,3,1.8333333333333335
2024-08-14,255.90025929021277,20.824255319148953,75.10352127659574,0,2.968960503546098,19.04250354609932,0.26111044680851064,3,3,2
2024-08-15,136.46891948533334,19.96685416666669,80.00605208333333,0.001,1.2771323715277785,19.08466666666669,0.25688933333333336,3,3,2
2024-08-16,129.30910617465116,19.63146511627909,96.47006279069767,0.029599999999999998,5.6083720821705425,19.268914728682198,0.3093407790697674,3,3,2
2024-08-18,387.1915714285714,22.927714285714323,74.77665714285715,0,12.804717619047619,21.16707142857145,0.32090267857142857,3,3,2
2024-08-19,301.9801371842222,18.994388888888917,73.52441388888889,0,-0.21290539814814907,19.31243518518521,0.3147477083333333,3,3,2
2024-08-20,282.28394503052766,14.653595744680874,74.04341914893618,0,-6.460533581560283,17.10939716312059,0.30583740425531913,3,3,2
2024-08-21,266.73590890931916,14.841872340425557,74.5412914893617,0,-5.05317529574468,16.427638297872363,0.2983949361702128,3,3,2
2024-08-22,277.21622483405633,16.01431250000002,75.72448125,0,-1.5589759652777766,16.59376388888891,0.29259051041666667,3,3,2
2024-08-23,220.18674132483648,16.826541666666692,79.50476875,0,-0.6258671701388883,16.69966666666669,0.28700053125,3,3,2
2024-08-24,246.45778978343756,19.86450000000002,75.60181875,0,4.264375388194445,17.727958333333355,0.28223253125,3,3,2
2024-08-25,79.4167663034375,19.544625000000025,92.116896875,0,0.4640641874999998,18.19085416666669,0.27841003125,3,3,2
2024-08-29,451.4584,25.23460000000002,69.8942,0,16.851400666666667,22.071466666666698,0.2884701,3,3,2
2024-08-30,144.02760409090908,23.388818181818195,86.35768181818182,0,10.824307272727273,22.16593939393942,0.28476063636363635,3,3,2
2024-08-31,578.46201,24.22743750000002,61.723075,0,15.6689649375,21.100770833333364,0.279656,3,3,2
2024-09-01,427.09315711,20.306555555555573,61.59451851851852,0,0.9075207639506168,19.560061728395084,0.2731404074074074,3,3,2
2024-09-02,378.3290922600938,16.965000000000025,60.2184125,0,-2.6258594583333354,17.447343750000023,0.267006953125,3,3,2
2024-09-03,365.4428984378236,18.532794117647086,59.26446176470588,0,1.436112421568628,17.082117647058848,0.2621253823529412,3,3,2
2024-09-04,463.85840493065217,21.036521739130453,57.44713478260869,0,9.550394765217394,17.183057971014513,0.2576268043478261,3,3,2
2024-09-10,406.04589,24.132900000000024,52.11724,0,21.788771933333333,18.224733333333354,0.23021215,3,3,2
2024-09-11,187.12940369520837,18.79718750000002,66.33339791666667,0,0.9304616500000007,16.433298611111134,0.22838107291666668,3,3,2
2024-09-12,219.34033724416668,19.17572916666669,75.00946041666667,0,1.8870181041666674,16.72513194444447,0.22489698958333335,3,3,2
2024-09-13,214.45461838395835,21.242208333333355,68.52722916666667,0,3.6180449458333315,17.314666666666685,0.22047677083333334,3,3,2
2024-09-14,219.11680790375,21.188583333333362,70.40941666666667,0,3.0847083055555564,17.67638888888891,0.21618677083333335,3,3,2
2024-09-15,221.68441825983126,22.167750000000023,70.82015625,0,4.2885335000000016,18.02713194444447,0.21196786458333333,3,3,2
2024-09-16,225.36710776826874,22.739791666666687,56.688177083333336,0,2.827562354166666,18.13248611111113,0.2070895,3,3,2
2024-09-17,227.56223775254372,20.115437500000024,62.21916458333333,0,-0.7643349375000023,17.445944444444464,0.202015375,3,3,2
2024-09-18,225.83051610962494,18.45233333333336,70.3055,0,-1.556853090277778,16.808166666666686,0.19731476041666668,3,3,2
2024-09-19,214.7371762505208,19.79189583333336,69.8185,0,1.0587317083333336,17.024111111111132,0.19259292708333334,3,3,2
2024-09-20,96.13310341390832,20.739770833333353,72.55995,1e-4,2.933785029166667,17.5971527777778,0.18827938541666667,3,3,2
2024-09-21,201.80396235432292,21.358354166666686,79.21995833333332,4e-4,3.391285659722223,17.841958333333356,0.18527290625,3,3,2
2024-09-22,29.571661565812494,18.696104166666686,80.94440625,0.0135,-0.1489333048611109,17.711388888888916,0.20372695833333335,3,3,2
2024-09-23,162.36161339339165,15.287645833333356,86.56358125,1e-4,-2.8446093958333343,16.743006944444467,0.27018793750000003,3,3,2
2024-09-24,36.95572914653125,15.052500000000029,98.06450833333334,1e-4,-3.112475306944444,16.111173611111138,0.28711028125,3,3,2
2024-09-25,167.76527772745834,17.723125000000024,87.92111666666666,0,4.118193128472223,17.14176388888891,0.32133186458333335,3,3,2
2024-09-26,193.53508966825626,16.002812500000022,79.53713125,0,-4.246803708333335,15.944256944444463,0.30257872916666667,3,3,2
2024-09-27,165.43171887958337,16.789083333333352,77.99775416666667,0,-4.216147555555556,15.805034722222246,0.2910715729166667,3,3,2
2024-09-28,149.26097905272917,19.639520833333357,71.6435875,0,3.426274041666666,16.318159722222244,0.27971371875,3,3,2
2024-09-29,201.59099247500004,20.64727083333336,61.78551875,0,2.0546582291666655,17.033201388888912,0.2706188854166667,3,3,2
2024-09-30,172.0811127161042,18.85891666666669,76.43550416666666,0,-0.3602029319444448,16.49425694444447,0.26345703125,3,3,2
2024-10-01,126.57269838836666,16.48568750000002,81.37717291666667,0,-4.583058193055556,16.120368055555577,0.2590113958333333,3,3,2
2024-10-02,201.60744939454165,11.020854166666693,76.43215000000001,0,-10.843676319444445,13.867111111111134,0.254424,3,3,2
2024-10-03,184.7085299911015,15.458875000000026,68.95935416666667,0,-3.447935506944447,13.967666666666688,0.2504585729166667,3,3,2
2024-10-04,151.6638937314584,14.371520833333351,69.49097916666666,0,-4.157273185416668,14.222013888888915,0.24703497916666667,3,3,2
2024-10-05,183.56736022879187,12.619645833333358,69.10562708333333,0,-8.040501708333332,13.010465277777792,0.24324160416666668,3,3,2
2024-10-06,165.36981082833333,18.020083333333353,59.721610416666664,0,1.7911197236111112,14.71551388888891,0.239622125,3,3,2
2024-10-07,192.7812718919396,12.389333333333356,58.37379583333333,0,-7.141121715277779,13.67293750000002,0.23499595833333334,3,3,2
2024-10-08,180.81054689035625,10.96931250000002,67.70382708333334,0,-9.364658895833331,12.29043055555558,0.23096044791666667,3,3,2
2024-10-09,189.04164862348543,8.401354166666689,73.23170416666666,0,-10.989743270833333,11.28263888888891,0.22736645833333333,3,3,2
2024-10-10,185.04233008513748,9.530062500000023,72.383075,0,-8.410141802777778,10.920909722222243,0.2244950625,3,3,2
2024-10-11,146.1508951321521,14.084687500000026,72.69187708333334,0,-0.9732137916666656,11.771361111111132,0.22170901041666666,3,3,2
2024-10-12,145.17744005958332,12.85795833333336,70.08226875,1e-4,-2.5842147569444434,12.624854166666694,0.21794417708333333,3,3,2
2024-10-13,85.28873346247293,9.622500000000027,93.53800625,0,-5.564052991666666,11.908972222222244,0.24813246875,3,3,2
2024-10-14,153.517866957625,6.647895833333358,81.98556041666667,0,-10.007653923611112,10.632500000000022,0.2610540520833333,3,3,2
2024-10-15,161.89296386131875,4.649770833333354,75.90170208333333,0,-13.136748465277778,8.864479166666683,0.2529783125,3,3,2
2024-10-16,174.84001069260626,6.969416666666692,77.29707083333334,0,-7.1950276326388884,8.929250000000025,0.24753835416666667,3,3,2
2024-10-17,172.1378677108125,6.371291666666692,78.36908333333334,0,-8.645759881944445,8.479687500000022,0.24325282291666667,3,3,2
2024-10-18,163.3154624723333,10.264708333333354,58.83355625,0,-5.656452583333333,8.851416666666683,0.23947201041666666,3,3,2
2024-10-19,164.18558614452084,10.707541666666692,72.44451875,0,-3.563826534722221,9.343416666666693,0.23593003125,3,3,2
2024-10-20,143.94902152031253,14.811458333333352,67.64860833333333,0,1.2704750208333326,10.51395138888891,0.23268653125,3,3,2
2024-10-21,155.70869226593544,18.008958333333354,53.0751625,0,4.154964834027778,12.07125694444447,0.22824035416666666,3,3,2
2024-10-22,125.02320419269584,16.591875000000023,51.94857291666667,0,0.25053448472222156,12.013777777777799,0.22363676041666666,3,3,2
2024-10-23,112.15018035408333,15.40922916666669,62.447245833333334,0,1.0140241159722223,12.69463888888891,0.21927044791666667,3,3,2
2024-10-24,143.33348297793543,7.484187500000024,80.68958541666667,1e-4,-8.687322055555557,10.36268750000002,0.21600325,3,3,2
2024-10-25,78.73847283180416,9.663833333333352,81.79894375,0,-4.162576958333333,10.451083333333354,0.21389848958333332,3,3,2
2024-10-26,152.9489736989208,8.17700000000002,64.6224375,0,-9.486975395833333,9.375041666666691,0.21512644791666666,3,3,2
2024-10-27,130.69752182098125,4.610229166666688,65.79656250000001,0,-10.878047756944445,7.88494444444447,0.21377769791666668,3,3,2
2024-10-28,125.18982709914584,8.469000000000024,56.302079166666665,0,-5.97435925,8.126243055555573,0.21239214583333332,3,3,2
2024-10-29,118.56784383303123,16.542458333333357,66.26042083333333,1e-4,6.489893363888889,10.554368055555576,0.21057505208333333,3,3,2
2024-10-30,83.03534062499999,21.604666666666684,61.52342083333333,0,11.04377548611111,13.574833333333359,0.21011469791666668,3,3,2
2024-10-31,44.20851158085107,18.87144680851066,67.9239085106383,1e-4,4.7376389078014185,14.111078014184422,0.20913895744680852,3,3,2
2024-11-01,86.06332291149145,7.200229166666693,74.70619583333334,0,-9.689606308333333,11.519937500000022,0.2081766875,3,3,2
2024-11-02,133.52961391686,3.462911111111133,76.44526888888889,0,-13.498286703703705,8.648162962962989,0.2068986777777778,2.9347826086956523,2.9347826086956523,1.9565217391304348
2024-11-03,44.33707061838265,7.6110000000000255,65.98589782608695,0,-7.070238149275362,8.487884057971035,0.20584357608695653,3,3,2
2024-11-04,13.041867720437498,14.165875000000026,89.49700416666667,1e-4,5.523568728472222,10.850506944444469,0.20915232291666666,3,3,2
2024-11-05,24.10953013172917,17.468958333333358,95.15416875,0,10.798017916666666,13.594409722222244,0.27937892708333334,3,3,2
2024-11-06,43.898584264583334,12.947354166666686,93.55494791666666,0,0.5809405750694444,13.590062500000027,0.31290980208333335,3,3,2
2024-11-07,128.91944465749998,8.91091666666669,79.89400416666666,0,-7.2966424375,11.625180555555579,0.29975880208333333,3,3,2
2024-11-08,127.00452329874999,8.824208333333356,76.60803958333334,0,-10.560325583333332,9.9714027777778,0.29236346875,3,3,2
2024-11-09,85.9657934203,5.614625000000028,75.4507125,0,-13.142773966666665,8.40514583333336,0.28623879166666666,3,3,2
2024-11-10,30.784524338818745,8.883708333333356,87.95546666666667,1e-4,-2.625374472222222,9.307569444444468,0.29645525,3,3,2
2024-11-11,57.42269199218125,9.64677083333336,79.47008124999999,0,-3.6301395006944444,9.993187500000023,0.31270226041666666,3,3,2
2024-11-12,121.30878669799793,3.2027708333333518,78.00228958333334,0,-15.483718104166666,7.645215277777799,0.30136105208333336,3,3,2
2024-11-13,72.22005748553542,3.878833333333356,73.60729791666667,0,-13.001519652777777,6.502770833333357,0.29500980208333333,3,3,2
2024-11-14,17.417096235135627,6.757187500000027,92.87899583333333,1e-4,-3.1922565277777775,7.619645833333361,0.3088156458333333,3,3,2
2024-11-15,36.007146666333334,7.675770833333354,95.58766458333334,0,-0.1989109513888892,8.631062500000022,0.30798867708333333,3,3,2
2024-11-16,35.291112458913126,7.917520833333354,82.22800416666666,0,-2.6068815902777773,8.887784722222248,0.3017158541666667,3,3,2
2024-11-17,30.346721278531255,8.362187500000017,83.93188333333333,0,-3.356427611111111,8.68110416666669,0.296861,3,3,2
2024-11-18,65.22478560502292,7.1074583333333505,90.27229166666666,1e-4,-6.351588752083334,8.328395833333355,0.29333330208333336,3,3,2
2024-11-19,16.532395859207693,10.522820512820534,93.25330769230769,0,1.3735465145299142,9.092752136752162,0.29852889743589744,3,3,2
2024-11-20,0.051810688,4.813000000000045,64.32495,0,-13.633144999999999,8.477666666666693,0.29577125,1,1,0.6666666666666667
2024-11-21,46.683239665168756,1.4236666666666906,93.96632708333334,0.0066,-13.789710347222222,7.122534722222243,0.2998776458333333,3,3,2
2024-11-22,42.5573559427627,3.6564583333333562,92.15681875,0,-9.378015625000002,6.467465277777798,0.3024484375,3,3,2
2024-11-23,28.111954872916666,5.141354166666688,88.88651041666667,7.000000000000001e-4,-5.4160443125,7.208569444444469,0.29870159375,3,3,2
2024-11-24,54.78476839583333,4.858666666666689,88.0786875,0,-4.866744696527777,7.1978888888889045,0.29560535416666667,3,3,2
2024-11-25,13.691187511041665,5.320625000000026,95.512875,0.0021999999999999997,-5.88719975,7.2138750000000185,0.2941327083333333,3,3,2
2024-11-26,16.764566809375,2.552062500000022,87.85165,0.0014,-11.527905729166667,6.740739583333358,0.295156625,3,3,2
2024-12-13,0.94494042,-10.268666666666642,68.215,0,-8.63888888888889,3.2298888888889032,0.2752411666666667,3,3,2
2024-12-14,31.9295215931,-8.646874999999975,72.6189925,0,-9.61392625,2.951883333333356,0.272718375,3,3,2
2024-12-15,22.942924286787232,0.8724893617021507,92.54472765957446,0.0012000000000000001,-8.784350283687944,2.770624113475199,0.2893480319148936,3,3,2
2024-12-16,6.817568958790909,5.546909090909117,99.98887045454545,0.0030999999999999995,-0.9003645454545457,3.514234848484869,0.30798238636363634,3,3,2
2024-12-17,13.303697593322918,2.921291666666688,80.72308125,5e-4,-5.259459861111111,4.363465277777799,0.2943300208333333,3,3,2
2024-12-18,14.2179339754,0.17137500000002384,82.47794583333334,0,-9.122832361111112,3.472138888888909,0.2855997604166667,3,3,2
2024-12-19,20.14866520252833,-2.9204374999999763,79.92872708333333,0,-12.198025347222222,2.5660694444444685,0.28029264583333335,3,3,2
2024-12-20,43.71576670387906,-3.3907209302325327,89.42816744186047,9e-4,-9.129472480620155,2.3456201550387825,0.2777230697674419,3,3,2
2024-12-21,19.68596412565216,-5.747459459459432,70.73041621621621,0,-7.561025765765765,2.5904864864865083,0.27740533783783783,3,3,2
2024-12-22,10.543440869662161,-10.947675675675658,78.9058918918919,0,-9.057598738738738,2.346441441441466,0.2755418108108108,3,3,2
2024-12-23,15.170982367050417,-1.7935833333333076,76.40074583333333,1e-4,-7.9365242361111115,2.157159722222245,0.2738345625,3,3,2
2024-12-24,40.545755639462485,0.023520833333356236,87.90480416666666,0.0027999999999999995,-6.481040833333333,2.4226944444444705,0.2764881979166667,3,3,2
2024-12-25,59.54965867641473,-0.13797916666664634,67.6229375,0,-5.993620625,2.5717986111111295,0.2798553020833333,3,3,2
2024-12-26,20.533001315401666,1.3374166666666858,96.15453541666668,3.0000000000000003e-4,-4.605861986111111,2.745840277777804,0.28784171875000003,3,3,2
2024-12-27,17.790257597916668,5.026020833333355,99.25515833333334,0.006800000000000001,2.4830744583333333,4.091131944444466,0.30239343750000003,3,3,2
2024-12-28,20.796160623875,8.045437500000025,93.13899583333333,0.0044,6.866345034722222,5.610631944444467,0.30373505208333335,3,3,2
2024-12-29,8.564555739583334,4.855291666666688,99.60197708333334,0.019399999999999997,-4.023600294097222,4.973152777777798,0.3018597604166667,3,3,2
2024-12-30,90.15289149120831,3.7177291666666883,88.13924375,0.004,-4.832095770833333,4.408493055555581,0.30772984375,3,3,2
2024-12-31,23.081915831329162,0.4570625000000251,93.22018958333334,0,-12.103425555555557,3.1920763888889114,0.29165010416666665,3,3,2
2025-01-01,-1.1004538e-4,1.2924000000000206,82.14026,0,-8.856849,3.131433333333348,0.28926305,3,3,2
