site,DateTime,NEE_umol,GPP_umol,Reco_umol,Rg,Ustar,flag_negative_GPP,flag_nighttime_GPP,flag_winter_night_negative_NEE
MD,2024-04-24T07:00:00Z,5.635169825,-2.3035217873780574,3.331648037621943,NA,NA,TRUE,FALSE,FALSE
MD,2024-04-24T07:30:00Z,5.633813775,-2.3675121827520376,3.2663015922479626,NA,NA,TRUE,FALSE,FALSE
MD,2024-04-24T08:00:00Z,5.6192677,-2.4062295675948158,3.213038132405184,NA,NA,TRUE,FALSE,FALSE
MD,2024-04-24T08:30:00Z,4.976431333333333,-1.8015451838612648,3.1748861494720684,NA,NA,TRUE,FALSE,FALSE
MD,2024-04-24T09:00:00Z,3.7683875,-0.6271004867365897,3.14128701326341,NA,NA,TRUE,FALSE,FALSE
MD,2024-04-24T09:30:00Z,3.803283,-0.69376211717791,3.10952088282209,NA,NA,TRUE,FALSE,FALSE
MD,2024-04-25T03:00:00Z,2.9265366136065576,1.110474815087486,4.0370114286940435,1.74308e-4,0.202544,FALSE,TRUE,FALSE
MD,2024-04-25T04:00:00Z,1.334116,2.544798594542808,3.8789145945428083,4.47234e-4,0.382633,FALSE,TRUE,FALSE
MD,2024-04-25T04:30:00Z,1.381051,2.391961357321213,3.773012357321213,4.99009e-4,0.458818,FALSE,TRUE,FALSE
MD,2024-04-25T05:30:00Z,6.598942,-3.0453720086622567,3.5535699913377434,6.57045e-4,0.331236,TRUE,FALSE,FALSE
MD,2024-04-25T06:00:00Z,4.99165,-1.4202358941229303,3.5714141058770696,7.90179e-4,0.355351,TRUE,FALSE,FALSE
MD,2024-04-25T06:30:00Z,5.677452,-2.1944344033604373,3.4830175966395625,7.65278e-4,0.354031,TRUE,FALSE,FALSE
MD,2024-04-25T07:00:00Z,4.4790583,-1.0852155873128875,3.3938427126871127,8.73265e-4,0.362916,TRUE,FALSE,FALSE
MD,2024-04-25T07:30:00Z,7.392519,-4.053166487186946,3.3393525128130546,7.25584e-4,0.397221,TRUE,FALSE,FALSE
MD,2024-04-25T08:00:00Z,4.49994293,-1.2257149318834055,3.274227998116594,8.15573e-4,0.180574,TRUE,FALSE,FALSE
MD,2024-04-25T08:30:00Z,4.9862258,-1.7492822943306483,3.2369435056693514,6.08475e-4,0.273118,TRUE,FALSE,FALSE
MD,2024-04-25T09:00:00Z,4.232066757142857,-1.0216949217474358,3.2103718353954216,5.25142e-4,0.190688,TRUE,FALSE,FALSE
MD,2024-04-25T10:00:00Z,4.232066757142857,-1.0648412354144603,3.167225521728397,0.00117652,0.187058,TRUE,FALSE,FALSE
MD,2024-04-25T10:30:00Z,3.8730740000000003,-0.7617618397165233,3.111312160283477,0.231489,0.310786,TRUE,FALSE,FALSE
MD,2024-04-26T01:00:00Z,2.4254769140816332,2.358065189885436,4.783542103967069,4.23507,0.180406,FALSE,TRUE,FALSE
MD,2024-04-26T01:30:00Z,2.0412769166666664,2.6543210844176763,4.695598001084343,0.0454946,0.210487,FALSE,TRUE,FALSE
MD,2024-04-26T02:30:00Z,2.5532586489130438,2.0345888487568864,4.58784749766993,0,0.15096,FALSE,TRUE,FALSE
MD,2024-04-26T03:00:00Z,3.0900298097222225,1.441141634424206,4.531171444146429,0,0.121834,FALSE,TRUE,FALSE
MD,2024-04-26T03:30:00Z,2.874599562857143,1.528864017208858,4.403463580066001,0,0.103668,FALSE,TRUE,FALSE
MD,2024-04-26T04:00:00Z,5.419255,-1.062984122605389,4.356270877394611,1.45463e-5,0.280411,TRUE,FALSE,FALSE
MD,2024-04-26T04:30:00Z,1.8323399999999999,2.5173857246462643,4.349725724646264,7.98809e-5,0.305988,FALSE,TRUE,FALSE
MD,2024-04-26T05:30:00Z,3.0265964000000003,1.1891719146306063,4.215768314630607,2.9265e-4,0.474739,FALSE,TRUE,FALSE
MD,2024-04-26T06:30:00Z,2.54798291,1.5426089298569332,4.090591839856933,5.52262e-4,0.420204,FALSE,TRUE,FALSE
MD,2024-04-26T07:00:00Z,2.3367219,1.6976812409639144,4.0344031409639145,4.67944e-4,0.365971,FALSE,TRUE,FALSE
MD,2024-04-26T07:30:00Z,2.974064,1.0071455003247234,3.981209500324723,4.59315e-4,0.353531,FALSE,TRUE,FALSE
MD,2024-04-26T08:00:00Z,2.728177,1.192086582683237,3.920263582683237,4.31702e-4,0.323382,FALSE,TRUE,FALSE
MD,2024-04-26T09:00:00Z,2.374875,1.4572086881581603,3.83208368815816,2.87719e-4,0.298438,FALSE,TRUE,FALSE
MD,2024-04-26T09:30:00Z,2.731645,1.068500253065276,3.800145253065276,3.51821e-4,0.281124,FALSE,TRUE,FALSE
MD,2024-04-26T11:00:00Z,2.584767,1.1827655869441762,3.767532586944176,8.91536,0.302666,FALSE,TRUE,FALSE
MD,2024-04-27T01:00:00Z,3.774953,1.8248819179091234,5.599834917909123,0.654189,0.736899,FALSE,TRUE,FALSE
MD,2024-04-27T01:30:00Z,4.465371,1.0716000634503056,5.536971063450306,0.00651966,0.671863,FALSE,TRUE,FALSE
MD,2024-04-27T02:00:00Z,-7.28951,12.533647898528704,5.244137898528704,0,0.446343,FALSE,TRUE,FALSE
MD,2024-04-27T02:30:00Z,-1.78343,6.708074155789277,4.924644155789277,0,0.276485,FALSE,TRUE,FALSE
MD,2024-04-27T03:00:00Z,8.72945,-3.851504933142957,4.877945066857043,0,0.415907,TRUE,FALSE,FALSE
MD,2024-04-27T03:30:00Z,12.70801,-7.796894547920972,4.911115452079028,0,0.519186,TRUE,FALSE,FALSE
MD,2024-04-27T04:00:00Z,16.05461,-11.109453885568279,4.945156114431721,0,0.56165,TRUE,FALSE,FALSE
MD,2024-04-27T04:30:00Z,8.45481,-3.490956315470134,4.963853684529866,0,0.555195,TRUE,FALSE,FALSE
MD,2024-04-27T05:30:00Z,2.7051700000000003,2.355403075888725,5.060573075888725,0,0.521744,FALSE,TRUE,FALSE
MD,2024-04-27T06:00:00Z,33.55487,-28.432801811001415,5.122068188998585,0,0.502285,TRUE,FALSE,FALSE
MD,2024-04-27T06:30:00Z,-11.869010000000001,17.010582811804476,5.141572811804473,0,0.433878,FALSE,TRUE,FALSE
MD,2024-04-27T07:00:00Z,-4.80201,9.972441591909327,5.170431591909326,0,0.482766,FALSE,TRUE,FALSE
MD,2024-04-27T07:30:00Z,11.04286,-5.872296466597845,5.170563533402154,0,0.502893,TRUE,FALSE,FALSE
MD,2024-04-27T08:00:00Z,4.065436082903226,1.1448543702721095,5.210290453175335,0,0.499455,FALSE,TRUE,FALSE
MD,2024-04-27T08:30:00Z,1.34379,3.8417902391646663,5.185580239164667,0,0.415846,FALSE,TRUE,FALSE
MD,2024-04-27T09:00:00Z,12.749463,-7.5510471962671755,5.198415803732825,0,0.383467,TRUE,FALSE,FALSE
MD,2024-04-27T09:30:00Z,3.16674,2.109728325967068,5.276468325967068,0,0.443631,FALSE,TRUE,FALSE
MD,2024-04-27T10:00:00Z,67.82916,-62.510327915841096,5.318832084158903,0,0.440933,TRUE,FALSE,FALSE
MD,2024-04-27T10:30:00Z,42.392027999999996,-37.06038795719566,5.331640042804341,0.0312302,0.426463,TRUE,FALSE,FALSE
MD,2024-04-27T11:00:00Z,21.04257,-15.669297317627711,5.37327268237229,0.794618,0.480236,TRUE,FALSE,FALSE
MD,2024-04-28T01:00:00Z,9.412425,-3.0149145940258677,6.397510405974133,1.8431,0.745179,TRUE,FALSE,FALSE
MD,2024-04-28T01:30:00Z,7.947152,-1.5749082786506579,6.372243721349342,0.0244376,0.593696,TRUE,FALSE,FALSE
MD,2024-04-28T02:00:00Z,8.90507,-2.5348568310015196,6.370213168998481,0,0.564223,TRUE,FALSE,FALSE
MD,2024-04-28T02:30:00Z,7.405255,-1.0300167505967908,6.37523824940321,0,0.530481,TRUE,FALSE,FALSE
MD,2024-04-28T03:00:00Z,7.069074,-0.7035169390384954,6.365557060961504,0,0.626705,TRUE,FALSE,FALSE
MD,2024-04-28T03:30:00Z,8.5884,-2.2260581069503003,6.3623418930497,0,0.691519,TRUE,FALSE,FALSE
MD,2024-04-28T04:00:00Z,7.053013,-0.6637576397586384,6.3892553602413615,0,0.642664,TRUE,FALSE,FALSE
MD,2024-04-28T04:30:00Z,7.2070438999999995,-0.8214628168075739,6.385581083192426,0,0.687827,TRUE,FALSE,FALSE
MD,2024-04-28T05:00:00Z,7.101648,-0.7613711583264342,6.340276841673566,0,0.768573,TRUE,FALSE,FALSE
MD,2024-04-28T05:30:00Z,8.0233416,-1.7447507952539647,6.2785908047460355,0,0.726275,TRUE,FALSE,FALSE
MD,2024-04-28T06:00:00Z,6.9284591,-0.7054966139819951,6.222962486018005,0,0.610528,TRUE,FALSE,FALSE
MD,2024-04-28T06:30:00Z,7.439506000000001,-1.2610826532883133,6.178423346711687,0,0.595669,TRUE,FALSE,FALSE
MD,2024-04-28T07:30:00Z,6.6670915,-0.5393188928583621,6.127772607141638,0,0.602462,TRUE,FALSE,FALSE
MD,2024-04-28T09:30:00Z,7.098412000000001,-1.1444249475053851,5.9539870524946155,0,0.474068,TRUE,FALSE,FALSE
MD,2024-04-28T10:30:00Z,6.520478,-0.6553625663309708,5.865115433669029,0.0256827,0.343925,TRUE,FALSE,FALSE
MD,2024-04-28T11:00:00Z,3.530575,2.302356247358235,5.832931247358235,1.05322,0.258272,FALSE,TRUE,FALSE
MD,2024-04-28T11:30:00Z,-10.48055,16.330537229701985,5.849987229701987,7.02492,0.257016,FALSE,TRUE,FALSE
MD,2024-04-28T12:00:00Z,18.2208,-12.396345186838087,5.824454813161914,8.25155,0.259466,TRUE,FALSE,FALSE
MD,2024-04-28T13:30:00Z,6.3095300000000005,-0.511097824849192,5.7984321751508086,40.6351,0.249529,TRUE,FALSE,FALSE
MD,2024-04-28T21:30:00Z,13.41354,-7.271530211610174,6.142009788389825,394.255,0.439167,TRUE,FALSE,FALSE
MD,2024-04-28T23:30:00Z,4.102263,1.5130126451839603,5.61527564518396,8.6377,0.382305,FALSE,TRUE,FALSE
MD,2024-04-29T00:00:00Z,-19.1833,24.67941236989483,5.496112369894832,2.74953,0.450792,FALSE,TRUE,FALSE
MD,2024-04-29T00:30:00Z,22.94368,-17.56325852859904,5.380421471400962,2.4463,0.411007,TRUE,FALSE,FALSE
MD,2024-04-29T01:00:00Z,-22.808428,28.11442810121071,5.306000101210711,0.728173,0.437982,FALSE,TRUE,FALSE
MD,2024-04-29T01:30:00Z,-6.75514,11.99545004042594,5.240310040425941,0.0126875,0.378587,FALSE,TRUE,FALSE
MD,2024-04-29T02:00:00Z,-3.386457,8.569162014509569,5.182705014509569,0,0.482561,FALSE,TRUE,FALSE
MD,2024-04-29T03:00:00Z,-2.149274,7.2890458161218925,5.139771816121892,0,0.44232900000000003,FALSE,TRUE,FALSE
MD,2024-04-29T03:30:00Z,3.5391100000000004,1.6002532239423268,5.139363223942327,0,0.397831,FALSE,TRUE,FALSE
MD,2024-04-29T04:00:00Z,3.49926,1.626582598935728,5.125842598935728,0,0.430131,FALSE,TRUE,FALSE
MD,2024-04-29T04:30:00Z,6.52527,-1.406999598687472,5.118270401312528,0,0.443522,TRUE,FALSE,FALSE
MD,2024-04-29T05:00:00Z,0.49983999999999984,4.621727946149702,5.1215679461497015,0,0.352978,FALSE,TRUE,FALSE
MD,2024-04-29T06:00:00Z,-0.05301999999999962,5.184499165246381,5.131479165246382,0,0.362807,FALSE,TRUE,FALSE
MD,2024-04-29T06:30:00Z,6.604029,-1.4871603338456305,5.116868666154369,0,0.386485,TRUE,FALSE,FALSE
MD,2024-04-29T07:00:00Z,2.2922799999999994,2.815669752672171,5.10794975267217,0,0.373071,FALSE,TRUE,FALSE
MD,2024-04-29T07:30:00Z,2.7548,2.3373038572238465,5.092103857223846,0,0.411763,FALSE,TRUE,FALSE
MD,2024-04-29T08:30:00Z,10.982769999999999,-5.913233220417554,5.069536779582444,0,0.443465,TRUE,FALSE,FALSE
MD,2024-04-29T09:00:00Z,6.6033024000000005,-1.5472735189124105,5.05602888108759,0,0.394269,TRUE,FALSE,FALSE
MD,2024-04-29T09:30:00Z,-13.2972,18.37173821105294,5.074538211052938,0,0.399173,FALSE,TRUE,FALSE
MD,2024-04-29T10:00:00Z,-14.77197,19.869530042821918,5.097560042821918,0,0.395517,FALSE,TRUE,FALSE
MD,2024-04-29T10:30:00Z,-6.5271300000000005,11.638507366538764,5.111377366538763,0.0475977,0.314361,FALSE,TRUE,FALSE
MD,2024-04-29T11:00:00Z,-12.61774,17.74890931549643,5.131169315496431,3.82407,0.331824,FALSE,TRUE,FALSE
MD,2024-04-29T11:30:00Z,13.66487,-8.520167860368911,5.14470213963109,29.7941,0.280125,TRUE,FALSE,FALSE
MD,2024-04-29T13:30:00Z,8.00328,-2.683231783252552,5.320048216747448,80.1315,0.397161,TRUE,FALSE,FALSE
MD,2024-04-29T15:00:00Z,20.318489999999997,-14.795587011207626,5.52290298879237,109.129,0.244431,TRUE,FALSE,FALSE
MD,2024-04-29T17:00:00Z,16.004425,-10.029417080717305,5.975007919282697,541.051,0.361655,TRUE,FALSE,FALSE
MD,2024-04-30T02:00:00Z,4.803249048333334,1.0869645261899645,5.890213574523298,6.55565e-4,0.180612,FALSE,TRUE,FALSE
MD,2024-04-30T03:30:00Z,7.078001,-1.224042152984949,5.853958847015051,0,0.288125,TRUE,FALSE,FALSE
MD,2024-04-30T04:00:00Z,7.549924,-1.6762218178596822,5.873702182140318,0,0.453131,TRUE,FALSE,FALSE
MD,2024-04-30T05:00:00Z,6.493914,-0.8971224300478431,5.596791569952157,0,0.535047,TRUE,FALSE,FALSE
MD,2024-04-30T05:30:00Z,7.929548,-2.4463739294581295,5.48317407054187,0,0.527451,TRUE,FALSE,FALSE
MD,2024-04-30T07:00:00Z,3.2363772,2.1029701846956024,5.3393473846956025,0,0.317014,FALSE,TRUE,FALSE
MD,2024-04-30T08:30:00Z,3.759402801,1.2357152170005699,4.99511801800057,0,0.130809,FALSE,TRUE,FALSE
MD,2024-04-30T09:00:00Z,3.7656366180851064,1.1711381479314502,4.936774766016557,0,0.129768,FALSE,TRUE,FALSE
MD,2024-04-30T09:30:00Z,3.8754529280487806,1.0079347539751065,4.883387682023887,0,0.140722,FALSE,TRUE,FALSE
MD,2024-05-01T01:00:00Z,7.0187914933333335,-1.3214719792906457,5.697319514042688,4.01124,0.11811,TRUE,FALSE,FALSE
MD,2024-05-01T03:30:00Z,3.751454932,1.4918075905678045,5.243262522567805,0,0.0765094,FALSE,TRUE,FALSE
MD,2024-05-01T04:30:00Z,3.9383414143333333,1.1850993188833696,5.123440733216703,0,0.0842699,FALSE,TRUE,FALSE
MD,2024-05-01T05:00:00Z,3.9928933091803276,1.1371751614801142,5.130068470660442,0,0.122446,FALSE,TRUE,FALSE
MD,2024-05-01T06:00:00Z,4.365868,1.1795449356195604,5.54541293561956,0,0.226447,FALSE,TRUE,FALSE
MD,2024-05-01T06:30:00Z,-5.54696,11.094202510059324,5.5472425100593235,0,0.39857,FALSE,TRUE,FALSE
MD,2024-05-01T08:00:00Z,6.119712000000001,-0.50347283206521,5.616239167934791,0,0.420944,TRUE,FALSE,FALSE
MD,2024-05-01T08:30:00Z,-2.0254570000000003,7.6899103370970625,5.664453337097062,0,0.471412,FALSE,TRUE,FALSE
MD,2024-05-01T09:00:00Z,7.2974,-1.6069838496654478,5.690416150334552,0,0.350983,TRUE,FALSE,FALSE
MD,2024-05-01T09:30:00Z,4.4246,1.2792041189418306,5.7038041189418305,0,0.353259,FALSE,TRUE,FALSE
MD,2024-05-01T10:00:00Z,8.845415,-3.0888427125818367,5.756572287418162,3.84611e-5,0.403432,TRUE,FALSE,FALSE
MD,2024-05-01T10:30:00Z,-12.075809999999999,17.911424954173054,5.835614954173056,0.0603021,0.335384,FALSE,TRUE,FALSE
MD,2024-05-01T11:00:00Z,18.07091,-12.027660344492148,6.043249655507854,2.51926,0.48718,TRUE,FALSE,FALSE
MD,2024-05-02T01:00:00Z,6.895686,-0.6184539572277279,6.2772320427722725,6.61013,0.240587,TRUE,FALSE,FALSE
MD,2024-05-02T01:30:00Z,4.109143886538462,2.0139652734145175,6.123109159952979,0.203232,0.13738,FALSE,TRUE,FALSE
MD,2024-05-02T02:00:00Z,7.157035652459016,-1.150930539857555,6.006105112601461,5.96394e-4,0.0945398,TRUE,FALSE,FALSE
MD,2024-05-02T02:30:00Z,6.875838507605635,-0.9668396672355426,5.908998840370092,0,0.0345126,TRUE,FALSE,FALSE
MD,2024-05-02T03:00:00Z,7.217443250555556,-1.3796489147918995,5.837794335763657,0,0.0505506,TRUE,FALSE,FALSE
MD,2024-05-02T05:30:00Z,5.967949623684211,-0.52758278149813,5.440366842186081,0,0.0874622,TRUE,FALSE,FALSE
MD,2024-05-02T09:30:00Z,3.0131528075,1.9395992683910217,4.952752075891022,3.94468e-6,0.0691094,FALSE,TRUE,FALSE
MD,2024-05-02T10:00:00Z,2.7411006066666666,2.141196733612783,4.882297340279449,0.00500857,0.0680096,FALSE,TRUE,FALSE
MD,2024-05-02T10:30:00Z,2.961467263333333,1.9892249354831093,4.9506921988164425,1.22778,0.0446498,FALSE,TRUE,FALSE
MD,2024-05-02T11:30:00Z,13.87558,-8.6574957413748,5.218084258625199,52.1312,0.129741,TRUE,FALSE,FALSE
MD,2024-05-03T00:00:00Z,9.100724,-1.9810291128706465,7.119694887129353,26.9336,0.427203,TRUE,FALSE,FALSE
MD,2024-05-03T00:30:00Z,9.902562000000001,-2.8558323285122187,7.046729671487783,5.9167,0.715665,TRUE,FALSE,FALSE
MD,2024-05-03T01:00:00Z,10.110081000000001,-3.3987695290074065,6.7113114709925945,0.985524,0.752588,TRUE,FALSE,FALSE
MD,2024-05-03T02:00:00Z,8.292773,-1.651399599321893,6.641373400678107,0,0.554254,TRUE,FALSE,FALSE
MD,2024-05-03T03:00:00Z,7.595254,-0.9248790794204629,6.670374920579537,0,0.495195,TRUE,FALSE,FALSE
MD,2024-05-03T03:30:00Z,8.871832999999999,-2.1523287683125547,6.719504231687444,0,0.54268,TRUE,FALSE,FALSE
MD,2024-05-03T04:00:00Z,7.8177623999999994,-1.1146671874867167,6.703095212513283,0,0.610399,TRUE,FALSE,FALSE
MD,2024-05-03T05:30:00Z,12.01406,-5.3765431678735816,6.637516832126419,0,0.286747,TRUE,FALSE,FALSE
MD,2024-05-03T06:00:00Z,-21.54501,28.142931003814144,6.597921003814144,0,0.472188,FALSE,TRUE,FALSE
MD,2024-05-03T06:30:00Z,4.730687692830188,1.6732937615698624,6.403981454400051,0,0.4376,FALSE,TRUE,FALSE
MD,2024-05-03T07:00:00Z,25.91768,-19.5854368499697,6.332243150030302,0,0.294923,TRUE,FALSE,FALSE
MD,2024-05-03T08:00:00Z,7.387477645614036,-1.140822908255556,6.2466547373584795,0,0.0861424,TRUE,FALSE,FALSE
MD,2024-05-03T08:30:00Z,7.296201093548388,-1.0722226977459455,6.223978395802442,0,0.0998908,TRUE,FALSE,FALSE
MD,2024-05-03T09:00:00Z,7.181202867741936,-0.9707927786739932,6.210410089067943,0,0.157969,TRUE,FALSE,FALSE
MD,2024-05-03T09:30:00Z,4.92256,1.3129201469481124,6.235480146948112,0,0.391455,FALSE,TRUE,FALSE
MD,2024-05-03T10:00:00Z,21.833779999999997,-15.57144205675895,6.262337943241046,3.01279e-4,0.395826,TRUE,FALSE,FALSE
MD,2024-05-03T10:30:00Z,-18.45307,24.72422210600076,6.271152106000757,0.139997,0.332707,FALSE,TRUE,FALSE
MD,2024-05-03T11:00:00Z,33.85032,-27.581732277972385,6.26858772202762,4.20073,0.281112,TRUE,FALSE,FALSE
MD,2024-05-03T11:30:00Z,26.61342,-20.342679694540703,6.270740305459299,12.9256,0.239139,TRUE,FALSE,FALSE
MD,2024-05-03T18:30:00Z,29.6065,-23.194475662977926,6.412024337022075,790.473,0.486304,TRUE,FALSE,FALSE
MD,2024-05-04T01:30:00Z,7.451987014285716,-1.1025737396084505,6.349413274677265,0.2974,0.0489942,TRUE,FALSE,FALSE
MD,2024-05-04T02:30:00Z,7.397717104810127,-1.2533106942176238,6.144406410592503,0,0.0300358,TRUE,FALSE,FALSE
MD,2024-05-04T03:30:00Z,6.387009703482143,-0.6207873312355101,5.766222372246633,0,0.0684097,TRUE,FALSE,FALSE
MD,2024-05-04T04:30:00Z,6.239809873125,-0.5029684909060164,5.736841382218984,0,0.050982,TRUE,FALSE,FALSE
MD,2024-05-04T07:00:00Z,7.266006999999999,-1.387566109109982,5.878440890890017,0,0.353626,TRUE,FALSE,FALSE
MD,2024-05-04T07:30:00Z,7.938740999999999,-2.031012316424186,5.907728683575813,0,0.418071,TRUE,FALSE,FALSE
MD,2024-05-04T08:30:00Z,6.3627389999999995,-0.5424497016698497,5.82028929833015,0,0.300574,TRUE,FALSE,FALSE
MD,2024-05-04T10:30:00Z,8.39275,-2.716682939574347,5.676067060425653,0.542047,0.445538,TRUE,FALSE,FALSE
MD,2024-05-04T11:00:00Z,2.07836,3.626765949883337,5.705125949883337,6.181,0.508116,FALSE,TRUE,FALSE
MD,2024-05-05T01:00:00Z,7.965870977272727,-0.511403022756741,7.454467954515986,7.13158,0.0835225,TRUE,FALSE,FALSE
MD,2024-05-05T02:00:00Z,9.377398,-2.0341159355429657,7.343282064457034,1.67158e-4,0.314096,TRUE,FALSE,FALSE
MD,2024-05-05T03:00:00Z,10.42556,-3.4773248909250363,6.9482351090749646,0,0.698868,TRUE,FALSE,FALSE
MD,2024-05-05T03:30:00Z,-4.79946,11.552219851345292,6.752759851345292,0,0.389093,FALSE,TRUE,FALSE
MD,2024-05-05T04:00:00Z,4.36999852826087,2.3607029869267713,6.730701515187642,0,0.16415,FALSE,TRUE,FALSE
MD,2024-05-05T04:30:00Z,4.4342801860000005,2.2777638692167974,6.712044055216798,0,0.043208,FALSE,TRUE,FALSE
MD,2024-05-05T05:00:00Z,4.650659378431373,2.047483125363719,6.698142503795092,0,0.0980778,FALSE,TRUE,FALSE
MD,2024-05-05T05:30:00Z,4.575744206,2.137455703760062,6.713199909760062,0,0.0706631,FALSE,TRUE,FALSE
MD,2024-05-05T06:00:00Z,16.387552,-9.666943943456946,6.720608056543054,0,0.25074,TRUE,FALSE,FALSE
MD,2024-05-05T06:30:00Z,21.11477,-14.372597981659927,6.742172018340073,0,0.335439,TRUE,FALSE,FALSE
MD,2024-05-05T07:00:00Z,2.5437700000000003,4.153506013782741,6.697276013782742,0,0.431937,FALSE,TRUE,FALSE
MD,2024-05-05T07:30:00Z,-3.28597,9.765927851034782,6.479957851034782,0,0.482255,FALSE,TRUE,FALSE
MD,2024-05-05T08:00:00Z,28.49909,-22.136543421871956,6.362546578128044,0,0.436746,TRUE,FALSE,FALSE
MD,2024-05-05T09:30:00Z,7.908302000000001,-1.6994506492191173,6.208851350780884,0,0.407613,TRUE,FALSE,FALSE
MD,2024-05-05T10:30:00Z,7.51886,-1.4222388865102102,6.09662111348979,0.260233,0.554989,TRUE,FALSE,FALSE
MD,2024-05-05T11:30:00Z,7.2753513000000005,-1.3261225335900795,5.949228766409921,16.2507,0.543063,TRUE,FALSE,FALSE
MD,2024-05-06T01:00:00Z,7.827336000000001,-0.7987172832979175,7.028618716702083,7.73862,0.305727,TRUE,FALSE,FALSE
MD,2024-05-06T01:30:00Z,7.453086659574468,-0.5342643915874925,6.918822267986975,0.511418,0.211885,TRUE,FALSE,FALSE
MD,2024-05-06T02:00:00Z,8.896053,-2.118084124171074,6.777968875828926,0.00170634,0.247714,TRUE,FALSE,FALSE
MD,2024-05-06T03:00:00Z,5.494728187272727,1.0807200799276648,6.575448267200392,0,0.177103,FALSE,TRUE,FALSE
MD,2024-05-06T03:30:00Z,5.098508121799999,1.352357079709658,6.450865201509657,0,0.092924,FALSE,TRUE,FALSE
MD,2024-05-06T04:00:00Z,5.40677575872549,1.0046876971781726,6.411463455903663,0,0.0976662,FALSE,TRUE,FALSE
MD,2024-05-06T04:30:00Z,5.254078994019608,1.17449285208993,6.428571846109538,0,0.0643016,FALSE,TRUE,FALSE
MD,2024-05-06T05:30:00Z,4.62445993943662,1.4468175899472477,6.071277529383868,0,0.0561065,FALSE,TRUE,FALSE
MD,2024-05-06T06:00:00Z,4.615102024285714,1.459381509408641,6.074483533694355,0,0.150959,FALSE,TRUE,FALSE
MD,2024-05-06T06:30:00Z,4.761149984819277,1.428613873895948,6.189763858715225,0,0.107602,FALSE,TRUE,FALSE
MD,2024-05-06T07:00:00Z,4.72729540419753,1.4472748282709027,6.174570232468433,0,0.13825,FALSE,TRUE,FALSE
MD,2024-05-06T07:30:00Z,4.7236529069230775,1.450765350926793,6.1744182578498705,0,0.142649,FALSE,TRUE,FALSE
MD,2024-05-06T08:00:00Z,8.944077,-2.728777434557152,6.215299565442848,0,0.239192,TRUE,FALSE,FALSE
MD,2024-05-06T08:30:00Z,4.786974895443039,1.4224499493968379,6.2094248448398766,0,0.188766,FALSE,TRUE,FALSE
MD,2024-05-06T09:30:00Z,4.670058583421054,1.5398788579022877,6.2099374413233415,0,0.210828,FALSE,TRUE,FALSE
MD,2024-05-07T03:30:00Z,8.59657,-1.628681288149453,6.967888711850547,0,0.302584,TRUE,FALSE,FALSE
MD,2024-05-07T07:00:00Z,5.346356999999999,1.3182178222456455,6.664574822245645,0,0.359822,FALSE,TRUE,FALSE
MD,2024-05-07T07:30:00Z,5.285296000000001,1.3850401591416546,6.670336159141655,0,0.270373,FALSE,TRUE,FALSE
MD,2024-05-07T09:00:00Z,5.484625,1.0340959129495628,6.518720912949563,0,0.34406,FALSE,TRUE,FALSE
MD,2024-05-07T09:30:00Z,5.3919690000000005,1.062971528128326,6.4549405281283265,0,0.35589,FALSE,TRUE,FALSE
MD,2024-05-07T10:00:00Z,4.320021809999999,2.0875879915987268,6.407609801598726,0.0152689,0.310851,FALSE,TRUE,FALSE
MD,2024-05-07T10:30:00Z,4.141614,2.307914652342431,6.449528652342431,1.58495,0.305217,FALSE,TRUE,FALSE
MD,2024-05-07T22:00:00Z,22.873839999999998,-14.932856761358796,7.940983238641202,47.0699,0.709706,TRUE,FALSE,FALSE
MD,2024-05-07T23:30:00Z,8.697178,-0.8728098661225934,7.824368133877406,59.5736,0.426019,TRUE,FALSE,FALSE
MD,2024-05-08T00:30:00Z,8.640486000000001,-0.8079659239536978,7.832520076046303,39.9794,0.267404,TRUE,FALSE,FALSE
MD,2024-05-08T01:30:00Z,5.7433567436363635,1.922764662841736,7.6661214064781,0.225614,0.0867906,FALSE,TRUE,FALSE
MD,2024-05-08T02:00:00Z,5.846441844230769,1.8444588408693097,7.690900685100079,0.00169969,0.094831,FALSE,TRUE,FALSE
MD,2024-05-08T04:00:00Z,-18.65426,26.28167961617187,7.627419616171871,0,0.376357,FALSE,TRUE,FALSE
MD,2024-05-08T05:00:00Z,32.493900000000004,-25.247545033793322,7.246354966206683,0,0.484512,TRUE,FALSE,FALSE
MD,2024-05-08T06:00:00Z,8.248000000000001,-1.125812336576832,7.122187663423169,0,0.307273,TRUE,FALSE,FALSE
MD,2024-05-08T08:30:00Z,15.815740000000002,-8.951315778094319,6.864424221905684,0,0.294174,TRUE,FALSE,FALSE
MD,2024-05-08T09:00:00Z,8.61359,-1.7718585458968183,6.841731454103182,0,0.345856,TRUE,FALSE,FALSE
MD,2024-05-08T09:30:00Z,3.06822,3.7226766493321897,6.79089664933219,0,0.343229,FALSE,TRUE,FALSE
MD,2024-05-08T10:30:00Z,11.534189,-4.837161128131893,6.697027871868107,1.71099,0.272351,TRUE,FALSE,FALSE
MD,2024-05-09T01:30:00Z,5.884320691914893,1.7701791036333194,7.654499795548213,0.697538,0.0516948,FALSE,TRUE,FALSE
MD,2024-05-09T04:30:00Z,4.733040000000001,2.3461706476037882,7.079210647603789,0,0.589276,FALSE,TRUE,FALSE
