Date,LD_NEE_gC_day,MD_NEE_gC_day,LD_GPP_gC_day,MD_GPP_gC_day,LD_Reco_gC_day,MD_Reco_gC_day,LD_VPD_mean_kPa,MD_VPD_mean_kPa,LD_VPD_day_kPa,MD_VPD_day_kPa,LD_VPD_midday_kPa,MD_VPD_midday_kPa,n_hh,n_Rg,frac_Rg,Rg_mean_Wm2,Rg_max_Wm2,Tair_mean_C,Tair_max_C,Tair_min_C,RH_mean_pct,VPD_mean_kPa,VPD_max_kPa,P_used_mm,SWC_mean,TS_mean_C,n_SWC_mean,n_TS_mean,n_Rg_from_Grant,n_Tair_from_Grant,n_RH_from_Grant,frac_Rg_from_Grant,frac_Tair_from_Grant,frac_RH_from_Grant
2024-05-03,4.0391485100621916,2.282269603064837,6.585425635233502,4.474312947082759,10.624574145295695,6.756582550147598,0.3727599375000001,0.4602949895833333,NA,NA,0.1087176,0.21143154,48,48,1,181.45569387664585,819.197,16.91525000000002,21.463000000000022,12.796000000000049,79.14645208333333,0.4670813138595215,1.6221821281182627,7.999999999999998,0.28147816666666664,14.16354166666669,2,3,0,0,0,0,0,0
2024-05-04,-4.478398113015631,-2.409817988580514,14.67393143270602,9.159976978085878,10.195533319690389,6.750158989505363,0.4590118297916667,0.5437619604166667,NA,NA,0.3638125,0.5488259,48,48,1,221.99213388270832,932.052,15.756208333333356,24.16900000000004,10.102000000000032,74.14166458333334,0.5542879408269787,1.3973614696125582,0,0.28218754166666665,13.74929861111114,2,3,0,0,0,0,0,0
2024-05-05,-1.6337535486739703,-0.8799345605210774,10.841416610955736,7.8818321021929645,9.207663062281764,7.001897541671888,0.38181334270833334,0.46737298125,NA,NA,0.5267812,0.6252849,48,48,1,268.526338677875,920.163,15.077750000000027,23.13900000000001,9.52800000000002,75.80063541666667,0.4734134942165067,1.313824235481353,1.5,0.2781901041666667,15.043798611111136,2,3,0,0,0,0,0,0
2024-05-06,-4.873511915504252,-3.4006590995879273,12.882318640416383,10.566200784504973,8.008806724912128,7.165541684917049,0.6608777872340426,0.7055056666666667,NA,NA,0.8126535555555555,0.9495359,47,47,1,272.34099303063834,909.54,13.999212765957473,20.272000000000048,9.301000000000045,60.27651276595745,0.7036965280656974,1.4209071304490892,0,0.2718976276595745,13.79894326241137,2,3,0,0,0,0,0,0
2024-05-07,0.39634317999092666,-1.2941894583766516,6.725764031599724,8.801084038957182,7.122107211590652,7.506894580580533,0.49639529374999997,0.5334647083333333,NA,NA,0.46167706,0.5541033,48,48,1,142.96016778416666,692.891,14.030395833333362,18.835000000000036,9.285000000000025,65.29673958333333,0.5531802819134584,1.2182868703262981,4.9,0.26613215625,13.217451388888913,2,3,0,0,0,0,0,0
2024-05-08,-3.0314032565201026,-2.7198221936289046,9.525474000502479,10.644466479273918,6.494070743982376,7.924644285645014,0.4138141893750001,0.4918831520833333,NA,NA,0.79216,0.9127439,48,48,1,321.10677083312504,937.652,15.386354166666687,21.474000000000046,9.471000000000004,77.54248125,0.499891708001103,1.5531689575943648,1.9000000000000004,0.27259791666666666,14.070861111111132,2,3,0,0,0,0,0,0
2024-05-09,0.11586564677074061,-0.0021670949051782254,5.706800214774867,7.294669042912108,5.822665861545607,7.292501948006931,0.410076875,0.4456228541666667,NA,NA,0.5152713,0.5417107,48,48,1,90.68841377354165,300.456,12.887125000000024,18.326999999999998,9.992000000000019,69.9940625,0.46167260353375295,0.9428164169805793,0,0.26914672916666665,13.059631944444467,2,3,0,0,0,0,0,0
2024-05-10,-4.386404272666667,-4.634177553984683,9.848105520800194,11.44872831994952,5.461701248133528,6.814550765964837,0.3879714281250001,0.43797106250000006,NA,NA,0.7243721000000001,0.7843106,48,48,1,271.4432995367709,823.842,11.884854166666692,16.664000000000044,5.241000000000042,73.80508333333333,0.4417800016638923,1.0179797896629903,0,0.26637822916666665,12.700625000000024,2,3,0,0,0,0,0,0
2024-05-11,-2.9179144375880863,-1.8766562911718287,8.12644000918091,8.337483726582404,5.2085255715928245,6.460827435410574,0.29678887893617023,0.34584097708333333,NA,NA,0.23522145000000003,0.2948925,47,47,1,158.4569234182064,712.783,11.136234042553209,15.016999999999996,7.91700000000003,76.37356170212766,0.3473450850513312,0.8181155273665371,5.300000000000001,0.2719366170212766,12.400297872340445,2,3,0,0,0,0,0,0
2024-05-12,-4.1082255428428205,-4.429901662058544,9.593242898883206,10.81086132423375,5.485017356040386,6.380959662175207,0.6613909520833332,0.6864646083333333,NA,NA,1.0599849,1.096463,48,48,1,304.3861071865834,909.584,12.86585416666669,23.66500000000002,2.847000000000037,67.06221875,0.7089956405157932,2.104845791116171,0,0.27212394791666666,12.028756944444465,2,3,0,0,0,0,0,0
2024-05-13,-3.210359798417285,-2.5320567318918497,10.006488490091028,9.608818272399914,6.79612869167374,7.076761540508065,0.7236913833333334,0.8080884791666667,NA,NA,1.1112167,1.2382663,48,48,1,254.52485601458332,915.69,18.897083333333356,23.613,14.723000000000013,64.15205833333333,0.838742158059741,1.6228101692386148,3.1999999999999997,0.27292080208333336,14.589736111111138,2,3,0,0,0,0,0,0
2024-05-14,0.6628872672390342,-1.4824301492495058,5.685780937116571,7.659875529857188,6.3486682043556035,6.177445380607682,0.278544321875,0.36281325,NA,NA,0.23310699999999998,0.3159686,48,48,1,97.72959045874998,481.774,14.330791666666693,16.774,12.334000000000003,77.16737083333334,0.37322063565493596,0.672742802760198,0,0.27038742708333335,14.294750000000025,2,3,0,0,0,0,0,0
2024-05-15,-6.120951546001946,-5.09390121816,12.937910122451086,11.26249403387942,6.816958576449139,6.1685928157194185,0.8966580416666666,0.9056643125,NA,NA,1.2279357,1.2694542,48,48,1,303.54335807729166,862.774,15.467979166666689,21.93100000000004,11.140000000000043,52.89989791666667,0.9113098846301365,1.735088816540132,0,0.2666824375,13.917333333333353,2,3,0,0,0,0,0,0
2024-05-16,-7.012141371092498,-5.637602458896927,14.309660162821137,12.137573601210649,7.297518791728635,6.499971142313724,0.7637932553191489,0.8018091458333333,NA,NA,1.1701435555555555,1.2709707000000001,47,47,1,243.31872809987664,781.245,15.70787234042555,22.372000000000014,7.925000000000011,59.45337446808511,0.8101704293289878,1.4106064355578152,0,0.26264362765957444,14.061716312056765,2,3,0,0,0,0,0,0
2024-05-17,-3.877407477669114,-3.035048102117656,12.22656147715349,10.275265592977044,8.349153999484372,7.240217490859386,0.3759060143749999,0.5261089458333333,NA,NA,0.35415973,0.5872036,48,48,1,215.30602579145233,808.283,18.721104166666688,24.176000000000045,15.560000000000002,78.6567375,0.5311336910473001,1.523226212817196,0,0.25984380208333335,15.517708333333358,2,3,0,0,0,0,0,0
2024-05-18,-5.125305761530135,-3.3225159310535015,13.836263650418687,10.770182971346557,8.710957888888549,7.447667040293055,0.7596254895833333,0.851994484375,NA,NA,1.345242,1.5316290000000001,48,48,1,304.2341057352458,917.973,18.13816666666669,27.09200000000004,7.66700000000003,71.76582916666666,0.8586810704029252,2.1991447935104054,0,0.2566806770833333,15.329916666666687,2,3,0,0,0,0,0,0
2024-05-19,-4.597798730354089,-3.1567430310673843,14.80123269266178,11.643287514691957,10.20343396230769,8.486544483624574,1.1571798125000001,1.2364674583333335,NA,NA,1.3787559,1.5390326,48,48,1,315.6924858734521,912.818,22.48766666666669,27.646000000000015,18.924000000000035,55.92055833333333,1.2866574428508983,2.6526853777594073,0,0.2528999895833333,16.533993055555584,2,3,0,0,0,0,0,0
2024-05-20,-2.9898456005771226,1.1473673411910446,12.504312753259732,6.813615318480678,9.514467152682608,7.960982659671723,0.5704824375,0.6352131208333334,NA,NA,0.505897,0.64235660000000006,48,48,1,204.13824472835418,892.214,17.004687500000028,25.723000000000013,8.874000000000024,68.81180833333333,0.6694328313049857,1.9835324450038623,19,0.2525757604166667,15.630187500000028,2,3,0,0,0,0,0,0
2024-05-21,-2.7457790128300608,-2.934012928511086,13.036600913670277,11.415884794058137,10.29082190084022,8.481871865547056,0.28277287234042564,0.42586280979166663,NA,NA,0.30350459999999996,0.510499629,47,47,1,243.21427032524684,875.269,18.535808510638322,28.30400000000003,13.710000000000036,87.86694893617022,0.5296448109149594,1.8525085121242997,1.9000000000000001,0.3030773829787234,17.067546099290798,2,3,0,0,0,0,0,0
2024-05-22,-3.280175507519998,-1.2898827168552,14.25773409396107,10.355876567576114,10.977558586441072,9.065993850720913,0.6711167708333333,0.8322100416666667,NA,NA,0.3320545,0.4432558,48,48,1,185.80949702027914,587.471,20.72085416666669,27.52600000000001,15.68300000000005,67.05916666666667,0.857355400684211,1.7208920955330167,0,0.28991165625,17.886090277777807,2,3,0,0,0,0,0,0
2024-05-23,-5.323272810656509,-3.3876958907754275,15.359788823825712,11.933861946098675,10.036516013169201,8.546166055323246,0.8221090000000001,0.8926758085106383,NA,NA,1.2843269,1.3869773,48,48,1,328.16973560571046,920.412,17.069041666666692,22.785000000000025,10.867000000000019,59.77504583333333,0.9034629268010842,1.8727284157856796,0,0.2814236666666667,16.165000000000024,2,3,0,0,0,0,0,0
2024-05-24,-5.779507789665734,-3.278214990136028,15.997547292432952,12.048231269269362,10.218039502767216,8.77001627913333,0.9437335666666666,1.0173213474791667,NA,NA,1.679367,1.811937,48,48,1,255.34281619936039,781.44,17.888812500000025,26.38100000000003,8.705000000000041,60.17917708333333,1.0428882145937974,2.0836426507348613,0,0.27506463541666665,15.9477777777778,2,3,0,0,0,0,0,0
2024-05-25,-4.276460327195436,-0.9264811899746394,14.793334522979388,9.821282435376547,10.516874195783949,8.894801245401908,0.7615113333333333,0.8610891558333333,NA,NA,0.9330252,1.0183333,48,48,1,329.72884633750004,937.893,19.10122916666669,24.29200000000003,14.616000000000042,63.042285416666665,0.8801179394255526,1.8087621236746,1.1,0.27029620833333334,17.13761111111113,2,3,0,0,0,0,0,0
2024-05-26,-1.8844030063392672,-1.4774752391663726,11.445047798306907,9.544494484290674,9.56064479196764,8.067019245124301,0.4788657,0.5422684717916667,NA,NA,1.0112807,1.143465,47,47,1,162.4588262359787,676.041,15.74280851063832,23.492999999999995,8.201000000000022,73.84496170212766,0.6081201322471812,1.213744569057352,3,0.23669404255319149,15.583304964539034,1.148936170212766,3,0,0,0,0,0,0
2024-05-27,-1.0735387380000003,3.9522285775291777,10.272948879840175,3.7548798500490537,9.199410141840172,7.707108427578231,0.0016162864583333333,0.062041531395833335,NA,NA,9.360409999999998e-4,0.054773125,48,48,1,65.11144506423334,309.561,14.427083333333357,16.976,11.825000000000045,96.00458333333333,0.08856045278195053,0.15775205817606652,0.2,0.23693360416666667,15.945909722222249,1,3,0,0,0,0,0,0
2024-05-28,-6.9857112245693544,-4.692197751033547,15.94574429214744,12.161007644900753,8.960033067578085,7.468809893867204,0.1916480083333334,0.2677186527083333,NA,NA,0.3239037,0.4673496,48,48,1,189.38262881420835,790.92,14.428520833333357,19.033000000000015,11.348000000000013,86.1053125,0.33382283780948624,0.8372035135684617,2.6,0.22963591666666666,15.633125000000021,1,3,0,0,0,0,0,0
2024-05-29,-6.73520596998167,-4.177138725654266,15.667784063046724,11.541850521492929,8.932578093065057,7.364711795838667,0.49741879166666664,0.58079279375,NA,NA,0.7245416,0.8339368,48,48,1,233.56519621166663,683.983,15.306479166666687,19.987000000000023,11,70.14966875,0.5856566173432298,1.5245062480434355,0,0.24127510416666667,15.929312500000021,1,3,0,0,0,0,0,0
2024-05-30,-6.720148629594723,-4.6008345225371485,15.074211046731122,11.597537481087777,8.3540624171364,6.996702958550633,0.9817954468085106,0.9615961041666666,NA,NA,1.288177,1.3641384,47,47,1,333.66005061942553,894.949,13.978382978723426,21.42100000000005,5.0160000000000196,45.37184893617022,1.004792063585584,1.8330762476709328,0,0.24773323404255318,14.474872340425556,1,3,0,0,0,0,0,0
2024-05-31,-5.128623478577411,-4.896470064849828,13.72929618196742,12.2248820200784,8.600672703390012,7.328411955228572,0.9426996979166667,0.9766981916666667,NA,NA,1.46393,1.572572,48,48,1,315.71812554425,883.491,15.963625000000022,24.56800000000004,4.998000000000047,55.4305875,1.0101671697735362,2.0870027310983144,0,0.2460085625,14.647819444444465,1,3,0,0,0,0,0,0
2024-06-01,-2.664905366325522,-5.046685761477721,11.239316590449102,12.669792603346155,8.574411224123578,7.6231068418684345,0.6403842125,0.6081624193548387,NA,NA,1.326604,1.34639,48,48,1,165.28251348239584,704.746,16.70979166666669,23.239000000000033,10.185000000000002,65.7474625,0.7228768417491787,1.5944818117016066,11.7,0.24406810416666666,15.511437500000024,1,2.145833333333333,0,0,0,0,0,0
2024-06-02,-5.788518590707834,-5.497406670413448,14.437283450154576,13.117637066001048,8.648764859446741,7.620230395587599,0.3001732195652173,NA,NA,NA,0.5477371,NA,46,46,1,252.39719906949998,942.88,18.469021739130454,23.715000000000032,15.254999999999995,84.76360652173913,0.6309105197454669,1.3990491692895966,8.4,0.30678202173913044,17.216836956521753,1,2,0,0,0,0,0,0
2024-06-03,-6.109863471559899,-5.225647582759022,14.87899298439889,12.640342390404287,8.769129512838989,7.414694807645269,0.5138916916666668,NA,NA,NA,1.0832768,NA,48,48,1,314.0993032485417,887.102,18.740937500000022,26.349000000000046,11.578000000000031,78.53440416666666,0.9403439861339139,1.7129727857102075,0,0.28626766666666664,17.406406250000014,1,2,0,0,0,0,0,0
2024-06-04,-4.993595522814545,-5.252620535013751,16.15607782781524,12.454101368903965,11.162482305000696,7.201480833890216,0.6794585,NA,NA,NA,1.049574,NA,48,48,1,245.0864759971042,847.392,23.286104166666693,28.05600000000004,18.42700000000002,69.15722291666667,0.9537567078281023,1.652520831724137,0,0.27385533333333334,19.048635416666688,1,2,0,0,0,0,0,0
2024-06-05,-0.12062291764043041,-5.353565948441458,12.60386213138126,12.69394955855785,12.48323921374083,7.340383610116389,0.3033321785416667,NA,NA,NA,0.034741683,NA,48,48,1,146.87876623077082,511.468,22.12877083333336,26.384000000000015,20.055000000000007,80.23097916666667,0.5714997578968212,1.4405674424704809,3.2,0.2679281875,19.548333333333353,1,2,0,0,0,0,0,0
2024-06-06,-3.1569077047878893,-5.753176151822066,14.750066487388333,13.304170267877073,11.593158782600444,7.550994116055007,0.5214489791666668,NA,NA,NA,0.9328083,NA,48,48,1,269.72606911604163,889.07,17.799645833333358,20.964,14.248000000000047,71.987689583333335,0.6615714004281051,1.1501833364199083,0.7,0.2618511875,18.43568750000002,1,2,0,0,0,0,0,0
2024-06-07,-0.7553831744065403,-4.525259719232929,11.468087889840842,11.921939914374978,10.7127047154343,7.396680195142048,0.520085485106383,NA,NA,NA,0.6674406,NA,47,47,1,214.720861833617,892.776,15.651085106383004,19.26600000000002,12.345000000000027,68.23494893617021,0.6019741776622857,1.2036395516764675,0,0.2470552765957447,16.8253191489362,1,2,0,0,0,0,0,0
2024-06-08,0.8051301334073434,-4.6174428941256,9.365350536527309,11.877805346147733,10.170480669934655,7.260362452022135,0.23919131041666666,NA,NA,NA,0.5574994,NA,48,48,1,106.77179668562499,535.504,14.754895833333352,19.227000000000032,11.060000000000002,82.60331458333333,0.34458898250130826,0.9522082056784604,4.499999999999999,0.241603,15.704072916666687,1,2,0,0,0,0,0,0
2024-06-09,-0.9050481639598182,-4.93397336068647,10.695410602413906,12.19093838634339,9.790362438454089,7.256965025656917,0.42511831041666676,0.6032119184594594,NA,NA,1.01797,1.1063628,48,48,1,291.356667898125,924.725,15.481250000000028,20.845000000000027,10.734000000000037,78.9540375,0.7920875670339517,1.3218210894548625,0.2,0.2553543157894737,16.245020833333356,0.7916666666666666,2,0,0,0,0,0,0
2024-06-10,-3.4850076292839165,-5.8813682059440024,12.460822975790041,12.878961531354063,8.975815346506128,6.9975933254100635,0.34166054838709675,0.6741222708333334,NA,NA,0.6860415,1.0736822,31,31,1,149.90687051516133,810.642,11.469032258064539,17.29600000000005,8.222000000000037,72.98798387096774,0.3864978985174859,0.7978637111004998,0,0.38286383870967744,14.851806451612925,1,2,0,0,0,0,0,0
2024-06-11,-3.2319281202240955,-7.000078461829248,12.33308754268915,14.108007277940736,9.101159422465056,7.1079288161114915,1.24732,0.8715473125,NA,NA,NA,1.4187,5,5,1,189.8613,319.317,18.17900000000003,18.67100000000005,17.510000000000048,39.1274,1.2713249624627274,1.3127150568935173,0,0.2093678,17.515600000000028,1,2,0,0,0,0,0,0
2024-06-12,-4.321056177672593,-6.368774117992383,13.432198707022629,13.433219750652636,9.111142529350033,7.064445632660254,0.9876025625,1.0691828958333334,NA,NA,0.9687624,1.188593,48,48,1,326.69002586958334,921.133,20.00677083333336,26.676000000000045,15.385000000000048,54.49520416666667,1.0978121456128676,1.8431461191692444,0,0.2223258125,17.159739583333355,1,2,0,0,0,0,0,0
2024-06-13,-4.503925356783376,-5.772605412647729,13.757819397230401,12.878873009177083,9.25389404044702,7.106267596529353,0.89911525,1.0804209375,NA,NA,0.8262127,1.1352435,48,48,1,269.7141485827083,900.603,23.687437500000023,27.638000000000034,19.55600000000004,62.145833333333336,1.1331970878800388,1.9226269813423142,0,0.21052547916666667,18.806479166666694,1,2,0,0,0,0,0,0
2024-06-14,-5.234477022323429,-6.314927185897293,13.294094758968248,12.708559190491936,8.05961773664482,6.393632004594643,0.8008352031249999,0.9418372144791667,NA,NA,1.3427277,1.492946,48,48,1,327.9250876666667,911.594,20.522895833333354,25.960000000000036,13.037000000000035,65.76349791666667,0.9745261216663115,1.9511166534009972,0,0.19722147916666666,18.434135416666695,1,2,0,0,0,0,0,0
2024-06-15,-3.654302776120048,-6.890037512711603,11.173724224494553,13.19694107517597,7.519421448374505,6.306903562464366,0.9468870249166668,1.0283913625,NA,NA,1.392567,1.529804,48,48,1,309.8347498168354,1012.05,19.305062500000023,25.772000000000048,10.718000000000018,58.36872291666667,1.0628132917270343,1.9441232976890324,0,0.18000816666666666,17.770395833333357,1,2,0,0,0,0,0,0
2024-06-16,-4.103994938678066,-4.782261934281601,12.012222689713838,11.576457151251272,7.90822775103577,6.794195216969674,1.2256953333333334,1.3376448125,NA,NA,1.64367,1.778226,48,48,1,248.732983094375,840.749,22.562520833333352,29.77800000000002,16.841000000000008,52.2003125,1.3775649518155635,2.2354288942770304,0,0.161398625,18.500343750000017,1,2,0,0,0,0,0,0
2024-06-17,-4.8918463466399995,-5.37744406284,13.297666232490386,12.781630633049152,8.40581988585038,7.404186570209152,0.8485227808510637,1.2260440425531915,NA,NA,1.0708393,1.599826,47,47,1,316.033958917234,885.695,26.62142553191491,31.858000000000004,21.27000000000004,68.04057659574468,1.2456799001197187,2.579291152797505,0,0.1469305319148936,20.653893617021296,1,2,0,0,0,0,0,0
2024-06-18,-5.354957026304561,-5.192838492348714,14.244381820722094,13.053379462783841,8.889424794417533,7.8605409704351255,0.51902844925,0.9543200624999999,NA,NA,0.4046672,0.8500648,48,48,1,230.8161521952083,801.497,26.449833333333352,30.36500000000001,23.463000000000022,73.38206041666666,0.9617223835232516,1.9868333862631782,1.3,0.1330724375,21.573229166666692,1,2,0,0,0,0,0,0
2024-06-19,-2.9540354173200005,-4.3924866084000005,13.02543463149036,12.922278238463564,10.071399214170357,8.529791630063563,0.8461337083333333,1.2522797708333333,NA,NA,0.9334614,1.4122020000000002,48,48,1,288.60585864250004,877.92,27.29504166666669,30.289000000000044,25.09400000000005,66.31296875,1.2595745581138382,2.1766262534179943,0,0.12507654166666668,22.40888541666669,1,2,0,0,0,0,0,0
2024-06-20,-1.6276856046128263,-6.638739996388668,12.125153070897467,15.311549418668708,10.497467466284638,8.672809422280043,0.209905428375,0.5110249327708334,NA,NA,0.5456099,1.0397624,48,48,1,216.42982911812504,880.54,24.342270833333355,29.095000000000027,20.76400000000001,84.76922291666666,0.535479564119984,1.552251571210677,1.3,0.1128650625,22.227895833333353,1,2,0,0,0,0,0,0
2024-06-21,-3.664418486045042,-5.917272206519842,14.744816811926123,14.992693032126038,11.080398325881086,9.0754208256062,0.3783333541666665,0.610383508875,NA,NA,0.8727878,1.3460405,48,48,1,299.6865857141667,874.858,23.91791666666669,28.769000000000005,18.216000000000008,84.00453958333334,0.8728091343440126,1.612479155256957,0,0.10662133333333333,22.331458333333355,1,2,0,0,0,0,0,0
2024-06-22,2.1586510669495675,1.7767556520241459,9.295210443770026,7.61973381198863,11.453861510719598,9.396489464012774,0.11973297500000002,0.30758915462499997,NA,NA,0.24898917,0.6643491,48,48,1,100.13962870137082,592.231,22.92218750000002,27.55600000000004,19.859000000000037,89.92517708333334,0.39978644864367774,1.4520465626075127,8.200000000000001,0.101840775,21.57057291666669,1,2,0,0,0,0,0,0
2024-06-23,2.6133552318059565,-2.2115279907486998,8.73515337496258,11.593417008615797,11.348508606768533,9.38188901786709,0.15315215136363639,0.24864695714583335,NA,NA,0.10545626599999999,0.3264751,44,44,1,201.68710029611586,651.804,20.47463636363639,22.94300000000004,17.610000000000014,89.63935681818182,0.3710364848498056,0.9549597814456907,17.3,0.24052348095238096,21.270250000000026,0.47727272727272724,2,0,0,0,0,0,0
2024-06-24,-3.49571526018351,-3.5591958787257645,15.056111827880372,13.140723259842849,11.560396567696857,9.581527381117084,0.45496497666666663,0.5711128478723404,NA,NA,0.8077001,1.0457047,48,48,1,333.568697880825,921.105,19.18402083333335,25.76600000000002,13.149000000000001,79.70006458333333,0.8111372521095215,1.6887010556381994,17.6,NA,19.818927083333357,0,2,0,0,0,0,0,0
2024-06-25,-1.1747850106982811,1.7741562405094333,13.888181130074814,8.724712845708739,12.713396119376528,10.498869086218177,0.30563205443749997,0.4693600932891305,NA,NA,0.0977914613,0.37297456313,48,48,1,130.37166213906252,599.594,21.73685416666669,25.614000000000033,18.74200000000002,80.55367708333334,0.5497853779550668,1.3652373950794194,23.4,0.1215394,20.172906250000022,0.5416666666666667,2,0,0,0,0,0,0
2024-06-26,0.973570811596359,-0.2632338653668588,11.764916198843194,10.56098651548816,12.738487010439549,10.297752650121298,0.3966740658333335,0.5140555433333334,NA,NA,0.5214588960000001,0.7851177,48,48,1,222.6034608,904.354,21.88387500000002,26.182000000000016,18.975000000000023,82.92135208333333,0.8121618122343999,2.026710184429415,0.1,0.0430378,20.465937500000027,0.02083333333333332,2,0,0,0,0,0,0
2024-06-27,-4.367312411033345,-5.323806826952287,15.522577478435178,14.064714559381665,11.155265067401832,8.740907732429381,0.5928861617391304,0.659375974468085,NA,NA,0.8995881,0.9962297999999999,48,48,1,339.77260497991665,939.857,16.46191666666669,22.839,10.662000000000035,68.17521875,0.6809567224064751,1.4022008091107983,0,NA,18.640791666666686,0,2,0,0,0,0,0,0
2024-06-28,-0.888642638157324,-0.8085793186445256,12.16999378688399,9.165529860991876,11.281351148726669,8.35695054234735,0.2910028617021277,0.4307581208333333,NA,NA,0.3595734,0.5311678,48,48,1,95.26156311812501,368.155,17.29189583333336,21.647000000000048,13.275000000000034,78.11991666666667,0.44568762261770856,0.9276803583236037,0,NA,18.028177083333357,0,2,0,0,0,0,0,0
2024-06-29,-0.2091015664251731,-2.4437039276873445,12.606286850183121,10.988280852166922,12.39718528375795,8.54457692447958,0.13661711304347823,0.3045158432208333,NA,NA,0.04296142,0.264170819,48,48,1,181.11665350520832,746.54,21.81781250000002,25.473000000000013,19.286,89.47284375,0.4329869263140686,0.8993063041931748,12.6,0.06775981111111111,19.903906250000023,0.1875,2,0,0,0,0,0,0
2024-06-30,-4.900330663118642,-5.231016407448,15.874300903685757,13.054521287084354,10.97397024056711,7.823504879636357,0.48888994234042554,0.6075684791666667,NA,NA,0.6098949,0.7057281,47,47,1,331.6870414476595,925.145,17.166106382978754,25.015000000000043,12.200000000000045,68.49761914893617,0.6281446176997936,1.0785737303658165,0,NA,19.110500000000023,0,2,0,0,0,0,0,0
2024-07-01,-5.655828098666343,-5.990727532760146,15.670219826492142,13.756457535636233,10.014391727825798,7.765730002876088,0.6918762583333333,0.7426753860208333,NA,NA,1.1672711,1.257807,48,48,1,340.8987712117646,941.769,14.874208333333359,22.67500000000001,5.837000000000046,65.01042916666667,0.7837959478189177,1.6761048362844808,0,NA,16.820312500000025,0,2,0,0,0,0,0,0
2024-07-02,-0.13968376154415751,-0.8208555937056675,10.44898734268403,9.33170253880143,10.309303581139872,8.51084694509576,0.4065497212765957,0.509981375,NA,NA,0.33431335,0.48258029999999996,47,47,1,88.0657324568085,482.257,16.799702127659597,21.098000000000013,13.343000000000018,72.65388510638297,0.5267158714110731,1.3056217976966342,2.6,NA,17.0763936170213,0,2,0,0,0,0,0,0
2024-07-03,-1.299261166682038,-0.7667406633007918,12.46934431754578,10.062362832870877,11.170083150863745,9.295622169570082,0.39403731370833334,0.6019461655319149,NA,NA,0.1857664,0.48033113000000005,48,48,1,236.0967154345209,912.724,21.74012500000002,25.557000000000016,17.93900000000002,77.34825000000001,0.6327117766263528,1.2592662833185018,0.4,NA,18.977979166666685,0,2,0,0,0,0,0,0
2024-07-04,-4.896290777723562,-3.0490475646612416,16.27070529088265,12.099889630347029,11.374414513159087,9.050842065685783,0.3987022229166667,0.6952055583333333,NA,NA,0.4863287,0.8904742,48,48,1,207.59664889062498,548.178,23.053270833333357,26.271000000000015,17.746000000000038,76.2455125,0.7050389469118171,1.1286254026528038,0,NA,20.129239583333355,0,2,0,0,0,0,0,0
2024-07-05,-4.520878052269293,-5.281745641156716,15.598398364724764,13.751034631951216,11.077520312455471,8.4692889907945,0.29167870833333326,0.4607063914583333,NA,NA,0.6693097,0.9995693999999999,48,48,1,265.2539757825,861.249,21.023083333333354,25.64300000000003,16.602000000000032,84.68739791666667,0.6002126569974912,1.240646166650385,0.6,NA,20.378781250000017,0,2,0,0,0,0,0,0
2024-07-06,-3.363146938373181,-3.1688445517073447,13.77504236911871,11.964315484522073,10.411895430745531,8.795470932814728,0.09200144857142857,0.393394516875,NA,NA,0.1799286714285714,0.5582377,36,36,1,91.68278617583331,627.803,18.72550000000002,22.38900000000001,17.064999999999998,90.81283888888889,0.2790156151461146,0.822810402396418,0,NA,19.60261111111113,0,2,0,0,0,0,0,0
2024-07-07,-3.3611869673476362,-4.68741228873713,13.276287651925998,14.048778931694912,9.915100684578361,9.361366642957782,NA,1.031213375,NA,NA,NA,1.588169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-08,-2.7084161917427427,-7.124682684936236,12.066000578145463,16.995059359714215,9.357584386402719,9.870376674777981,NA,0.8571472978723405,NA,NA,NA,1.1453491111111112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-09,-3.0600621631531513,-2.8194528530649925,11.928601858417885,13.260746092191983,8.868539695264737,10.441293239126988,NA,0.9297584166666667,NA,NA,NA,1.644916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-10,-3.1510673897633494,-0.7726941106844195,11.519614384489593,11.771152397095953,8.368546994726247,10.99845828641153,0,0.3614054989361702,NA,NA,NA,0.6593389,5,5,1,171.83344,241.982,20.005600000000015,21.161,18.68100000000004,94.87416,0.15714946211674952,0.24516846609829912,1,0.0233805,21.269100000000027,0.4,2,0,0,0,0,0,0
2024-07-11,-5.3381405638848545,-5.258675012973992,13.285264003138948,16.91985666135368,7.9471234392540975,11.661181648379685,0.20023281249999994,0.36829994461702126,NA,NA,0.5104798,0.8457296,48,48,1,231.54781515083334,888.893,20.27154166666669,25.180000000000007,14.580000000000041,87.82023958333333,0.6380386309805063,1.0981266660490774,0.30000000000000004,0.23155351058823528,20.38344791666669,0.7083333333333334,2,0,0,0,0,0,0
