Date,n_hh,n_Rg,frac_Rg,Rg_mean_Wm2,Rg_max_Wm2,Tair_mean_C,Tair_max_C,Tair_min_C,RH_mean_pct,VPD_mean_kPa,VPD_max_kPa,P_used_mm,SWC_mean,TS_mean_C,n_SWC_mean,n_TS_mean,n_Rg_from_Grant,n_Tair_from_Grant,n_RH_from_Grant,frac_Rg_from_Grant,frac_Tair_from_Grant,frac_RH_from_Grant
2025-05-04,48,48,1,247.19265210001458,874.525,10.56554166666669,17.897000000000048,3.872000000000014,65.00231666666667,0.6489565751694458,1.3542497514142524,0,0.28507266666666664,10.415569444444472,2,3,0,0,0,0,0,0
2025-05-05,48,48,1,256.9031283745833,911.29,13.349833333333356,21.25400000000002,8.535000000000025,70.77318125000001,0.5248775726365653,1.4243867370686236,0.6,0.28148692708333334,11.811472222222248,2,3,0,0,0,0,0,0
2025-05-06,48,48,1,126.65581949965834,455.082,14.574000000000025,19.814999999999998,9.90500000000003,78.08602499999999,0.442078893703443,1.0031609781315614,0,0.27813252083333334,12.855465277777798,2,3,0,0,0,0,0,0
2025-05-07,48,48,1,283.1410072275791,831.364,16.458812500000025,24.359000000000037,9.128000000000043,74.892225,0.8440624349026336,1.871573659336689,0,0.27563315625,13.428611111111138,2,3,0,0,0,0,0,0
2025-05-08,48,48,1,332.48584578337295,935.843,11.281083333333354,20.182000000000016,6.688000000000045,61.014700000000005,0.5685014977413785,1.2958929494567897,0,0.27134798958333334,13.287972222222239,2,3,0,0,0,0,0,0
2025-05-09,48,48,1,335.7888952780625,941.414,9.319083333333353,18.15100000000001,-1.089999999999975,49.53923541666667,0.7437053441281275,1.6044007262489006,0,0.26711367708333333,11.849097222222243,2,3,0,0,0,0,0,0
2025-05-10,48,48,1,320.0951810937568,910.654,13.552145833333354,22.201000000000022,6.5049999999999955,43.55986875,0.9807164670897389,1.8178818024088823,0,0.26564862499999997,12.660631944444464,2,3,0,0,0,0,0,0
2025-05-11,48,48,1,327.89093904602294,916.383,13.074458333333359,21.89300000000003,3.6200000000000045,48.973227083333335,0.9441601358400123,2.039243218954658,0,0.249465625,12.741729166666689,1.1458333333333335,3,0,0,0,0,0,0
2025-05-12,48,48,1,302.88900720854167,927.811,18.397729166666686,28.072000000000003,7.879000000000019,42.430585416666666,1.4043839710654635,2.6947518861800894,0,0.13479264583333334,13.251326388888906,1,3,0,0,0,0,0,0
2025-05-13,48,48,1,119.7682000370604,647.055,19.339458333333354,24.873000000000047,16.072000000000003,80.29554166666667,0.7698814313359107,2.0624221138869823,4.5,0.113623125,14.71649305555558,1,3,0,0,0,0,0,0
2025-05-14,48,48,1,186.4378676340604,636.02,19.423250000000024,25.45700000000005,16.197000000000003,88.32013125,0.7727306746954272,1.4849911917773704,3.5999999999999996,0.11423652083333333,15.689333333333359,1,3,0,0,0,0,0,0
2025-05-15,48,48,1,231.672046665541,880.215,20.568958333333352,28.54000000000002,15.609000000000037,85.40842916666666,0.7953495206133417,1.846507213134526,0.5,0.11874235416666666,16.81581250000002,1,3,0,0,0,0,0,0
2025-05-16,48,48,1,311.30985692930625,912.361,21.035125000000022,27.521000000000015,12.885000000000048,65.03235416666666,1.1326324884288672,2.481253267505934,18.3,0.27736770833333335,17.34336805555558,1,3,0,0,0,0,0,0
2025-05-17,48,48,1,107.0416851271875,494.025,13.474104166666688,25.009000000000015,9.411000000000001,79.29522291666666,0.4133439212979714,1.8995097859794787,4.699999999999999,0.2825594166666667,16.010819444444465,1,3,0,0,0,0,0,0
2025-05-18,48,48,1,297.07819183014163,875.979,11.802979166666692,14.619000000000028,8.426000000000045,76.10603541666667,0.3431219556790054,0.6328770612762258,0,0.27771904166666667,15.044972222222249,1,3,0,0,0,0,0,0
2025-05-19,48,48,1,192.6848998599167,704.586,8.113604166666693,12.811000000000035,4.111000000000047,79.86514583333333,0.24387693223570825,0.5111087680062968,0,0.2691398125,13.96289583333336,1,3,0,0,0,0,0,0
2025-05-20,48,48,1,92.24276669623542,425.656,7.85295833333336,11.451999999999998,5.992999999999995,67.75914166666666,0.3453907867649793,0.4385042933144734,9.9,0.2638585625,12.412472222222242,1,3,0,0,0,0,0,0
2025-05-21,48,48,1,53.259160904166656,184.402,8.339250000000028,9.021000000000015,7.621000000000038,97.86301458333334,0.04937769461888144,0.1289654658244489,10.4,0.32332479166666667,11.541562500000023,1,3,0,0,0,0,0,0
2025-05-22,48,48,1,212.5146274556875,742.132,9.55152083333336,12.555000000000007,6.912000000000035,82.37934375,0.4512631005564021,0.6571504721134184,3.600000000000001,0.32268464583333334,12.027243055555576,1,3,0,0,0,0,0,0
2025-05-23,48,48,1,190.67991882235,583.142,7.376229166666684,11.229000000000042,2.862000000000023,77.10444791666667,0.27174762672770897,0.5218266620852128,0,0.30320166666666665,11.50014583333335,1,3,0,0,0,0,0,0
2025-05-24,48,48,1,282.339160548104,932.826,9.225833333333355,15.055000000000007,3.1960000000000264,74.76024166666667,0.4402902281693634,0.8868923621167883,0,0.29523639583333333,11.745215277777804,1,3,0,0,0,0,0,0
2025-05-25,48,48,1,334.8598304933125,995.136,11.174291666666685,18.00600000000003,3.9420000000000073,65.5001375,0.5713217438992158,1.305168962934577,0,0.28926366666666664,12.383951388888914,1,3,0,0,0,0,0,0
2025-05-26,48,48,1,336.10374898354377,954.44,13.564979166666687,21.76800000000003,5.335000000000036,61.657439583333336,0.7991003770862393,1.750180284800025,0,0.2836597708333333,13.198500000000022,1,3,0,0,0,0,0,0
2025-05-27,48,48,1,260.30182177506254,938.616,16.23172916666669,22.09200000000004,9.515000000000043,57.254379166666666,0.8908298274132805,1.700239960867858,0,0.27803639583333334,14.110222222222244,1,3,0,0,0,0,0,0
2025-05-28,48,48,1,107.10079006622918,659.966,15.921250000000025,20.326000000000022,13.129000000000019,65.83118333333333,0.705540654231381,1.3373612177713823,11.5,0.27335058333333334,14.380263888888914,1,3,0,0,0,0,0,0
2025-05-29,48,48,1,194.28067111900216,755.891,13.665625000000022,18.634000000000015,10.367999999999995,91.47550416666667,0.45977942017246876,0.6690461665800178,1.5,0.30991366666666664,14.603833333333359,1,3,0,0,0,0,0,0
2025-05-30,48,48,1,170.73163740425463,724.08,13.684125000000023,19.49200000000002,8.124000000000024,85.52224791666667,0.39210773615201583,0.8291475320405723,0,0.2938951914893617,14.723524822695055,0.9791666666666666,2.9375,1,1,1,0.020833333333333332,0.020833333333333332,0.020833333333333332
2025-05-31,48,48,1,284.93161684854164,846.672,11.39047916666669,16.41300000000001,5.626000000000033,70.1028,0.45340513537682714,1.0020389198315605,0,0.2865674375,14.200215277777806,1,3,0,0,0,0,0,0
2025-06-01,48,48,1,333.45510425119375,930.734,10.77779166666669,19.00200000000001,3.274000000000001,60.04241666666667,0.6461285993151363,1.4530696047896332,0,0.2801633125,13.702562500000022,1,3,0,0,0,0,0,0
2025-06-02,48,48,1,303.7651747579659,880.246,13.967250000000021,23.397000000000048,4.066000000000031,56.07311875,0.9344436600928575,2.0956966074633097,0,0.2738086458333333,14.094416666666687,1,3,0,0,0,0,0,0
2025-06-03,48,48,1,248.12572782274063,831.332,21.681145833333353,28.899,16.148000000000025,54.44659583333333,1.2305178453290544,2.162025514820872,0,0.2669757916666667,15.55125694444447,1,3,0,0,0,0,0,0
2025-06-04,48,48,1,136.46521561289583,528.949,19.668604166666693,25.843000000000018,14.085000000000036,80.1887,0.7009180512379252,1.5263246137251008,7.299999999999999,0.26690108333333334,16.903506944444466,1,3,0,0,0,0,0,0
2025-06-05,48,48,1,329.0524926608521,926.87,17.97883333333336,24.112000000000023,12.105000000000018,74.88432916666667,1.0825071404702526,1.8609135344461316,0,0.27430452083333334,17.009256944444466,1,3,0,0,0,0,0,0
2025-06-06,48,48,1,311.7595459468313,974.664,17.985041666666692,24.658000000000015,10.94500000000005,56.907895833333335,1.0542035657967688,2.1428196756881874,0,0.2673564583333333,17.13798611111113,1,3,0,0,0,0,0,0
2025-06-07,48,48,1,327.4148211507271,939.955,18.073416666666688,25.25400000000002,9.141999999999996,54.595841666666665,1.1150582645652825,2.1015097222005035,0,0.25751175,17.040541666666687,1,3,0,0,0,0,0,0
2025-06-08,48,48,1,288.29773300261417,931.225,19.55343750000002,25.117999999999995,14.066000000000031,51.94906666666667,1.1280147066570734,1.749174838173753,0,0.24460758333333332,17.79816666666669,1,3,0,0,0,0,0,0
2025-06-09,48,48,1,267.9284079053959,909.916,15.824229166666683,21.394000000000005,12.326999999999998,84.58264791666667,0.4909191699121905,1.255424973755623,0.8,0.23420868749999998,17.451986111111136,1,3,0,0,0,0,0,0
2025-06-10,48,48,1,149.35299649089583,529.968,13.94047916666669,17.03000000000003,10.379000000000019,80.7030125,0.33093826858789327,0.6110257661122098,0,0.23109575,16.10302083333336,1,3,0,0,0,0,0,0
2025-06-11,48,48,1,319.30034403291666,909.213,18.16989583333336,26.087000000000046,9.015000000000043,74.64653958333334,0.8255624921426734,1.684554817849633,0,0.22612395833333332,16.44585416666669,1,3,0,0,0,0,0,0
2025-06-12,48,48,1,196.42556761986788,963.282,19.347437500000023,24.363,15.801000000000045,73.55433333333333,0.6500148497353238,1.3139456021305116,0.4,0.212699,17.579868055555576,1,3,0,0,0,0,0,0
2025-06-13,48,48,1,246.030245187235,892.051,18.250020833333355,22.648000000000025,12.593000000000018,60.32997291666667,0.8741485685241297,1.5713463127629763,1.2000000000000002,0.20307316666666667,17.38082638888891,1,3,0,0,0,0,0,0
2025-06-14,48,48,1,325.0697728420708,886.928,17.856770833333353,25.33000000000004,12.177999999999997,63.17615416666666,0.8680769515698543,1.8670919862561015,0,0.18701620833333332,17.607159722222246,1,3,0,0,0,0,0,0
2025-06-15,48,48,1,259.7538298774604,869.958,19.521604166666688,25.494000000000028,12.94300000000004,64.01873958333333,0.8918697633437037,1.5611646610376932,0,0.16135860416666667,18.261479166666692,1,3,0,0,0,0,0,0
2025-06-16,48,48,1,298.4528873010167,863.239,21.707395833333354,28.47800000000001,14.647000000000048,61.75672083333333,1.09386849588069,2.060799443567559,0,0.14079329787234043,19.356722222222245,0.9791666666666666,3,0,0,0,0,0,0
2025-06-17,48,48,1,307.10860476958334,918.611,23.435875000000017,28.76600000000002,17.625,75.04014583333334,0.8049576100834612,1.5419201419241317,0,0.12329270833333333,19.833902777777798,1,3,0,0,0,0,0,0
2025-06-18,48,48,1,138.57921181229167,750.572,21.672854166666692,27.47800000000001,19.259000000000015,91.54407708333333,0.3717901178912916,1.3180668853005528,12.6,0.11993445833333334,20.157312500000014,1,3,0,0,0,0,0,0
2025-06-19,48,48,1,237.8238528753125,886.498,19.59687500000002,23.399,16.117999999999995,89.86390625,0.5591125344498308,0.9983344573085504,8.6,0.24359736458333334,20.264701388888913,1.8541666666666665,3,0,0,0,0,0,0
2025-06-20,48,48,1,176.05293946541664,667.99,19.72366666666669,25.53200000000004,14.766999999999996,87.0305375,0.4175426184148958,1.144048173069534,0.30000000000000004,0.23830771875,19.694111111111134,2,3,0,0,0,0,0,0
2025-06-21,48,48,1,287.8276617375,898.006,26.367062500000024,32.184000000000026,22.463000000000022,72.02023125,1.0408894829663276,2.2845629718149936,1.7000000000000002,0.22609158333333335,21.45082638888891,2,3,0,0,0,0,0,0
2025-06-22,48,48,1,329.795928213125,911.34,28.621104166666687,31.560000000000002,25.52800000000002,72.48715416666667,1.1217327694859065,1.957708076081445,0,0.21046119791666668,23.358437500000022,2,3,0,0,0,0,0,0
2025-06-23,48,48,1,333.9303584164584,901.75,28.39625000000002,31.576000000000022,24.922000000000025,70.56750833333334,1.1924824692254985,2.159420693176019,0,0.18334622916666668,23.7865902777778,2,3,0,0,0,0,0,0
2025-06-24,48,48,1,227.48240843833327,719.942,25.927895833333356,30.638000000000034,19.246000000000038,73.42301458333333,1.06167854538374,1.8885983122879848,0,0.15188528125,23.370354166666687,2,3,0,0,0,0,0,0
2025-06-25,48,48,1,142.127196756875,503.036,23.08972916666669,26.273000000000025,20.375,89.65536041666667,0.3951763798286574,0.8157303849805673,1.0999999999999999,0.13540527083333334,22.59257638888891,2,3,0,0,0,0,0,0
2025-06-26,48,48,1,274.41122260291667,825.958,24.751458333333357,30.956000000000017,18.662000000000035,80.5305875,0.7489703016118449,1.5497247738207909,0,0.12689458333333334,22.81650694444447,2,3,0,0,0,0,0,0
2025-06-27,48,48,1,248.2195564097917,794.081,24.357520833333353,27.811000000000035,20.721000000000004,86.32090208333334,0.6363262759272943,1.18021586643777,13.499999999999998,0.16924948958333333,23.515479166666687,2,3,0,0,0,0,0,0
2025-06-28,48,48,1,316.1549422708334,880.997,21.223291666666686,26.072000000000003,16.754999999999995,74.80634375,0.6697010290612925,1.3912117372582231,0,0.16855291666666666,22.780131944444467,2,3,0,0,0,0,0,0
2025-06-29,28,28,1,72.55020832392857,487.873,18.254250000000027,24.04600000000005,15.367000000000019,91.36931071428572,0.413805905410007,0.8290484251005847,0,0.15861476785714285,21.026095238095262,2,3,0,0,0,0,0,0
2025-07-01,24,24,1,613.4703148148149,893.741,24.425833333333355,26.258000000000038,17.68,58.12199583333334,1.337438852543884,1.787493563832148,0,0.1378280652173913,23.536884057971037,1.9166666666666667,2.875,1,1,1,0.041666666666666664,0.041666666666666664,0.041666666666666664
2025-07-02,48,48,1,318.21665887062505,926.115,23.44897916666669,28.608000000000004,18.80600000000004,72.95975625,1.292060935863698,2.18417375202785,0,0.130419975,22.397000000000023,2,3,0,0,0,0,0,0
2025-07-03,48,48,1,293.6101637133333,874.179,22.80993750000002,28.88900000000001,15.64100000000002,76.251,0.9863330125403399,2.3011987387766872,0.1,0.121152584375,22.281340277777797,2,3,0,0,0,0,0,0
2025-07-04,48,48,1,265.0251089631249,907.846,22.606041666666687,27.939999999999998,16.998000000000047,76.25650208333333,0.74434916276854,1.797664151023098,0,0.112955290625,22.149291666666688,2,3,0,0,0,0,0,0
2025-07-05,48,48,1,302.741988646875,874.619,26.319270833333352,30.988,22.177999999999997,68.85928125,1.1890132636611717,2.580461565269273,0,0.105530378125,22.897291666666685,2,3,0,0,0,0,0,0
2025-07-06,48,48,1,191.9241850853958,685.189,25.387250000000023,29.360000000000014,22.581000000000017,79.10756041666667,0.7126665584061821,2.081186001375499,0.1,0.097677421875,23.2509652777778,2,3,0,0,0,0,0,0
2025-07-07,48,48,1,261.6220405147084,889.648,20.299229166666695,25.033000000000015,16.83200000000005,86.13972916666667,0.7494277825301797,1.449069789944102,0.1,0.094854890625,22.594680555555573,2,3,0,0,0,0,0,0
2025-07-08,48,48,1,251.29896830579835,823.935,20.02131250000002,26.744000000000028,13.211000000000013,82.00752708333333,0.7082377716749025,1.4614725065898737,0,0.08989186354166667,21.67017361111113,2,3,0,0,0,0,0,0
2025-07-09,48,48,1,238.95365257223756,919.452,22.875687500000023,27.608000000000004,16.974000000000046,82.76708125,0.7573774321706895,1.7680382559824461,0,0.085326303125,22.09257638888891,2,3,0,0,0,0,0,0
2025-07-10,48,48,1,286.2755523144229,910.183,20.568666666666694,26.649,14.313000000000045,77.0559375,1.0738084791159404,1.8594552178188082,0,0.08022547395833333,21.586347222222244,2,3,0,0,0,0,0,0
2025-07-11,48,48,1,116.28374291147082,604.565,21.320708333333354,25.713000000000022,17.463000000000022,86.81349791666666,0.384357961993447,1.2887149492728605,0.1,0.07669871875,21.41539583333336,2,3,0,0,0,0,0,0
2025-07-12,48,48,1,217.89493578552498,810.321,23.284395833333352,25.68100000000004,20.726,87.23152708333333,0.48426666243241306,0.93683365733007,0,0.07572366875,22.100097222222242,2,3,0,0,0,0,0,0
2025-07-13,48,48,1,262.9059830865604,785.622,22.65916666666669,25.91900000000004,17.88900000000001,77.72804791666667,0.9591184029721919,1.5868255176999189,0,0.073035584375,22.037472222222245,2,3,0,0,0,0,0,0
2025-07-14,48,48,1,307.9852229136041,880.83,21.879979166666683,28.27000000000004,13.980999999999995,75.76867291666667,1.1391568935468648,2.0538457809441937,0,0.070193596875,21.629854166666693,2,3,0,0,0,0,0,0
2025-07-15,48,48,1,312.35707159534786,872.486,22.512562500000023,30.067000000000007,14.492999999999995,71.11938333333333,1.4168155821859822,2.559996136776922,0,0.06773716041666666,21.867229166666686,2,3,0,0,0,0,0,0
2025-07-16,48,48,1,237.20296174627083,812.655,25.387437500000026,30.07800000000003,21.06400000000002,76.38887083333333,0.8091331827461592,1.9689179651075719,0,0.06596184166666667,22.932423611111133,2,3,0,0,0,0,0,0
2025-07-17,48,48,1,186.39601932645834,804.151,19.16133333333336,27.346000000000004,15.633000000000038,90.31393541666667,0.4142572854646785,0.9304657652965886,4.6,0.06980784583333334,22.44925000000002,2,3,0,0,0,0,0,0
2025-07-18,48,48,1,324.36174695562914,917.554,17.23006250000002,25.43900000000002,9.494000000000028,75.67775,0.9341655294649168,1.62560264379484,0,0.06760949791666666,20.22460416666669,2,3,0,0,0,0,0,0
2025-07-19,48,48,1,108.98570990916667,506.59,20.238291666666694,25.78000000000003,14.334000000000003,91.58038333333333,0.4657143155598412,1.3477337795651014,17.3,0.08464824895833334,20.609187500000022,2,3,0,0,0,0,0,0
2025-07-20,48,48,1,274.1007661991667,838.472,21.91941666666669,25.80400000000003,18.677999999999997,82.60623958333333,1.0484997789626687,1.8411784506702877,0.2,0.152703334375,21.995069444444468,2,3,0,0,0,0,0,0
2025-07-21,37,37,1,248.45035703648657,883.453,18.065243243243266,24.31400000000002,13.04200000000003,75.49061891891891,0.5857113429560624,1.4453920285702782,0,0.12970379324324324,20.125909909909932,2,3,0,0,0,0,0,0
2025-07-22,45,45,1,320.2725036372889,876.884,21.398288888888914,28.17700000000002,15.91500000000002,62.49239111111111,1.033095451678004,1.8730433866769935,0,0.11585228555555556,21.278466666666688,2,3,0,0,0,0,0,0
2025-07-23,48,48,1,295.53361624402083,867.215,24.10862500000002,30.999000000000024,17.375,71.85070625,0.9633796723252783,1.9175403536294482,0,0.105758625,22.127597222222242,2,3,0,0,0,0,0,0
2025-07-24,48,48,1,228.13113645624998,776.864,27.409979166666687,30.29600000000005,25.21700000000004,80.99177708333333,0.8767857161332508,1.886677658283189,0,0.09732923854166667,23.92780555555558,2,3,0,0,0,0,0,0
2025-07-25,48,48,1,192.47318155674265,893.385,24.473083333333356,29.730000000000018,20.824000000000012,84.65401041666667,0.7890663022475041,1.7975298122969101,0,0.09055126770833334,23.543166666666686,2,3,0,0,0,0,0,0
2025-07-26,48,48,1,118.90037624750002,502.168,23.67212500000002,26.523000000000025,21.375,89.3929125,0.43263458719128495,0.6573880798712612,4.3999999999999995,0.08860956145833333,23.273694444444466,2,3,0,0,0,0,0,0
2025-07-27,48,48,1,296.3855454985417,949.908,25.317895833333356,32.547000000000025,21.099000000000046,83.96367500000001,1.3436232679850937,2.8833501286907106,0.1,0.09197780729166667,23.914513888888916,2,3,0,0,0,0,0,0
2025-07-28,48,48,1,243.81110635333337,849.433,25.94275000000002,31.839,20.102000000000032,82.18236458333334,0.8979445317384882,2.1523624558746617,0,0.08672662187499999,24.05132638888891,2,3,0,0,0,0,0,0
2025-07-29,31,31,1,106.55282672935485,645.108,22.029483870967763,28.887,18.41500000000002,89.70602258064517,0.37949790792717214,1.4121111517655205,0,0.08192108870967742,22.299602150537655,2,3,0,0,0,0,0,0
2025-07-30,44,44,1,122.14597495113637,633.96,20.851545454545477,25.460000000000036,16.736000000000047,89.52099090909091,0.44557539895249687,1.1132946847355312,7.600000000000001,0.0779074340909091,22.241530303030327,2,3,0,0,0,0,0,0
2025-07-31,47,47,1,234.5565109148936,739.966,18.32921276595747,24.461000000000013,13.855000000000018,81.07812553191489,0.7403703463785303,1.6632617183457057,0.5,0.11946331808510638,21.00041134751775,2,3,0,0,0,0,0,0
2025-08-01,8,8,1,9.724629626437501,55.3123,19.17087500000003,21.614000000000033,17.30400000000003,74.29418749999999,0.5849255068037673,0.9630996782061838,0,0.11005610625000001,21.342000000000027,2,3,0,0,0,0,0,0
2025-08-07,11,11,1,509.85368686868685,859.179,29.87863636363639,32.14,28.946000000000026,49.71382727272727,2.1269590159794256,2.722631252423676,0,0.0707564,25.875400000000024,1.8181818181818181,1.8181818181818181,1,1,1,0.09090909090909091,0.09090909090909091,0.09090909090909091
2025-08-08,48,48,1,260.779140020625,842.388,25.847583333333354,31.079000000000008,20.363,75.03090625,1.123281715085098,2.13371370833172,1.7000000000000002,0.07035484270833334,23.32275000000002,2,2,0,0,0,0,0,0
2025-08-09,48,48,1,259.41375012850835,810.514,27.051229166666687,32.35000000000002,21.609000000000037,70.86406041666666,1.1886361576773152,2.6669306616263984,0,0.07010420208333333,23.850354166666687,2,2,0,0,0,0,0,0
2025-08-10,48,48,1,232.8320115726021,835.154,26.069479166666692,31.19500000000005,20.67500000000001,71.45361666666666,1.1055333914429724,2.355803450263621,0,0.06928237291666667,24.017208333333357,2,2,0,0,0,0,0,0
2025-08-11,48,48,1,215.41541441875,696.846,25.612791666666695,28.599000000000046,22.946000000000026,76.99438333333333,0.7780453419658692,1.5367114491985312,0,0.06804141770833333,24.07225000000002,2,2,0,0,0,0,0,0
2025-08-12,48,48,1,96.13906994696457,730.594,21.726645833333357,25.576999999999998,19.82800000000003,95.33871041666667,0.28120068035493895,0.8581630657604169,50.60000000000001,0.13657432083333332,22.847208333333352,2,2,0,0,0,0,0,0
2025-08-13,48,48,1,278.31317575937504,946.586,23.00114583333336,28.003000000000043,19.864000000000033,82.28516458333334,1.4184840725706254,2.3426052106752397,1.6,0.2594562083333333,23.31580208333336,2,2,0,0,0,0,0,0
2025-08-14,48,48,1,274.52722913422286,805.605,21.436833333333357,27.430000000000007,15.358000000000004,73.85925208333333,0.8359029127403442,1.668147124818959,0,0.242144875,22.22496875000002,2,2,0,0,0,0,0,0
2025-08-15,48,48,1,268.95181567110416,868.512,23.638729166666693,29.104000000000042,19.438000000000045,71.992325,0.931129208554116,2.1370263351622802,0,0.23066185416666665,22.95812500000002,2,2,0,0,0,0,0,0
2025-08-16,48,48,1,184.54016817708336,784.53,24.78510416666669,30.437000000000012,20.67500000000001,81.17358125,0.6521666270671611,1.7042242225985111,0.8,0.2219955,23.545520833333352,2,2,0,0,0,0,0,0
2025-08-17,48,48,1,218.51739080208333,755.214,23.334833333333357,27.79400000000004,20.138000000000034,83.30728125,1.0281328532940917,1.6692439962228462,0,0.21538448958333334,23.503104166666688,2,2,0,0,0,0,0,0
2025-08-18,48,48,1,140.39608320624998,670.182,19.53158333333336,25.489000000000033,15.503000000000043,71.87808333333334,0.6893380798222645,1.503409406331519,0,0.20798729166666666,21.76698958333336,2,2,0,0,0,0,0,0
2025-08-19,48,48,1,68.22901525402084,296.964,20.28258333333336,23.883000000000038,18.011000000000024,94.64473333333333,0.3586796285835255,1.0984888304492968,92.79999999999998,0.28020986458333336,21.298604166666692,2,2,0,0,0,0,0,0
2025-08-20,48,48,1,206.4190444185417,860.048,19.900916666666692,25.27000000000004,16.216000000000008,84.04374375,0.7023329710570513,1.6464951416712466,0,0.2754083854166667,21.471218750000023,2,2,0,0,0,0,0,0
2025-08-21,48,48,1,232.30950030187495,972.716,19.595500000000023,25.785000000000025,14.408000000000015,81.5828625,0.8229309334144396,1.4487299014116306,0,0.26887221875,20.823635416666686,2,2,0,0,0,0,0,0
2025-08-22,48,48,1,258.03277964375,898.21,20.55562500000002,25.638000000000034,15.036000000000001,80.68374166666666,0.6379688340649404,1.3964029358049956,0,0.26408783333333335,21.097166666666688,2,2,0,0,0,0,0,0
2025-08-23,48,48,1,229.67696781152088,813.006,21.077145833333358,24.523000000000025,18.58000000000004,82.55862708333333,0.6692455865617093,1.3366513518845315,0,0.259772125,21.471385416666692,2,2,0,0,0,0,0,0
2025-08-24,48,48,1,215.28736701979176,813.616,16.80722916666669,19.954000000000008,13.275000000000034,79.0525,0.42940696127549616,0.8270361936968271,1.4,0.2561209583333333,19.746187500000023,2,2,0,0,0,0,0,0
2025-08-25,48,48,1,216.20073753916662,892.615,14.551187500000028,18.573000000000036,10.910000000000025,82.81940416666666,0.6007960316992778,0.9879625451067942,0.2,0.25495363541666666,18.567208333333355,2,2,0,0,0,0,0,0
2025-08-26,48,48,1,220.66058925916667,890.818,13.941854166666689,19.406000000000006,7.152000000000044,73.12077708333334,0.640968875952623,1.254499279233865,0,0.2520204583333333,17.407687500000023,2,2,0,0,0,0,0,0
2025-08-27,48,48,1,237.76929382437504,787.729,14.37281250000002,21.331000000000017,5.962000000000046,71.29435208333334,0.7659546259166815,1.407655203039332,0,0.2487733125,16.838125000000023,2,2,0,0,0,0,0,0
2025-08-28,48,48,1,233.8615551400042,859.569,17.57150000000002,22.480999999999995,14.105999999999995,76.77225416666667,0.6406868095374298,1.436090049816628,3.6,0.24823160416666668,18.051416666666686,2,2,0,0,0,0,0,0
2025-08-29,48,48,1,236.04653632395838,865.708,12.522979166666689,17.989000000000033,5.757000000000005,73.00596041666667,0.5300854029232157,1.0516261594324596,0,0.24664778125,16.465114583333357,2,2,0,0,0,0,0,0
2025-08-30,48,48,1,273.970577235,834.358,13.70754166666669,21.410000000000025,5.93300000000005,76.14798333333333,0.6287080894331812,1.4982459415873968,0,0.241093,16.09856250000002,2,2,0,0,0,0,0,0
2025-08-31,48,48,1,264.3745329054167,821.772,16.21885416666669,24.093000000000018,7.626000000000033,71.77141875,0.8096330746355541,1.715589331076621,0,0.23635392708333333,16.519031250000022,2,2,0,0,0,0,0,0
2025-09-01,48,48,1,252.53660028887498,821.957,17.30720833333336,24.66500000000002,10.012,71.65984166666667,0.8709976133540487,1.6803634525319062,0,0.23108523958333332,17.14511458333336,2,2,0,0,0,0,0,0
2025-09-02,48,48,1,245.02431532462498,792.011,17.195166666666687,24.572000000000003,9.985000000000014,77.2449125,0.8861796366989365,1.6252674893005696,0,0.22319310416666666,17.31945833333336,2,2,0,0,0,0,0,0
2025-09-03,48,48,1,75.18771078457917,528.946,16.331229166666688,20.354000000000042,12.043000000000006,90.91586666666667,0.2113501761831789,0.7852729854591805,23.800000000000004,0.238621,17.084718750000025,2,2,0,0,0,0,0,0
2025-09-04,48,48,1,222.20045942328545,733.245,11.986770833333354,16.177999999999997,5.869000000000028,79.76318958333333,0.37320567108426167,0.7847691017060806,0,0.271553125,15.911520833333357,2,2,0,0,0,0,0,0
2025-09-05,48,48,1,177.39624380743746,592.199,12.989729166666688,15.087000000000046,10.633000000000038,70.79136458333333,0.4450771957746347,0.7111062792395534,0.6000000000000001,0.26243740625,15.145427083333352,2,2,0,0,0,0,0,0
2025-09-06,48,48,1,110.29257306430416,553.682,11.888729166666689,14.201000000000022,9.984000000000037,72.04414583333333,0.394585978300707,0.6046493768519356,0,0.2563392916666667,14.451906250000018,2,2,0,0,0,0,0,0
2025-09-07,48,48,1,222.30676994729166,734.537,10.849083333333361,16.488,4.951000000000022,77.05205833333333,0.3925328394529724,0.8933539139803406,0,0.2514275208333333,13.784718750000021,2,2,0,0,0,0,0,0
2025-09-08,48,48,1,231.88294999308337,791.863,10.420687500000023,18.783000000000015,2.501000000000033,78.23293541666666,0.6428977435990906,1.0919833314344578,0,0.24676892708333334,13.451791666666693,2,2,0,0,0,0,0,0
2025-09-09,48,48,1,230.2515080307042,763.548,14.166041666666688,21.82000000000005,7.867000000000019,73.63133958333333,0.635534710799571,1.6186858940102358,0,0.24252280208333332,14.225385416666693,2,2,0,0,0,0,0,0
2025-09-10,48,48,1,206.14457461502914,787.827,16.299000000000028,23.75,8.995000000000005,72.47785416666666,0.7079915259061926,1.6902809853624077,0,0.23773796875,15.334833333333355,2,2,0,0,0,0,0,0
2025-09-11,48,48,1,241.39757042369786,779.686,17.93847916666669,26.40100000000001,10.674000000000035,73.2453,0.8727477361332991,2.153545271411418,0,0.2325576875,16.02915625000002,2,2,0,0,0,0,0,0
