DateTime,Date,Rg_used_Wm2,Tair_used_C,RH_used_pct,VPD_used_kPa,P_used_mm_30,Rg_src,Tair_src,RH_src,SWC,TS,n_SWC,n_TS,TS_C
2025-04-22T03:00:00Z,2025-04-22,0,6.942000000000007,71.4274,0.2851189393773833,0,biomet,biomet,biomet,0.288155,280.75266666666664,2,3,7.602666666666664
2025-04-22T03:30:00Z,2025-04-22,0,6.221000000000004,74.9941,0.23743442812904636,0,biomet,biomet,biomet,0.288141,280.6166666666667,2,3,7.466666666666697
2025-04-22T04:00:00Z,2025-04-22,0,5.819000000000017,77.4271,0.20845081734686055,0,biomet,biomet,biomet,0.2880655,280.435,2,3,7.285000000000025
2025-04-22T04:30:00Z,2025-04-22,0,5.538000000000011,78.5455,0.19429581132270046,0,biomet,biomet,biomet,0.287769,280.252,2,3,7.102000000000032
2025-04-22T05:00:00Z,2025-04-22,1.45461e-5,5.079000000000008,81.2284,0.16465191270405743,0,biomet,biomet,biomet,0.287879,280.079,2,3,6.9290000000000305
2025-04-22T05:30:00Z,2025-04-22,0,5.213999999999999,80.8609,0.1694629160470441,0,biomet,biomet,biomet,0.2878805,279.917,2,3,6.766999999999996
2025-04-22T06:00:00Z,2025-04-22,0,5.704000000000008,78.8016,0.194202507339431,0,biomet,biomet,biomet,0.28789149999999997,279.78499999999997,2,3,6.634999999999991
2025-04-22T06:30:00Z,2025-04-22,0,5.532000000000039,79.1248,0.18897075221891513,0,biomet,biomet,biomet,0.287778,279.6943333333333,2,3,6.544333333333327
2025-04-22T07:00:00Z,2025-04-22,0,5.5540000000000305,77.5779,0.20328446822339663,0,biomet,biomet,biomet,0.2879655,279.59766666666667,2,3,6.4476666666666915
2025-04-22T07:30:00Z,2025-04-22,0,5.352000000000032,74.6453,0.22666551481615094,0,biomet,biomet,biomet,0.2881675,279.5023333333333,2,3,6.35233333333332
2025-04-22T08:00:00Z,2025-04-22,4.46248e-5,4.816000000000031,74.5284,0.2193538331226651,0,biomet,biomet,biomet,0.287943,279.3963333333333,2,3,6.246333333333325
2025-04-22T08:30:00Z,2025-04-22,0,4.386000000000024,74.9339,0.20945800899547062,0,biomet,biomet,biomet,0.287826,279.2753333333333,2,3,6.125333333333344
2025-04-22T09:00:00Z,2025-04-22,0,4.036000000000001,75.4573,0.20010254006091632,0,biomet,biomet,biomet,0.287702,279.1363333333333,2,3,5.986333333333334
2025-04-22T09:30:00Z,2025-04-22,0,3.413000000000011,78.8715,0.16485867008997457,0,biomet,biomet,biomet,0.287626,278.98566666666665,2,3,5.835666666666668
2025-04-22T10:00:00Z,2025-04-22,1.44722e-4,3.16700000000003,80.326,0.15085917976759022,0,biomet,biomet,biomet,0.287516,278.8376666666667,2,3,5.687666666666701
2025-04-22T10:30:00Z,2025-04-22,0.0599851,2.9960000000000377,81.4192,0.140759080526058,0,biomet,biomet,biomet,0.287365,278.692,2,3,5.54200000000003
2025-04-22T11:00:00Z,2025-04-22,4.49355,2.8450000000000273,82.9464,0.1278117604010669,0,biomet,biomet,biomet,0.2872705,278.551,2,3,5.4010000000000105
2025-04-22T11:30:00Z,2025-04-22,40.6476,2.9500000000000455,83.2214,0.12669211398092373,0,biomet,biomet,biomet,0.287257,278.418,2,3,5.268000000000029
2025-04-22T12:00:00Z,2025-04-22,121.587,3.4430000000000405,83.8177,0.1265332789097623,0,biomet,biomet,biomet,0.28726,278.32866666666666,2,3,5.178666666666686
2025-04-22T12:30:00Z,2025-04-22,209.5,4.515000000000043,80.3198,0.16594655244426526,0,biomet,biomet,biomet,0.287566,278.3623333333333,2,3,5.2123333333333335
2025-04-22T13:00:00Z,2025-04-22,304.36,5.715000000000032,73.5838,0.2421885585038619,0,biomet,biomet,biomet,0.287691,278.58166666666665,2,3,5.431666666666672
2025-04-22T13:30:00Z,2025-04-22,394.899,7.265000000000043,63.564,0.37173302521861706,0,biomet,biomet,biomet,0.2876605,278.92,2,3,5.770000000000039
2025-04-22T14:00:00Z,2025-04-22,485.897,8.310000000000002,55.6282,0.4861508165665942,0,biomet,biomet,biomet,0.28765399999999997,279.302,2,3,6.152000000000044
2025-04-22T14:30:00Z,2025-04-22,568.41,8.863,52.8019,0.5368681009971166,0,biomet,biomet,biomet,0.2876145,279.69033333333334,2,3,6.540333333333365
2025-04-22T15:00:00Z,2025-04-22,646.908,9.732000000000028,52.0164,0.5787221670298041,0,biomet,biomet,biomet,0.2874545,280.226,2,3,7.076000000000022
2025-04-22T15:30:00Z,2025-04-22,720.734,10.600000000000023,50.6402,0.6309248150508627,0,biomet,biomet,biomet,0.28719550000000005,280.8553333333333,2,3,7.7053333333333285
2025-04-22T16:00:00Z,2025-04-22,487.31,11.228000000000009,47.1256,0.7046793504064779,0,biomet,biomet,biomet,0.28689549999999997,281.3743333333333,2,3,8.224333333333334
2025-04-22T16:30:00Z,2025-04-22,427.245,11.43100000000004,45.7447,0.7328802228345074,0,biomet,biomet,biomet,0.28674500000000003,281.79566666666665,2,3,8.64566666666667
2025-04-22T17:00:00Z,2025-04-22,722.218,12.159000000000049,42.3046,0.8177381170991812,0,biomet,biomet,biomet,0.28649800000000003,282.142,2,3,8.992000000000019
2025-04-22T17:30:00Z,2025-04-22,863.57,13.15300000000002,39.687,0.9124313725961496,0,biomet,biomet,biomet,0.2862205,282.685,2,3,9.535000000000025
2025-04-22T18:00:00Z,2025-04-22,870.781,13.753000000000043,37.5455,0.9825095483320879,0,biomet,biomet,biomet,0.28602099999999997,283.4343333333333,2,3,10.284333333333336
2025-04-22T18:30:00Z,2025-04-22,848.636,14.383000000000038,36.5641,1.0395705119738863,0,biomet,biomet,biomet,0.28569999999999995,284.128,2,3,10.978000000000009
2025-04-22T19:00:00Z,2025-04-22,812.345,14.975999999999999,36.6513,1.0786465654314366,0,biomet,biomet,biomet,0.2852655,284.71000000000004,2,3,11.56000000000006
2025-04-22T19:30:00Z,2025-04-22,298.558,14.771000000000015,37.153,1.0560595798314618,0,biomet,biomet,biomet,0.28479699999999997,285.16,2,3,12.010000000000048
2025-04-22T20:00:00Z,2025-04-22,133.293,14.482000000000028,37.4613,1.031450159663141,0,biomet,biomet,biomet,0.284338,285.22833333333335,2,3,12.078333333333376
2025-04-22T20:30:00Z,2025-04-22,206.492,14.823000000000036,38.1424,1.0429253085092685,0,biomet,biomet,biomet,0.28404,284.9976666666667,2,3,11.847666666666726
2025-04-22T21:00:00Z,2025-04-22,98.9859,14.879999999999995,38.1032,1.0474274358354583,0,biomet,biomet,biomet,0.283968,284.8043333333333,2,3,11.65433333333334
2025-04-22T21:30:00Z,2025-04-22,142.679,14.915999999999997,42.7078,0.9717591271521318,0,biomet,biomet,biomet,0.283603,284.6286666666667,2,3,11.478666666666697
2025-04-22T22:00:00Z,2025-04-22,65.8381,14.123000000000047,49.2402,0.8179483141813584,0,biomet,biomet,biomet,0.28345,284.46999999999997,2,3,11.319999999999993
2025-04-22T22:30:00Z,2025-04-22,46.2838,13.76400000000001,51.6657,0.7609201563061674,0,biomet,biomet,biomet,0.28317000000000003,284.2776666666667,2,3,11.127666666666698
2025-04-22T23:00:00Z,2025-04-22,31.5017,13.610000000000014,53.4969,0.7247938904310555,0,biomet,biomet,biomet,0.28325500000000003,284.08033333333333,2,3,10.930333333333351
2025-04-22T23:30:00Z,2025-04-22,28.4884,13.432000000000016,54.9146,0.6945967823685388,0,biomet,biomet,biomet,0.28319300000000003,283.91,2,3,10.760000000000048
2025-04-23T00:00:00Z,2025-04-22,33.7155,13.480000000000018,56.3077,0.6752435023320293,0,biomet,biomet,biomet,0.2832075,283.7633333333333,2,3,10.613333333333344
2025-04-23T00:30:00Z,2025-04-23,12.7634,13.349000000000046,55.1265,0.6876005183040235,0,biomet,biomet,biomet,0.2831855,283.62733333333335,2,3,10.477333333333377
2025-04-23T01:00:00Z,2025-04-23,1.17222,13.079000000000008,54.2161,0.689289653538458,0,biomet,biomet,biomet,0.28293250000000003,283.4556666666667,2,3,10.305666666666696
2025-04-23T01:30:00Z,2025-04-23,0.0126098,12.992999999999995,52.4712,0.7115466390725859,0,biomet,biomet,biomet,0.28295800000000004,283.2556666666666,2,3,10.10566666666665
2025-04-23T02:00:00Z,2025-04-23,0,12.960000000000036,52.2795,0.7128757501551707,0,biomet,biomet,biomet,0.2829575,283.02866666666665,2,3,9.878666666666675
2025-04-23T02:30:00Z,2025-04-23,0,12.567000000000007,54.3895,0.664030306429255,0,biomet,biomet,biomet,0.282919,282.82366666666667,2,3,9.67366666666669
2025-04-23T03:00:00Z,2025-04-23,0,12.635000000000048,53.9234,0.6738162246615796,0,biomet,biomet,biomet,0.28284699999999996,282.669,2,3,9.519000000000005
2025-04-23T03:30:00Z,2025-04-23,0,12.230000000000018,56.527,0.6190457315845402,0,biomet,biomet,biomet,0.28253649999999997,282.53333333333336,2,3,9.383333333333383
2025-04-23T04:00:00Z,2025-04-23,0,12.527000000000044,55.1962,0.6505751071796115,0,biomet,biomet,biomet,0.2825025,282.403,2,3,9.253000000000043
2025-04-23T04:30:00Z,2025-04-23,0,11.923000000000002,58.4321,0.5800627682316952,0,biomet,biomet,biomet,0.282585,282.28933333333333,2,3,9.139333333333354
2025-04-23T05:00:00Z,2025-04-23,0,11.521000000000015,58.8312,0.5594319343684236,0,biomet,biomet,biomet,0.282525,282.178,2,3,9.02800000000002
2025-04-23T05:30:00Z,2025-04-23,0,10.741000000000042,61.916,0.4913919381152779,0,biomet,biomet,biomet,0.282504,282.018,2,3,8.867999999999995
2025-04-23T06:00:00Z,2025-04-23,0,10.346000000000004,64.8625,0.44158194254079186,0,biomet,biomet,biomet,0.28246950000000004,281.81600000000003,2,3,8.666000000000054
2025-04-23T06:30:00Z,2025-04-23,0,9.966000000000008,66.326,0.41256296776768797,0,biomet,biomet,biomet,0.282441,281.60766666666666,2,3,8.457666666666682
2025-04-23T07:00:00Z,2025-04-23,0,8.494000000000028,72.4726,0.30538932771931016,0,biomet,biomet,biomet,0.282336,281.40133333333335,2,3,8.251333333333378
2025-04-23T07:30:00Z,2025-04-23,0,8.324000000000012,73.0095,0.2959974274002769,0,biomet,biomet,biomet,0.2822085,281.1933333333333,2,3,8.04333333333335
2025-04-23T08:00:00Z,2025-04-23,0,8.370000000000005,72.4665,0.30289716435614555,0,biomet,biomet,biomet,0.28217749999999997,280.98966666666666,2,3,7.839666666666687
2025-04-23T08:30:00Z,2025-04-23,0,8.182000000000016,74.3263,0.2788521141899496,0,biomet,biomet,biomet,0.2821055,280.7986666666667,2,3,7.648666666666713
2025-04-23T09:00:00Z,2025-04-23,0,7.665999999999997,77.6306,0.23456743540432834,0,biomet,biomet,biomet,0.282078,280.62033333333335,2,3,7.470333333333372
2025-04-23T09:30:00Z,2025-04-23,0,6.7830000000000155,82.1301,0.17638087342640751,0,biomet,biomet,biomet,0.2819935,280.451,2,3,7.301000000000045
2025-04-23T10:00:00Z,2025-04-23,1.59515e-4,6.757000000000005,83.2425,0.16510558995542235,0,biomet,biomet,biomet,0.2819385,280.2783333333333,2,3,7.12833333333333
2025-04-23T10:30:00Z,2025-04-23,0.0556449,7.136000000000024,81.6644,0.18541929678596558,0,biomet,biomet,biomet,0.281891,280.114,2,3,6.963999999999999
2025-04-23T11:00:00Z,2025-04-23,5.31205,6.82000000000005,83.6899,0.16139540873453517,0,biomet,biomet,biomet,0.28183,279.97333333333336,2,3,6.82333333333338
2025-04-23T11:30:00Z,2025-04-23,30.5724,6.475000000000023,85.9923,0.13535779006415682,0,biomet,biomet,biomet,0.2818525,279.881,2,3,6.7309999999999945
2025-04-23T12:00:00Z,2025-04-23,70.5989,7.146000000000015,82.0746,0.1813955082937695,0,biomet,biomet,biomet,0.28187300000000004,279.867,2,3,6.717000000000041
2025-04-23T12:30:00Z,2025-04-23,103.766,7.540999999999997,79.3618,0.21457339846181656,0,biomet,biomet,biomet,0.282014,279.9436666666667,2,3,6.793666666666695
2025-04-23T13:00:00Z,2025-04-23,190.003,8.41700000000003,76.3847,0.2606231582294952,0,biomet,biomet,biomet,0.2821675,280.0926666666667,2,3,6.942666666666696
2025-04-23T13:30:00Z,2025-04-23,214.083,9.112000000000023,75.226,0.2865796686807137,0,biomet,biomet,biomet,0.2821995,280.33166666666665,2,3,7.181666666666672
2025-04-23T14:00:00Z,2025-04-23,327.684,10.277000000000044,71.7619,0.3532424714734983,0,biomet,biomet,biomet,0.28231700000000004,280.62533333333334,2,3,7.475333333333367
2025-04-23T14:30:00Z,2025-04-23,334.514,11.557000000000016,67.4019,0.4440236414173865,0,biomet,biomet,biomet,0.2822775,281.0006666666667,2,3,7.8506666666667115
2025-04-23T15:00:00Z,2025-04-23,251.065,12.42900000000003,65.8165,0.49317767575512295,0,biomet,biomet,biomet,0.2820785,281.42533333333336,2,3,8.275333333333379
2025-04-23T15:30:00Z,2025-04-23,285.031,12.994000000000028,65.6529,0.5142389957931497,0,biomet,biomet,biomet,0.2820015,281.772,2,3,8.622000000000014
2025-04-23T16:00:00Z,2025-04-23,331.848,13.29400000000004,67.9157,0.48986943428370333,0,biomet,biomet,biomet,0.282015,282.087,2,3,8.937000000000012
2025-04-23T16:30:00Z,2025-04-23,382.117,13.954000000000008,66.4209,0.5351968131489353,0,biomet,biomet,biomet,0.282023,282.444,2,3,9.29400000000004
2025-04-23T17:00:00Z,2025-04-23,276.35,14.583000000000027,64.2525,0.5934437295310149,0,biomet,biomet,biomet,0.282132,282.83799999999997,2,3,9.687999999999988
2025-04-23T17:30:00Z,2025-04-23,303.94,15.078000000000031,62.1653,0.6484598332882123,0,biomet,biomet,biomet,0.28182850000000004,283.157,2,3,10.007000000000005
2025-04-23T18:00:00Z,2025-04-23,368.585,15.795000000000016,61.091,0.6982664127314495,0,biomet,biomet,biomet,0.2820415,283.4316666666667,2,3,10.281666666666695
2025-04-23T18:30:00Z,2025-04-23,556.6,16.76800000000003,57.8142,0.8055053847749565,0,biomet,biomet,biomet,0.28188599999999997,283.73566666666665,2,3,10.585666666666668
2025-04-23T19:00:00Z,2025-04-23,429.905,17.226,55.6951,0.8708820746838173,0,biomet,biomet,biomet,0.2817575,284.165,2,3,11.015000000000043
2025-04-23T19:30:00Z,2025-04-23,636,18.771000000000015,46.4428,1.1601537068468957,0,biomet,biomet,biomet,0.281385,284.58666666666664,2,3,11.436666666666667
2025-04-23T20:00:00Z,2025-04-23,347.957,18.573000000000036,46.7225,1.1398903732188999,0,biomet,biomet,biomet,0.28108500000000003,285.053,2,3,11.90300000000002
2025-04-23T20:30:00Z,2025-04-23,126.287,17.629999999999995,52.4169,0.9594932595904986,0,biomet,biomet,biomet,0.2808795,285.30833333333334,2,3,12.15833333333336
2025-04-23T21:00:00Z,2025-04-23,203.413,17.492999999999995,54.8932,0.9017315824816454,0,biomet,biomet,biomet,0.280443,285.25533333333334,2,3,12.105333333333363
2025-04-23T21:30:00Z,2025-04-23,376.702,18.10300000000001,52.1726,0.9935635993336165,0,biomet,biomet,biomet,0.2802565,285.153,2,3,12.003000000000043
2025-04-23T22:00:00Z,2025-04-23,411.189,18.70300000000003,49.4136,1.0911519818869362,0,biomet,biomet,biomet,0.28023,285.1863333333333,2,3,12.036333333333346
2025-04-23T22:30:00Z,2025-04-23,390.435,19.42900000000003,49.0505,1.1498779297226944,0,biomet,biomet,biomet,0.279858,285.24266666666665,2,3,12.092666666666673
2025-04-23T23:00:00Z,2025-04-23,283.042,19.521000000000015,49.4852,1.1466052012674386,0,biomet,biomet,biomet,0.2796075,285.274,2,3,12.124000000000024
2025-04-23T23:30:00Z,2025-04-23,185.009,19.412000000000035,52.2458,1.0766245814088842,0,biomet,biomet,biomet,0.2794355,285.26366666666667,2,3,12.113666666666688
2025-04-24T00:00:00Z,2025-04-23,102.214,19.325000000000045,53.4542,1.0437170547671124,0,biomet,biomet,biomet,0.279203,285.19,2,3,12.04000000000002
2025-04-24T00:30:00Z,2025-04-24,29.0345,18.584000000000003,55.6009,0.9505882338207514,0,biomet,biomet,biomet,0.279067,285.05466666666666,2,3,11.904666666666685
2025-04-24T01:00:00Z,2025-04-24,3.2477,17.715000000000032,57.9804,0.851859879379063,0,biomet,biomet,biomet,0.2789685,284.82866666666666,2,3,11.678666666666686
2025-04-24T01:30:00Z,2025-04-24,0.0193206,17.547000000000025,58.0718,0.8410496128975313,0,biomet,biomet,biomet,0.2790685,284.544,2,3,11.394000000000005
2025-04-24T02:00:00Z,2025-04-24,0,17.324000000000012,58.7238,0.8163918143843745,0,biomet,biomet,biomet,0.2790365,284.244,2,3,11.094000000000051
2025-04-24T02:30:00Z,2025-04-24,0,14.034000000000049,71.9819,0.4488879083461752,0,biomet,biomet,biomet,0.279,283.9636666666667,2,3,10.813666666666734
2025-04-24T03:00:00Z,2025-04-24,0,13.33200000000005,76.5036,0.3596383030015573,0,biomet,biomet,biomet,0.279014,283.729,2,3,10.579000000000008
2025-04-24T03:30:00Z,2025-04-24,0,14.192000000000007,70.5178,0.4772083662596738,0,biomet,biomet,biomet,0.27879699999999996,283.5353333333333,2,3,10.385333333333335
2025-04-24T04:00:00Z,2025-04-24,0,15.009000000000015,65.1948,0.5938931720651064,0,biomet,biomet,biomet,0.278637,283.336,2,3,10.186000000000035
2025-04-24T04:30:00Z,2025-04-24,0,14.43300000000005,66.6153,0.5488717981496247,0,biomet,biomet,biomet,0.278686,283.18766666666664,2,3,10.037666666666667
2025-04-24T05:00:00Z,2025-04-24,0,14.038000000000011,67.6354,0.5186593006847766,0,biomet,biomet,biomet,0.2787565,283.0763333333333,2,3,9.926333333333332
2025-04-24T05:30:00Z,2025-04-24,0,13.691000000000031,68.8113,0.48867383869001624,0,biomet,biomet,biomet,0.2788105,282.9696666666667,2,3,9.819666666666706
2025-04-24T06:00:00Z,2025-04-24,0,13.593000000000018,69.3886,0.4765792996706202,0,biomet,biomet,biomet,0.2786555,282.862,2,3,9.712000000000046
2025-04-24T06:30:00Z,2025-04-24,0,13.634000000000015,69.6757,0.4733712070449978,0,biomet,biomet,biomet,0.2785335,282.76666666666665,2,3,9.616666666666674
2025-04-24T07:00:00Z,2025-04-24,0,13.463999999999999,70.7955,0.4508711542101709,0,biomet,biomet,biomet,0.2785145,282.687,2,3,9.537000000000035
2025-04-24T07:30:00Z,2025-04-24,0,13.418000000000006,71.1392,0.44423096688366903,0,biomet,biomet,biomet,0.2786885,282.61133333333333,2,3,9.461333333333357
2025-04-24T08:00:00Z,2025-04-24,0,13.50200000000001,70.8681,0.45086535594459787,0,biomet,biomet,biomet,0.278687,282.523,2,3,9.373000000000047
2025-04-24T08:30:00Z,2025-04-24,0,13.699000000000012,70.2394,0.4665406743075242,0,biomet,biomet,biomet,0.278571,282.423,2,3,9.273000000000025
2025-04-24T09:00:00Z,2025-04-24,0,12.882000000000005,73.634,0.3918644076509692,0,biomet,biomet,biomet,0.27865249999999997,282.33633333333336,2,3,9.18633333333338
2025-04-24T09:30:00Z,2025-04-24,0,10.859000000000037,82.3262,0.22984092379515797,0,biomet,biomet,biomet,0.2787035,282.229,2,3,9.079000000000008
2025-04-24T10:00:00Z,2025-04-24,0,11.344000000000051,80.4965,0.2619386999682696,0,biomet,biomet,biomet,0.27860450000000003,282.0953333333333,2,3,8.945333333333338
2025-04-24T10:30:00Z,2025-04-24,0.0343431,14.26400000000001,67.6239,0.5264997907724209,0,biomet,biomet,biomet,0.2786375,281.9696666666667,2,3,8.819666666666706
2025-04-24T11:00:00Z,2025-04-24,1.8558,14.643000000000029,65.6539,0.5723926777689246,0,biomet,biomet,biomet,0.27874299999999996,281.95533333333333,2,3,8.805333333333351
2025-04-24T11:30:00Z,2025-04-24,20.838,13.286000000000001,72.5376,0.4190824919626732,0,biomet,biomet,biomet,0.27875550000000004,282.02066666666667,2,3,8.870666666666693
2025-04-24T12:00:00Z,2025-04-24,56.6652,12.51400000000001,77.0861,0.3324381617436989,0,biomet,biomet,biomet,0.278766,282.089,2,3,8.939000000000021
2025-04-24T12:30:00Z,2025-04-24,167.967,13.132000000000005,75.076,0.37653999730337007,0,biomet,biomet,biomet,0.278857,282.159,2,3,9.009000000000015
2025-04-24T13:00:00Z,2025-04-24,221.382,14.229000000000042,71.4751,0.46282128419520907,0,biomet,biomet,biomet,0.278937,282.3276666666667,2,3,9.17766666666671
2025-04-24T13:30:00Z,2025-04-24,346.7,14.91700000000003,68.7252,0.5305003183478219,0,biomet,biomet,biomet,0.2789555,282.608,2,3,9.458000000000027
2025-04-24T14:00:00Z,2025-04-24,428.279,16.210000000000036,64.882,0.6471615007990499,0,biomet,biomet,biomet,0.2789225,282.935,2,3,9.785000000000025
2025-04-24T14:30:00Z,2025-04-24,415.849,17.572000000000003,60.7788,0.7879910939145296,0,biomet,biomet,biomet,0.278829,283.318,2,3,10.168000000000006
2025-04-24T15:00:00Z,2025-04-24,544.612,18.403999999999996,58.2171,0.8845462938613988,0,biomet,biomet,biomet,0.278814,283.758,2,3,10.608000000000004
2025-04-24T15:30:00Z,2025-04-24,589.968,19.850000000000023,55.149,1.0390439566052936,0,biomet,biomet,biomet,0.2786945,284.268,2,3,11.117999999999995
2025-04-24T16:00:00Z,2025-04-24,716.502,20.96900000000005,51.9708,1.1922161926343853,0,biomet,biomet,biomet,0.278503,284.7746666666667,2,3,11.624666666666712
2025-04-24T16:30:00Z,2025-04-24,821.12,22.113,49.4037,1.3469727837581305,0,biomet,biomet,biomet,0.278146,285.33233333333334,2,3,12.18233333333336
2025-04-24T17:00:00Z,2025-04-24,829.759,23.05400000000003,47.596,1.477073159907855,0,biomet,biomet,biomet,0.2780315,286.05033333333336,2,3,12.900333333333379
2025-04-24T17:30:00Z,2025-04-24,824.323,23.18900000000002,46.6103,1.5171828100080182,0,biomet,biomet,biomet,0.277716,286.816,2,3,13.665999999999997
2025-04-24T18:00:00Z,2025-04-24,865.168,23.69100000000003,43.495,1.655043314312071,0,biomet,biomet,biomet,0.277454,287.545,2,3,14.395000000000039
2025-04-24T18:30:00Z,2025-04-24,846.928,24.540999999999997,39.2235,1.873250040196,0,biomet,biomet,biomet,0.276578,288.2083333333333,2,3,15.058333333333337
2025-04-24T19:00:00Z,2025-04-24,739.334,24.40900000000005,35.9329,1.9591456591288985,0,biomet,biomet,biomet,0.276241,288.729,2,3,15.579000000000008
2025-04-24T19:30:00Z,2025-04-24,546.903,24.450000000000045,37.2339,1.9240752709627158,0,biomet,biomet,biomet,0.2755145,289.07,2,3,15.920000000000016
2025-04-24T20:00:00Z,2025-04-24,624.925,24.63900000000001,35.6499,1.9950435748749813,0,biomet,biomet,biomet,0.27491,289.226,2,3,16.076000000000022
2025-04-24T20:30:00Z,2025-04-24,609.681,24.91300000000001,34.1185,2.0761887721299868,0,biomet,biomet,biomet,0.27427199999999996,289.332,2,3,16.182000000000016
2025-04-24T21:00:00Z,2025-04-24,608.506,24.89100000000002,34.9438,2.047493399433308,0,biomet,biomet,biomet,0.273401,289.4936666666667,2,3,16.343666666666707
2025-04-24T21:30:00Z,2025-04-24,580.425,25.114000000000033,37.1347,2.0049957869768398,0,biomet,biomet,biomet,0.27280150000000003,289.5686666666667,2,3,16.418666666666695
2025-04-24T22:00:00Z,2025-04-24,388.68,24.718000000000018,37.5011,1.9468128078960867,0,biomet,biomet,biomet,0.27222599999999997,289.56399999999996,2,3,16.413999999999987
2025-04-24T22:30:00Z,2025-04-24,364.392,24.930000000000007,35.2184,2.043596094563042,0,biomet,biomet,biomet,0.271668,289.3713333333333,2,3,16.221333333333348
2025-04-24T23:00:00Z,2025-04-24,241.39,24.47800000000001,33.7977,2.0328123463987584,0,biomet,biomet,biomet,0.2711935,289.13966666666664,2,3,15.989666666666665
2025-04-24T23:30:00Z,2025-04-24,196.905,24.539000000000044,32.1061,2.092372006072634,0,biomet,biomet,biomet,0.2708305,288.8616666666667,2,3,15.711666666666702
2025-04-25T00:00:00Z,2025-04-24,105.968,24.310000000000002,31.0251,2.096762139655008,0,biomet,biomet,biomet,0.27049599999999996,288.58166666666665,2,3,15.431666666666672
2025-04-25T00:30:00Z,2025-04-25,32.2408,23.621000000000038,31.9543,1.984694417541254,0,biomet,biomet,biomet,0.2702335,288.269,2,3,15.119000000000028
2025-04-25T01:00:00Z,2025-04-25,2.52343,21.400000000000034,35.8972,1.6338333191973493,0,biomet,biomet,biomet,0.2699745,287.892,2,3,14.742000000000019
2025-04-25T01:30:00Z,2025-04-25,0.0167195,19.876000000000033,41.0408,1.368085067652617,0,biomet,biomet,biomet,0.26979949999999997,287.47866666666664,2,3,14.328666666666663
2025-04-25T02:00:00Z,2025-04-25,0,19.797000000000025,43.5071,1.3044542366335021,0,biomet,biomet,biomet,0.26970099999999997,287.0833333333333,2,3,13.933333333333337
2025-04-25T02:30:00Z,2025-04-25,0,19.936000000000035,44.3712,1.2956134115317448,0,biomet,biomet,biomet,0.2696685,286.74399999999997,2,3,13.593999999999994
2025-04-25T03:00:00Z,2025-04-25,0,19.336000000000013,50.5559,1.109466074257248,0,biomet,biomet,biomet,0.2696435,286.512,2,3,13.362000000000023
2025-04-25T03:30:00Z,2025-04-25,0,17.897000000000048,59.9363,0.8215702943189505,0,biomet,biomet,biomet,0.2696035,286.334,2,3,13.184000000000026
2025-04-25T04:00:00Z,2025-04-25,0,16.611000000000047,64.342,0.6741050754674713,0,biomet,biomet,biomet,0.2695425,286.1766666666667,2,3,13.0266666666667
2025-04-25T04:30:00Z,2025-04-25,0,14.971000000000004,65.528,0.5867702801750163,0,biomet,biomet,biomet,0.269777,286.0076666666667,2,3,12.857666666666717
2025-04-25T05:00:00Z,2025-04-25,0,13.016999999999996,64.7073,0.5291919027416158,0,biomet,biomet,biomet,0.269736,285.80066666666664,2,3,12.650666666666666
2025-04-25T05:30:00Z,2025-04-25,0,12.335000000000036,60.5954,0.5650022060987322,0,biomet,biomet,biomet,0.26957949999999997,285.54,2,3,12.390000000000043
2025-04-25T06:00:00Z,2025-04-25,0,11.788000000000011,59.4637,0.5606483007814134,0,biomet,biomet,biomet,0.2695825,285.26,2,3,12.110000000000014
2025-04-25T06:30:00Z,2025-04-25,0,11.43100000000004,59.5953,0.5457864123792775,0,biomet,biomet,biomet,0.269411,284.9943333333333,2,3,11.844333333333338
2025-04-25T07:00:00Z,2025-04-25,0,11.16500000000002,60.3271,0.5265313252598941,0,biomet,biomet,biomet,0.269307,284.755,2,3,11.605000000000018
2025-04-25T07:30:00Z,2025-04-25,0,11.157000000000039,59.3673,0.5389832900663735,0,biomet,biomet,biomet,0.2692725,284.54499999999996,2,3,11.394999999999982
2025-04-25T08:00:00Z,2025-04-25,0,10.970000000000027,59.78,0.52692169008629,0,biomet,biomet,biomet,0.26916850000000003,284.35566666666665,2,3,11.205666666666673
2025-04-25T08:30:00Z,2025-04-25,0,10.785000000000025,60.6433,0.5093036394779842,0,biomet,biomet,biomet,0.26919499999999996,284.18666666666667,2,3,11.03666666666669
2025-04-25T09:00:00Z,2025-04-25,0,10.592000000000041,61.6308,0.4901796330419288,0,biomet,biomet,biomet,0.2690545,284.038,2,3,10.888000000000034
2025-04-25T09:30:00Z,2025-04-25,0,10.501000000000033,61.8763,0.4840953658969851,0,biomet,biomet,biomet,0.26900599999999997,283.906,2,3,10.756000000000029
2025-04-25T10:00:00Z,2025-04-25,0,10.585000000000036,61.5371,0.49114733793456766,0,biomet,biomet,biomet,0.26889149999999995,283.78433333333334,2,3,10.634333333333359
2025-04-25T10:30:00Z,2025-04-25,0.0442752,10.454000000000008,61.8409,0.4830270666939598,0,biomet,biomet,biomet,0.2688725,283.67566666666664,2,3,10.525666666666666
2025-04-25T11:00:00Z,2025-04-25,3.87837,10.170000000000016,63.2855,0.4560019962073022,0,biomet,biomet,biomet,0.2688165,283.56333333333333,2,3,10.413333333333355
