site,Date,Year,DOY,GrowingSeason,NEE_gC_day,GPP_gC_day,Reco_gC_day,cum_NEE_gC,cum_GPP_gC,cum_Reco_gC
LD,2025-07-16,2025,197,TRUE,-5.025812382924404,9.3273484610391435,4.301536078114737,-201.82436798042116,946.0006413570493,744.1762733766283
LD,2025-07-17,2025,198,TRUE,-2.2436752550334567,6.249762821339534,4.006087566306078,-204.0680432354546,952.2504041783889,748.1823609429343
LD,2025-07-18,2025,199,TRUE,-2.4896407298853958,6.878849299206534,4.389208569321138,-206.55768396534,959.1292534775954,752.5715695122555
LD,2025-07-19,2025,200,TRUE,-1.1293628190704526,6.457334132509958,5.3279713134395035,-207.68704678441046,965.5865876101053,757.899540825695
LD,2025-07-20,2025,201,TRUE,-3.401657663938952,9.5453624166911,6.14370475275215,-211.0887044483494,975.1319500267964,764.0432455784471
LD,2025-07-21,2025,202,TRUE,-3.2754980284742667,9.763748177230624,6.48825014875636,-214.36420247682366,984.895698204027,770.5314957272035
LD,2025-07-22,2025,203,TRUE,-3.864758772548572,10.37053321424877,6.505774441700197,-218.22896124937225,995.2662314182758,777.0372701689037
LD,2025-07-23,2025,204,TRUE,-3.370093123225268,9.506726827064965,6.136633703839698,-221.59905437259752,1004.7729582453408,783.1739038727434
LD,2025-07-24,2025,205,TRUE,-3.949341025205275,10.248431887272389,6.299090862067113,-225.5483953978028,1015.0213901326132,789.4729947348105
LD,2025-07-25,2025,206,TRUE,-2.89604257983256,8.649547028720573,5.7535044488880125,-228.44443797763537,1023.6709371613338,795.2264991836986
LD,2025-07-26,2025,207,TRUE,-3.2120389521568753,8.68444647969761,5.472407527540735,-231.65647692979226,1032.3553836410313,800.6989067112394
LD,2025-07-27,2025,208,TRUE,-3.3756143713296503,8.793213861275312,5.417599489945664,-235.0320913011219,1041.1485975023065,806.1165062011851
LD,2025-07-28,2025,209,TRUE,-4.913651719999894,10.193741259155571,5.2800895391556795,-239.9457430211218,1051.342338761462,811.3965957403408
LD,2025-07-29,2025,210,TRUE,-4.65515357300292,9.491632255895823,4.836478682892903,-244.60089659412472,1060.833971017358,816.2330744232337
LD,2025-07-30,2025,211,TRUE,-2.8769190325411964,7.3041600013330825,4.427240968791887,-247.47781562666592,1068.138131018691,820.6603153920256
LD,2025-07-31,2025,212,TRUE,-2.9468940731023836,6.928679950568339,3.981785877465956,-250.4247096997683,1075.0668109692592,824.6421012694916
LD,2025-08-01,2025,213,TRUE,-3.244174184110342,7.094900189413813,3.850726005303471,-253.66888388387864,1082.1617111586731,828.4928272747951
LD,2025-08-02,2025,214,TRUE,-3.6256390792010116,7.2958771735712125,3.670238094370199,-257.29452296307966,1089.4575883322443,832.1630653691653
LD,2025-08-03,2025,215,TRUE,-4.379408461669064,8.201628605029088,3.8222201433600254,-261.67393142474873,1097.6592169372734,835.9852855125254
LD,2025-08-04,2025,216,TRUE,-5.018095651371562,8.715667516687972,3.6975718653164136,-266.69202707612027,1106.3748844539614,839.6828573778417
LD,2025-08-05,2025,217,TRUE,-4.1386801036826,7.635380656468357,3.496700552785756,-270.83070717980286,1114.0102651104298,843.1795579306275
LD,2025-08-06,2025,218,TRUE,-2.7339906354668693,6.112417949397433,3.3784273139305645,-273.5646978152697,1120.1226830598273,846.5579852445582
LD,2025-08-07,2025,219,TRUE,-3.081011744081358,6.251709577307818,3.1706978332264617,-276.6457095593511,1126.374392637135,849.7286830777846
LD,2025-08-08,2025,220,TRUE,-3.3893038633417096,6.36059708385431,2.9712932205126,-280.03501342269277,1132.7349897209895,852.6999762982972
LD,2025-08-09,2025,221,TRUE,-4.675755202057515,7.499325758801244,2.823570556743727,-284.7107686247503,1140.2343154797907,855.5235468550409
LD,2025-08-10,2025,222,TRUE,-4.400633202409503,6.982014267321302,2.5813810649117985,-289.1114018271598,1147.216329747112,858.1049279199527
LD,2025-08-11,2025,223,TRUE,-5.808229067901734,9.516850673390648,3.708621605488913,-294.9196308950615,1156.7331804205025,861.8135495254417
LD,2025-08-12,2025,224,TRUE,3.795523798433925,1.3364801173961727,5.132003915830099,-291.1241070966276,1158.0696605378987,866.9455534412717
LD,2025-08-13,2025,225,TRUE,0.03673508967699006,6.2801605360510635,6.316895625728052,-291.0873720069506,1164.3498210739497,873.2624490669998
LD,2025-08-14,2025,226,TRUE,-1.9089135227452967,8.995878355308973,7.086964832563678,-292.9962855296959,1173.3456994292587,880.3494138995635
LD,2025-08-15,2025,227,TRUE,-2.699634234549397,11.106607657964263,8.406973423414865,-295.69591976424533,1184.452307087223,888.7563873229784
LD,2025-08-16,2025,228,TRUE,-1.119086749873442,10.755558388536043,9.6364716386626,-296.81500651411875,1195.207865475759,898.392858961641
LD,2025-08-17,2025,229,TRUE,-1.0344628179455413,11.39838897840482,10.363926160459282,-297.8494693320643,1206.606254454164,908.7567851221003
LD,2025-08-18,2025,230,TRUE,0.14292994015816152,10.170228453052495,10.313158393210658,-297.7065393919061,1216.7764829072164,919.0699435153109
LD,2025-08-19,2025,231,TRUE,3.6662733090617388,6.664827136285073,10.331100445346811,-294.04026608284437,1223.4413100435015,929.4010439606577
LD,2025-08-20,2025,232,TRUE,-0.4379129733113726,10.32899346382166,9.891080490510278,-294.47817905615574,1233.7703035073232,939.292124451168
LD,2025-08-21,2025,233,TRUE,-1.7489903630826398,11.151336766229281,9.40234640314664,-296.22716941923835,1244.9216402735524,948.6944708543147
LD,2025-08-22,2025,234,TRUE,-3.859144844969566,12.961908645895033,9.102763800925468,-300.08631426420794,1257.8835489194473,957.7972346552401
LD,2025-08-23,2025,235,TRUE,-1.9865926046880653,10.667347934951904,8.680755330263842,-302.072906868896,1268.5508968543993,966.477989985504
LD,2025-08-24,2025,236,TRUE,-2.1474121275474305,9.553519485026007,7.406107357478573,-304.22031899644344,1278.1044163394254,973.8840973429826
LD,2025-08-25,2025,237,TRUE,-3.4548578427791026,9.74638506997408,6.291527227194975,-307.67517683922256,1287.8508014093995,980.1756245701775
LD,2025-08-26,2025,238,TRUE,-4.174616880649024,9.639274166535925,5.464657285886902,-311.84979371987157,1297.4900755759354,985.6402818560645
LD,2025-08-27,2025,239,TRUE,-5.19925710101987,10.028490691342853,4.829233590322985,-317.04905082089147,1307.5185662672782,990.4695154463874
LD,2025-08-28,2025,240,TRUE,-2.864841851260858,7.9439812696996,5.07913941843874,-319.9138926721523,1315.4625475369778,995.5486548648262
LD,2025-08-29,2025,241,TRUE,-3.424436820683704,7.897455368973251,4.473018548289549,-323.338329492836,1323.360002905951,1000.0216734131158
LD,2025-08-30,2025,242,TRUE,-3.747333793148912,8.34764763278864,4.600313839639723,-327.08566328598494,1331.7076505387397,1004.6219872527555
LD,2025-08-31,2025,243,TRUE,-4.160065154256796,9.06105878988653,4.900993635629733,-331.24572844024175,1340.7687093286263,1009.5229808883853
LD,2025-09-01,2025,244,TRUE,-4.393580667991152,9.430227649035077,5.036646981043923,-335.6393091082329,1350.1989369776613,1014.5596278694292
LD,2025-09-02,2025,245,TRUE,-5.138158752897341,10.168282857981024,5.030124105083682,-340.7774678611303,1360.3672198356423,1019.5897519745129
LD,2025-09-03,2025,246,TRUE,0.34572295097288536,4.602974275870341,4.948697226843229,-340.43174491015736,1364.9701941115127,1024.5384492013561
LD,2025-09-04,2025,247,TRUE,-3.09469150251302,7.51124658715558,4.41655508464256,-343.52643641267036,1372.4814406986682,1028.9550042859987
LD,2025-09-05,2025,248,TRUE,-2.5728746793908295,7.205226885265263,4.632352205874432,-346.0993110920612,1379.6866675839335,1033.5873564918732
LD,2025-09-06,2025,249,TRUE,-1.572447546110091,6.2921800650534845,4.719732518943392,-347.6717586381713,1385.978847648987,1038.3070890108165
LD,2025-09-07,2025,250,TRUE,-3.683693206028521,8.495123398916636,4.811430192888116,-351.3554518441998,1394.4739710479037,1043.1185192037046
LD,2025-09-08,2025,251,TRUE,-4.131801695740185,9.100303230788025,4.968501535047841,-355.48725353994,1403.5742742786917,1048.0870207387525
LD,2025-09-09,2025,252,TRUE,-4.179124460212281,9.946768557141699,5.767644096929421,-359.6663780001523,1413.5210428358334,1053.854664835682
LD,2025-09-10,2025,253,TRUE,-3.084869756518266,9.396789589334391,6.311919832816124,-362.7512477566706,1422.917832425168,1060.166584668498
LD,2025-09-11,2025,254,TRUE,-3.1155889683077818,9.880743147308152,6.765154179000372,-365.8668367249784,1432.798575572476,1066.9317388474983
LD,2025-09-12,2025,255,TRUE,-3.210675309254183,10.270248669427097,7.059573360172917,-369.07751203423254,1443.068824241903,1073.9913122076712
LD,2025-09-13,2025,256,TRUE,-3.3204619136797424,10.512001691087946,7.1915397774082015,-372.3979739479123,1453.580825932991,1081.1828519850794
LD,2025-09-14,2025,257,TRUE,-2.9485155547182016,10.642641332504098,7.6941257777859,-375.3464895026305,1464.2234672654952,1088.8769777628654
LD,2025-09-15,2025,258,TRUE,-1.5318473981244851,9.500404890923162,7.968557492798678,-376.878336900755,1473.7238721564183,1096.8455352556641
LD,2025-09-16,2025,259,TRUE,-1.7794837157209245,9.869029011726436,8.089545296005507,-378.65782061647593,1483.5929011681449,1104.9350805516697
LD,2025-09-17,2025,260,TRUE,-1.6532141526246633,9.882236195558814,8.229022042934147,-380.3110347691006,1493.4751373637037,1113.1641025946037
LD,2025-09-18,2025,261,TRUE,-2.1670969973075076,10.7501584353441,8.58306143803659,-382.4781317664081,1504.2252957990477,1121.7471640326403
LD,2025-09-19,2025,262,TRUE,-1.893420546754799,10.76565036247468,8.872229815719882,-384.3715523131629,1514.9909461615223,1130.6193938483602
LD,2025-09-20,2025,263,TRUE,-0.5687074623718792,9.330124558257902,8.76141709588602,-384.9402597755348,1524.3210707197802,1139.3808109442462
LD,2025-09-21,2025,264,TRUE,1.5303719627187193,7.247736864436855,8.778108827155572,-383.40988781281607,1531.568807584217,1148.1589197714018
LD,2025-09-22,2025,265,TRUE,1.0015523953131453,8.063230411865112,9.064782807178256,-382.40833541750294,1539.632037996082,1157.22370257858
LD,2025-09-23,2025,266,TRUE,0.40881959201669266,8.497947154053065,8.906766746069762,-381.99951582548624,1548.129985150135,1166.1304693246498
LD,2025-09-24,2025,267,TRUE,1.7476240928042175,6.791211232404938,8.538835325209154,-380.251891732682,1554.92119638254,1174.669304649859
LD,2025-09-25,2025,268,TRUE,1.0608410666051555,7.55263146948342,8.613472536088578,-379.1910506660768,1562.4738278520235,1183.2827771859475
LD,2025-09-26,2025,269,TRUE,-0.7602339827232005,9.547349161645332,8.787115178922134,-379.9512846488,1572.0211770136689,1192.0698923648695
LD,2025-09-27,2025,270,TRUE,0.7258634675629954,8.125744576212655,8.851608043775647,-379.22542118123704,1580.1469215898815,1200.9215004086452
LD,2025-09-28,2025,271,TRUE,-1.3707207329052258,10.594622498876888,9.223901765971663,-380.59614191414227,1590.7415440887582,1210.145402174617
LD,2025-09-29,2025,272,TRUE,-2.866948569190604,11.588247493542378,8.721298924351771,-383.46309048333285,1602.3297915823007,1218.8667010989686
LD,2025-09-30,2025,273,TRUE,-2.483654466773801,11.65396848957326,9.170314022799458,-385.9467449501067,1613.983760071874,1228.037015121768
LD,2025-10-01,2025,274,TRUE,-2.1955734442326724,11.19297122181797,8.997397777585297,-388.1423183943393,1625.176731293692,1237.0344128993534
LD,2025-10-02,2025,275,TRUE,-2.811296124189626,11.186070895945416,8.37477477175579,-390.953614518529,1636.3628021896375,1245.409187671109
LD,2025-10-03,2025,276,TRUE,-2.17872080345611,9.274385614087304,7.095664810631193,-393.13233532198507,1645.6371878037248,1252.5048524817403
LD,2025-10-04,2025,277,TRUE,-2.139954693617731,7.34677467343222,5.206819979814492,-395.2722900156028,1652.983962477157,1257.7116724615548
LD,2025-10-05,2025,278,TRUE,-2.8835163851982646,6.651183778837863,3.7676673936395986,-398.15580640080105,1659.6351462559949,1261.4793398551944
LD,2025-10-06,2025,279,TRUE,-2.220546043235151,5.291304328649828,3.070758285414676,-400.37635244403623,1664.9264505846447,1264.5500981406092
LD,2025-10-07,2025,280,TRUE,-1.509025322214316,4.626934006643929,3.1179086844296138,-401.88537776625054,1669.5533845912887,1267.668006825039
LD,2025-10-08,2025,281,TRUE,-2.7029334893645847,5.815245776081322,3.112312286716738,-404.5883112556151,1675.36863036737,1270.7803191117557
LD,2025-10-09,2025,282,TRUE,-1.1866303577942878,4.5257682922295475,3.3391379344352603,-405.7749416134094,1679.8943986595996,1274.119457046191
LD,2025-10-10,2025,283,TRUE,0.11238260378654254,3.8012913596368945,3.9136739634234377,-405.66255900962284,1683.6956900192365,1278.0331310096144
LD,2025-10-11,2025,284,TRUE,-0.4493181085813652,4.980651359524231,4.531333250942865,-406.1118771182042,1688.6763413787608,1282.5644642605573
LD,2025-10-12,2025,285,TRUE,-1.2749755266665321,6.032691790282581,4.757716263616049,-407.3868526448707,1694.7090331690433,1287.3221805241733
LD,2025-10-13,2025,286,TRUE,-1.8243672851532737,7.5312293285993785,5.706862043446105,-409.211219930024,1702.2402624976428,1293.0290425676194
LD,2025-10-14,2025,287,TRUE,-1.9102825773713972,7.713641886154772,5.803359308783377,-411.1215025073954,1709.9539043837976,1298.8324018764029
LD,2025-10-15,2025,288,TRUE,-0.8451395350551774,5.963401625691005,5.118262090635827,-411.9666420424506,1715.9173060094886,1303.9506639670387
LD,2025-10-16,2025,289,TRUE,-0.433369093386346,5.080444562492635,4.647075469106289,-412.4000111358369,1720.9977505719812,1308.597739436145
LD,2025-10-17,2025,290,TRUE,-0.32760760189283067,5.306447794251135,4.978840192358307,-412.72761873772976,1726.3041983662324,1313.5765796285034
LD,2025-10-18,2025,291,TRUE,0.9192565699771789,4.812487402827974,5.731743972805154,-411.8083621677526,1731.1166857690605,1319.3083236013085
LD,2025-10-19,2025,292,TRUE,0.6901512400471336,4.944402636227731,5.634553876274865,-411.11821092770543,1736.0610884052883,1324.9428774775834
LD,2025-10-20,2025,293,TRUE,-0.5730714128187354,6.164861292830644,5.591789880011909,-411.6912823405242,1742.225949698119,1330.5346673575953
LD,2025-10-21,2025,294,TRUE,0.6584028718125848,5.7018399056242375,6.360242777436822,-411.0328794687116,1747.9277896037431,1336.894910135032
LD,2025-10-22,2025,295,TRUE,2.2140917179249713,4.2597277331529835,6.473819451077953,-408.8187877507866,1752.187517336896,1343.36872958611
LD,2025-10-23,2025,296,TRUE,2.8620951795360114,3.4852864497434664,6.347381629279477,-405.9566925712506,1755.6728037866394,1349.7161112153894
LD,2025-10-24,2025,297,TRUE,-0.3279161648091782,6.411806417321348,6.083890252512168,-406.28460873605974,1762.0846102039607,1355.8000014679017
LD,2025-10-25,2025,298,TRUE,0.1369386058631845,5.198802735697097,5.335741341560281,-406.14767013019656,1767.2834129396579,1361.135742809462
LD,2025-10-26,2025,299,TRUE,-0.6600475793535944,6.155526715852322,5.4954791364987265,-406.80771770955016,1773.4389396555102,1366.6312219459608
LD,2025-10-27,2025,300,TRUE,-0.39120914268575524,5.762614197105189,5.371405054419434,-407.1989268522359,1779.2015538526155,1372.0026270003802
LD,2025-10-28,2025,301,TRUE,0.23027672812866593,5.145635212765154,5.375911940893821,-406.9686501241072,1784.3471890653807,1377.378538941274
LD,2025-10-29,2025,302,TRUE,0.5979149903056303,4.650045065345527,5.247960055651158,-406.3707351338016,1788.9972341307262,1382.6264989969252
LD,2025-10-30,2025,303,TRUE,-0.6962294445465108,5.442500004790562,4.746270560244052,-407.0669645783481,1794.4397341355168,1387.3727695571692
LD,2025-10-31,2025,304,TRUE,1.4377986498580853,3.121561548392972,4.559360198251058,-405.62916592849,1797.5612956839097,1391.9321297554204
LD,2025-11-01,2025,305,FALSE,2.4788385410349902,1.5375994119038776,4.016437952938869,-403.15032738745504,1799.0988950958135,1395.9485677083592
LD,2025-11-02,2025,306,FALSE,0.8202860335953492,2.7940770092657345,3.6143630428610845,-402.3300413538597,1801.8929721050793,1399.5629307512202
LD,2025-11-03,2025,307,FALSE,0.48407753951236365,3.35213787737447,3.836215416886833,-401.84596381434733,1805.2451099824536,1403.399146168107
LD,2025-11-04,2025,308,FALSE,0.6550955622629042,3.975032684005827,4.630128246268732,-401.19086825208444,1809.2201426664594,1408.0292744143758
LD,2025-11-05,2025,309,FALSE,0.8812543187005213,3.650542505981036,4.531796824681558,-400.3096139333839,1812.8706851724405,1412.5610712390574
LD,2025-11-06,2025,310,FALSE,-0.3353747390404125,4.082780908082122,3.7474061690417106,-400.6449886724243,1816.9534660805227,1416.3084774080992
LD,2025-11-07,2025,311,FALSE,1.6229885104599215,2.5182707316525024,4.141259242112425,-399.02200016196434,1819.4717368121753,1420.4497366502117
LD,2025-11-08,2025,312,FALSE,1.2149755304611844,2.2788808593067613,3.4938563897679438,-397.80702463150317,1821.7506176714821,1423.9435930399795
LD,2025-11-09,2025,313,FALSE,0.7135018741419863,2.157406003716154,2.8709078778581394,-397.0935227573612,1823.9080236751984,1426.8145009178377
LD,2025-11-10,2025,314,FALSE,0.9525323097308167,1.5302367793662799,2.4827690890970957,-396.1409904476304,1825.4382604545647,1429.2972700069347
LD,2025-11-11,2025,315,FALSE,0.9111193045141964,1.743053833889817,2.6541731384040137,-395.22987114311616,1827.1813142884546,1431.9514431453388
LD,2025-11-12,2025,316,FALSE,0.9412677192866086,2.412035249920698,3.3533029692073058,-394.28860342382956,1829.5933495383754,1435.304746114546
LD,2025-11-13,2025,317,FALSE,0.2823709637947502,2.8933695364093253,3.1757405002040753,-394.0062324600348,1832.4867190747848,1438.4804866147501
LD,2025-11-14,2025,318,FALSE,0.48189563964886956,2.8621475144697004,3.34404315411857,-393.52433682038594,1835.3488665892544,1441.8245297688686
LD,2025-11-15,2025,319,FALSE,2.4328136874511967,1.7667392576372432,4.19955294508844,-391.09152313293475,1837.1156058468916,1446.0240827139571
LD,2025-11-16,2025,320,FALSE,1.12585262543217,2.416642495298329,3.542495120730498,-389.9656705075026,1839.5322483421899,1449.5665778346877
LD,2025-11-17,2025,321,FALSE,0.5451915683350875,2.392543710450876,2.937735278785965,-389.4204789391675,1841.9247920526407,1452.5043131134737
LD,2025-11-18,2025,322,FALSE,1.4105243318269438,1.3547476069204625,2.765271938747407,-388.00995460734055,1843.2795396595611,1455.2695850522211
LD,2025-11-19,2025,323,FALSE,0.8752555593215795,1.907123794227359,2.7823793535489387,-387.13469904801894,1845.1866634537885,1458.0519644057701
LD,2025-11-20,2025,324,FALSE,3.966726872067685,-0.94206211058491,3.0246647614827764,-383.16797217595126,1844.2446013432036,1461.076629167253
LD,2025-11-21,2025,325,FALSE,1.7380346083725569,1.6356940185611637,3.3737286269337203,-381.4299375675787,1845.8802953617649,1464.4503577941869
LD,2025-11-22,2025,326,FALSE,1.1415613693772908,1.618541049046065,2.7601024184233554,-380.2883761982014,1847.498836410811,1467.2104602126103
LD,2025-11-23,2025,327,FALSE,0.8947625679289547,2.295022697493118,3.1897852654220737,-379.3936136302724,1849.793859108304,1470.4002454780323
LD,2025-11-24,2025,328,FALSE,1.2470895513912421,1.5379463809213425,2.7850359323125855,-378.14652407888116,1851.3318054892254,1473.185281410345
LD,2025-11-25,2025,329,FALSE,2.5269120750812446,0.585879436760551,3.1127915118417966,-375.6196120037999,1851.917684925986,1476.2980729221867
LD,2025-11-26,2025,330,FALSE,3.7781205898654555,-1.090449935919571,2.687670653945885,-371.8414914139344,1850.8272349900662,1478.9857435761326
LD,2025-11-27,2025,331,FALSE,2.602323634590066,-0.44606353371301133,2.1562601008770543,-369.23916777934437,1850.3811714563533,1481.1420036770096
LD,2025-11-28,2025,332,FALSE,2.1962522923703998,-0.19420051623700596,2.0020517761333942,-367.042915486974,1850.1869709401162,1483.144055453143
LD,2025-11-29,2025,333,FALSE,1.72325573436156,0.20999600981811828,1.9332517441796777,-365.31965975261244,1850.3969669499343,1485.0773071973226
LD,2025-11-30,2025,334,FALSE,1.8408324801798117,0.03443195150106756,1.8752644316808789,-363.4788272724326,1850.4313989014354,1486.9525716290036
LD,2025-12-01,2025,335,FALSE,2.3779939554646847,-0.6790200172210011,1.6989739382436833,-361.10083331696796,1849.7523788842143,1488.6515455672472
LD,2025-12-02,2025,336,FALSE,1.8122928124107949,-0.29822885269304206,1.5140639597177525,-359.28854050455715,1849.4541500315213,1490.165609526965
LD,2025-12-03,2025,337,FALSE,1.1632033043280001,0.3644136432624165,1.5276169475904164,-358.1253372002291,1849.8185636747837,1491.6932264745553
LD,2025-12-04,2025,338,FALSE,1.6510887449817726,-0.3103864868265633,1.3407022581552095,-356.47424845524733,1849.5081771879572,1493.0339287327106
LD,2025-12-05,2025,339,FALSE,1.1843300983352514,0.13235149900021045,1.3166815973354615,-355.2899183569121,1849.6405286869574,1494.350610330046
LD,2025-12-06,2025,340,FALSE,1.5636000106054322,0.28849031721591045,1.8520903278213432,-353.72631834630664,1849.9290190041734,1496.2027006578674
LD,2025-12-07,2025,341,FALSE,1.9198414709197213,-0.28858398137676,1.631257489542961,-351.8064768753869,1849.6404350227965,1497.8339581474104
LD,2025-12-08,2025,342,FALSE,2.8088744951269082,-1.5431595122600594,1.2657149828668488,-348.99760238026,1848.0972755105365,1499.0996731302773
LD,2025-12-09,2025,343,FALSE,3.115792381186039,-1.4210028761158604,1.6947895050701784,-345.88180999907394,1846.6762726344207,1500.7944626353476
LD,2025-12-10,2025,344,FALSE,1.6421733216957857,0.4199174793377054,2.0620908010334906,-344.23963667737814,1847.0961901137584,1502.856553436381
LD,2025-12-11,2025,345,FALSE,1.3320703333024757,0.4322698613463032,1.7643401946487787,-342.9075663440757,1847.5284599751049,1504.62089363103
LD,2025-12-12,2025,346,FALSE,2.009263815967786,-0.17502572708534025,1.8342380888824459,-340.8983025281079,1847.3534342480195,1506.4551317199125
LD,2025-12-13,2025,347,FALSE,1.3648638644588555,0.03469824317016942,1.3995621076290234,-339.533438663649,1847.3881324911897,1507.8546938275415
LD,2025-12-14,2025,348,FALSE,1.1365565398024493,-0.13412793637663928,1.0024286034258099,-338.3968821238466,1847.254004554813,1508.8571224309674
LD,2025-12-15,2025,349,FALSE,1.0921369728373067,0.12336911760592284,1.2155060904432295,-337.3047451510093,1847.377373672419,1510.0726285214107
LD,2025-12-16,2025,350,FALSE,0.9483158098206252,0.5836321331668647,1.5319479429874898,-336.3564293411887,1847.961005805586,1511.6045764643982
LD,2025-12-17,2025,351,FALSE,1.7267078332089612,0.4160921335866164,2.142799966795577,-334.62972150797975,1848.3770979391725,1513.7473764311937
LD,2025-12-18,2025,352,FALSE,1.7390323103410148,0.3097376989949834,2.0487700093359984,-332.8906891976387,1848.6868356381674,1515.7961464405298
LD,2025-12-19,2025,353,FALSE,1.208015961360403,0.26170855728998993,1.4697245186503929,-331.68267323627833,1848.9485441954573,1517.2658709591801
LD,2025-12-20,2025,354,FALSE,0.879395433529003,0.44444913280446874,1.3238445663334713,-330.80327780274934,1849.3929933282618,1518.5897155255136
LD,2025-12-21,2025,355,FALSE,1.224917276428344,-0.0923594401705538,1.1325578362577897,-329.578360526321,1849.3006338880912,1519.7222733617714
LD,2025-12-22,2025,356,FALSE,0.9980884136924911,0.13466966652849605,1.1327580802209876,-328.5802721126285,1849.4353035546196,1520.8550314419924
LD,2025-12-23,2025,357,FALSE,1.0431992834156012,0.39395152229389935,1.4371508057095006,-327.5370728292129,1849.8292550769136,1522.292182247702
LD,2025-12-24,2025,358,FALSE,1.0093647501448402,0.29550687152296407,1.304871621667804,-326.527708079068,1850.1247619484366,1523.5970538693698
LD,2025-12-25,2025,359,FALSE,2.078247819390712,-0.7087819297864816,1.3694658896042304,-324.4494602596773,1849.41598001865,1524.966519758974
LD,2025-12-26,2025,360,FALSE,3.6104973907379345,-2.2677068410158516,1.3427905497220844,-320.8389628689394,1847.1482731776343,1526.3093103086962
LD,2025-12-27,2025,361,FALSE,0.9059448081910524,0.524649279998625,1.4305940881896775,-319.93301806074834,1847.672922457633,1527.739904396886
LD,2025-12-28,2025,362,FALSE,1.934828161928131,-0.15007159645716212,1.784756565470969,-317.9981898988202,1847.5228508611758,1529.524660962357
LD,2025-12-29,2025,363,FALSE,2.3386558586971953,-0.2586162733998943,2.0800395852973,-315.659534040123,1847.264234587776,1531.6047005476544
LD,2025-12-30,2025,364,FALSE,1.251194745560057,0.6220446455715088,1.8732393911315661,-314.40833929456295,1847.8862792333475,1533.477939938786
LD,2025-12-31,2025,365,FALSE,1.9694611870509113,-0.27793681179458524,1.6915243752563254,-312.43887810751204,1847.6083424215528,1535.1694643140422
LD,2026-01-01,2025,1,FALSE,0.45236783734342106,-0.14865464543131113,0.30371319191210994,-311.9865102701686,1847.4596877761214,1535.4731775059543
MD,2025-01-01,2025,1,FALSE,1.1973819557880003,-0.326369876096795,0.8710120796912049,1.1973819557880003,-0.326369876096795,0.8710120796912049
MD,2025-01-02,2025,2,FALSE,0.8503687506999286,0.28137017222497424,1.1317389229249029,2.047750706487929,-0.044999703871820784,2.0027510026161077
MD,2025-01-03,2025,3,FALSE,0.6957937658819289,0.37090378883509373,1.066697554717023,2.743544472369858,0.32590408496327294,3.0694485573331307
MD,2025-01-04,2025,4,FALSE,0.9117053376336,-0.02711023956578831,0.8845950980678119,3.6552498100034576,0.29879384539748466,3.954043655400943
MD,2025-01-05,2025,5,FALSE,0.9197257650170206,-0.07185009381859608,0.8478756711984244,4.574975575020479,0.22694375157888858,4.801919326599367
MD,2025-01-06,2025,6,FALSE,0.576254126313,0.35404984989202504,0.9303039762050254,5.151229701333478,0.5809936014709136,5.7322233028043925
MD,2025-01-07,2025,7,FALSE,0.7305100098855531,0.27019344995956407,1.0007034598451172,5.881739711219032,0.8511870514304777,6.73292676264951
MD,2025-01-08,2025,8,FALSE,0.7716103792278728,0.12597134207379787,0.8975817213016707,6.653350090446905,0.9771583935042756,7.63050848395118
MD,2025-01-09,2025,9,FALSE,0.5352857133940115,0.25175124604958665,0.7870369594435984,7.188635803840916,1.2289096395538621,8.41754544339478
MD,2025-01-10,2025,10,FALSE,0.4077852927839999,0.5398797390554664,0.9476650318394667,7.596421096624916,1.7687893786093285,9.365210475234246
MD,2025-01-11,2025,11,FALSE,0.8972432556020656,0.19260870247422623,1.089851958076292,8.493664352226983,1.9613980810835547,10.455062433310538
MD,2025-01-12,2025,12,FALSE,0.3130330196029281,0.850904782090339,1.1639378016932673,8.80669737182991,2.812302863173894,11.619000235003805
MD,2025-01-13,2025,13,FALSE,0.7809041610719997,0.23270207477808072,1.0136062358500808,9.58760153290191,3.045004937951975,12.632606470853885
MD,2025-01-14,2025,14,FALSE,0.8076196700639998,-0.049857723854199815,0.7577619462098,10.39522120296591,2.995147214097775,13.390368417063685
MD,2025-01-15,2025,15,FALSE,0.8354203561440001,0.14553541351373128,0.9809557696577313,11.23064155910991,3.1406826276115063,14.371324186721417
MD,2025-01-16,2025,16,FALSE,0.8529052929139724,0.40422182924060823,1.257127122154581,12.083546852023883,3.5449044568521146,15.628451308875997
MD,2025-01-17,2025,17,FALSE,0.9014311863123307,0.7356337692039107,1.637064955516241,12.984978038336214,4.280538226056025,17.26551626439224
MD,2025-01-18,2025,18,FALSE,1.2977985367440004,0.3213291652260204,1.61912770197002,14.282776575080215,4.601867391282045,18.88464396636226
MD,2025-01-19,2025,19,FALSE,0.5772490055757369,0.3328270754176982,0.9100760809934355,14.860025580655952,4.934694466699743,19.794720047355693
MD,2025-01-20,2025,20,FALSE,0.5790779445950238,-0.1045977357934598,0.4744802088015641,15.439103525250976,4.830096730906283,20.269200256157255
MD,2025-01-21,2025,21,FALSE,0.73430516711186955,-0.3063459121864619,0.4279592549254079,16.173408692362845,4.523750818719821,20.697159511082663
MD,2025-01-22,2025,22,FALSE,-0.16631894399970104,0.6430663961090365,0.4767474521093355,16.007089748363143,5.166817214828858,21.173906963192
MD,2025-01-23,2025,23,FALSE,0.5496353722306472,0.5181073673862139,1.0677427396168613,16.55672512059379,5.684924582215071,22.24164970280886
