site,Date,n_obs_NEE,n_obs_GPP,n_obs_Reco,NEE_gC_day,GPP_gC_day,Reco_gC_day,cov_NEE,cov_GPP,cov_Reco
LD,2025-10-15,48,48,48,-0.8451395350551774,5.963401625691005,5.118262090635827,1,1,1
LD,2025-10-16,48,48,48,-0.433369093386346,5.080444562492635,4.647075469106289,1,1,1
LD,2025-10-17,48,48,48,-0.32760760189283067,5.306447794251135,4.978840192358307,1,1,1
LD,2025-10-18,48,48,48,0.9192565699771789,4.812487402827974,5.731743972805154,1,1,1
LD,2025-10-19,48,48,48,0.6901512400471336,4.944402636227731,5.634553876274865,1,1,1
LD,2025-10-20,48,48,48,-0.5730714128187354,6.164861292830644,5.591789880011909,1,1,1
LD,2025-10-21,48,48,48,0.6584028718125848,5.7018399056242375,6.360242777436822,1,1,1
LD,2025-10-22,48,48,48,2.2140917179249713,4.2597277331529835,6.473819451077953,1,1,1
LD,2025-10-23,48,48,48,2.8620951795360114,3.4852864497434664,6.347381629279477,1,1,1
LD,2025-10-24,48,48,48,-0.3279161648091782,6.411806417321348,6.083890252512168,1,1,1
LD,2025-10-25,48,48,48,0.1369386058631845,5.198802735697097,5.335741341560281,1,1,1
LD,2025-10-26,48,48,48,-0.6600475793535944,6.155526715852322,5.4954791364987265,1,1,1
LD,2025-10-27,48,48,48,-0.39120914268575524,5.762614197105189,5.371405054419434,1,1,1
LD,2025-10-28,48,48,48,0.23027672812866593,5.145635212765154,5.375911940893821,1,1,1
LD,2025-10-29,48,48,48,0.5979149903056303,4.650045065345527,5.247960055651158,1,1,1
LD,2025-10-30,48,48,48,-0.6962294445465108,5.442500004790562,4.746270560244052,1,1,1
LD,2025-10-31,48,48,48,1.4377986498580853,3.121561548392972,4.559360198251058,1,1,1
LD,2025-11-01,48,48,48,2.4788385410349902,1.5375994119038776,4.016437952938869,1,1,1
LD,2025-11-02,48,48,48,0.8202860335953492,2.7940770092657345,3.6143630428610845,1,1,1
LD,2025-11-03,48,48,48,0.48407753951236365,3.35213787737447,3.836215416886833,1,1,1
LD,2025-11-04,48,48,48,0.6550955622629042,3.975032684005827,4.630128246268732,1,1,1
LD,2025-11-05,48,48,48,0.8812543187005213,3.650542505981036,4.531796824681558,1,1,1
LD,2025-11-06,48,48,48,-0.3353747390404125,4.082780908082122,3.7474061690417106,1,1,1
LD,2025-11-07,48,48,48,1.6229885104599215,2.5182707316525024,4.141259242112425,1,1,1
LD,2025-11-08,48,48,48,1.2149755304611844,2.2788808593067613,3.4938563897679438,1,1,1
LD,2025-11-09,48,48,48,0.7135018741419863,2.157406003716154,2.8709078778581394,1,1,1
LD,2025-11-10,48,48,48,0.9525323097308167,1.5302367793662799,2.4827690890970957,1,1,1
LD,2025-11-11,48,48,48,0.9111193045141964,1.743053833889817,2.6541731384040137,1,1,1
LD,2025-11-12,48,48,48,0.9412677192866086,2.412035249920698,3.3533029692073058,1,1,1
LD,2025-11-13,48,48,48,0.2823709637947502,2.8933695364093253,3.1757405002040753,1,1,1
LD,2025-11-14,48,48,48,0.48189563964886956,2.8621475144697004,3.34404315411857,1,1,1
LD,2025-11-15,48,48,48,2.4328136874511967,1.7667392576372432,4.19955294508844,1,1,1
LD,2025-11-16,48,48,48,1.12585262543217,2.416642495298329,3.542495120730498,1,1,1
LD,2025-11-17,48,48,48,0.5451915683350875,2.392543710450876,2.937735278785965,1,1,1
LD,2025-11-18,48,48,48,1.4105243318269438,1.3547476069204625,2.765271938747407,1,1,1
LD,2025-11-19,48,48,48,0.8752555593215795,1.907123794227359,2.7823793535489387,1,1,1
LD,2025-11-20,48,48,48,3.966726872067685,-0.94206211058491,3.0246647614827764,1,1,1
LD,2025-11-21,48,48,48,1.7380346083725569,1.6356940185611637,3.3737286269337203,1,1,1
LD,2025-11-22,48,48,48,1.1415613693772908,1.618541049046065,2.7601024184233554,1,1,1
LD,2025-11-23,48,48,48,0.8947625679289547,2.295022697493118,3.1897852654220737,1,1,1
LD,2025-11-24,48,48,48,1.2470895513912421,1.5379463809213425,2.7850359323125855,1,1,1
LD,2025-11-25,48,48,48,2.5269120750812446,0.585879436760551,3.1127915118417966,1,1,1
LD,2025-11-26,48,48,48,3.7781205898654555,-1.090449935919571,2.687670653945885,1,1,1
LD,2025-11-27,48,48,48,2.602323634590066,-0.44606353371301133,2.1562601008770543,1,1,1
LD,2025-11-28,48,48,48,2.1962522923703998,-0.19420051623700596,2.0020517761333942,1,1,1
LD,2025-11-29,48,48,48,1.72325573436156,0.20999600981811828,1.9332517441796777,1,1,1
LD,2025-11-30,48,48,48,1.8408324801798117,0.03443195150106756,1.8752644316808789,1,1,1
LD,2025-12-01,48,48,48,2.3779939554646847,-0.6790200172210011,1.6989739382436833,1,1,1
LD,2025-12-02,48,48,48,1.8122928124107949,-0.29822885269304206,1.5140639597177525,1,1,1
LD,2025-12-03,48,48,48,1.1632033043280001,0.3644136432624165,1.5276169475904164,1,1,1
LD,2025-12-04,48,48,48,1.6510887449817726,-0.3103864868265633,1.3407022581552095,1,1,1
LD,2025-12-05,48,48,48,1.1843300983352514,0.13235149900021045,1.3166815973354615,1,1,1
LD,2025-12-06,48,48,48,1.5636000106054322,0.28849031721591045,1.8520903278213432,1,1,1
LD,2025-12-07,48,48,48,1.9198414709197213,-0.28858398137676,1.631257489542961,1,1,1
LD,2025-12-08,48,48,48,2.8088744951269082,-1.5431595122600594,1.2657149828668488,1,1,1
LD,2025-12-09,48,48,48,3.115792381186039,-1.4210028761158604,1.6947895050701784,1,1,1
LD,2025-12-10,48,48,48,1.6421733216957857,0.4199174793377054,2.0620908010334906,1,1,1
LD,2025-12-11,48,48,48,1.3320703333024757,0.4322698613463032,1.7643401946487787,1,1,1
LD,2025-12-12,48,48,48,2.009263815967786,-0.17502572708534025,1.8342380888824459,1,1,1
LD,2025-12-13,48,48,48,1.3648638644588555,0.03469824317016942,1.3995621076290234,1,1,1
LD,2025-12-14,48,48,48,1.1365565398024493,-0.13412793637663928,1.0024286034258099,1,1,1
LD,2025-12-15,48,48,48,1.0921369728373067,0.12336911760592284,1.2155060904432295,1,1,1
LD,2025-12-16,48,48,48,0.9483158098206252,0.5836321331668647,1.5319479429874898,1,1,1
LD,2025-12-17,48,48,48,1.7267078332089612,0.4160921335866164,2.142799966795577,1,1,1
LD,2025-12-18,48,48,48,1.7390323103410148,0.3097376989949834,2.0487700093359984,1,1,1
LD,2025-12-19,48,48,48,1.208015961360403,0.26170855728998993,1.4697245186503929,1,1,1
LD,2025-12-20,48,48,48,0.879395433529003,0.44444913280446874,1.3238445663334713,1,1,1
LD,2025-12-21,48,48,48,1.224917276428344,-0.0923594401705538,1.1325578362577897,1,1,1
LD,2025-12-22,48,48,48,0.9980884136924911,0.13466966652849605,1.1327580802209876,1,1,1
LD,2025-12-23,48,48,48,1.0431992834156012,0.39395152229389935,1.4371508057095006,1,1,1
LD,2025-12-24,48,48,48,1.0093647501448402,0.29550687152296407,1.304871621667804,1,1,1
LD,2025-12-25,48,48,48,2.078247819390712,-0.7087819297864816,1.3694658896042304,1,1,1
LD,2025-12-26,48,48,48,3.6104973907379345,-2.2677068410158516,1.3427905497220844,1,1,1
LD,2025-12-27,48,48,48,0.9059448081910524,0.524649279998625,1.4305940881896775,1,1,1
LD,2025-12-28,48,48,48,1.934828161928131,-0.15007159645716212,1.784756565470969,1,1,1
LD,2025-12-29,48,48,48,2.3386558586971953,-0.2586162733998943,2.0800395852973,1,1,1
LD,2025-12-30,48,48,48,1.251194745560057,0.6220446455715088,1.8732393911315661,1,1,1
LD,2025-12-31,48,48,48,1.9694611870509113,-0.27793681179458524,1.6915243752563254,1,1,1
LD,2026-01-01,10,10,10,NA,NA,NA,0.20833333333333334,0.20833333333333334,0.20833333333333334
MD,2025-01-01,37,37,37,1.1973819557880003,-0.326369876096795,0.8710120796912049,0.7708333333333334,0.7708333333333334,0.7708333333333334
MD,2025-01-02,48,48,48,0.8503687506999286,0.28137017222497424,1.1317389229249029,1,1,1
MD,2025-01-03,48,48,48,0.6957937658819289,0.37090378883509373,1.066697554717023,1,1,1
MD,2025-01-04,48,48,48,0.9117053376336,-0.02711023956578831,0.8845950980678119,1,1,1
MD,2025-01-05,48,48,48,0.9197257650170206,-0.07185009381859608,0.8478756711984244,1,1,1
MD,2025-01-06,48,48,48,0.576254126313,0.35404984989202504,0.9303039762050254,1,1,1
MD,2025-01-07,48,48,48,0.7305100098855531,0.27019344995956407,1.0007034598451172,1,1,1
MD,2025-01-08,48,48,48,0.7716103792278728,0.12597134207379787,0.8975817213016707,1,1,1
MD,2025-01-09,48,48,48,0.5352857133940115,0.25175124604958665,0.7870369594435984,1,1,1
MD,2025-01-10,48,48,48,0.4077852927839999,0.5398797390554664,0.9476650318394667,1,1,1
MD,2025-01-11,48,48,48,0.8972432556020656,0.19260870247422623,1.089851958076292,1,1,1
MD,2025-01-12,48,48,48,0.3130330196029281,0.850904782090339,1.1639378016932673,1,1,1
MD,2025-01-13,48,48,48,0.7809041610719997,0.23270207477808072,1.0136062358500808,1,1,1
MD,2025-01-14,48,48,48,0.8076196700639998,-0.049857723854199815,0.7577619462098,1,1,1
MD,2025-01-15,48,48,48,0.8354203561440001,0.14553541351373128,0.9809557696577313,1,1,1
MD,2025-01-16,48,48,48,0.8529052929139724,0.40422182924060823,1.257127122154581,1,1,1
MD,2025-01-17,48,48,48,0.9014311863123307,0.7356337692039107,1.637064955516241,1,1,1
MD,2025-01-18,48,48,48,1.2977985367440004,0.3213291652260204,1.61912770197002,1,1,1
MD,2025-01-19,48,48,48,0.5772490055757369,0.3328270754176982,0.9100760809934355,1,1,1
MD,2025-01-20,48,48,48,0.5790779445950238,-0.1045977357934598,0.4744802088015641,1,1,1
MD,2025-01-21,48,48,48,0.73430516711186955,-0.3063459121864619,0.4279592549254079,1,1,1
MD,2025-01-22,48,48,48,-0.16631894399970104,0.6430663961090365,0.4767474521093355,1,1,1
MD,2025-01-23,48,48,48,0.5496353722306472,0.5181073673862139,1.0677427396168613,1,1,1
MD,2025-01-24,48,48,48,0.4627941588108683,0.5011214869792201,0.9639156457900883,1,1,1
MD,2025-01-25,48,48,48,0.35734385281509096,0.9584798777286827,1.3158237305437739,1,1,1
MD,2025-01-26,48,48,48,0.6380590987439999,0.8253989206290299,1.4634580193730298,1,1,1
MD,2025-01-27,48,48,48,1.3401863070623996,0.15779605336073255,1.4979823604231328,1,1,1
MD,2025-01-28,48,48,48,1.4407311562625462,0.24721928014200192,1.687950436404548,1,1,1
MD,2025-01-29,48,48,48,1.4646336066438381,0.40330019796117406,1.8679338046050122,1,1,1
MD,2025-01-30,48,48,48,0.6767178780930238,0.7993638666199766,1.476081744713,1,1,1
MD,2025-01-31,48,48,48,0.9899505398454816,0.6402977969824714,1.6302483368279537,1,1,1
MD,2025-02-01,48,48,48,0.8224081355856119,0.23550345414952906,1.057911589735141,1,1,1
MD,2025-02-02,48,48,48,1.1198728110009204,-0.2162472955216841,0.9036255154792364,1,1,1
MD,2025-02-03,48,48,48,-0.25624981157535565,1.453132961259576,1.19688314968422,1,1,1
MD,2025-02-04,48,48,48,0.8091931733532208,0.27478304309747625,1.0839762164506972,1,1,1
MD,2025-02-05,48,48,48,0.49143109665441465,0.46079997210092977,0.9522310687553445,1,1,1
MD,2025-02-06,48,48,48,-0.5668571641701846,1.8058567825995278,1.2389996184293428,1,1,1
MD,2025-02-07,48,48,48,0.934055865109858,0.15418927485757758,1.0882451399674355,1,1,1
MD,2025-02-08,48,48,48,0.5351272975386905,0.5125854680086278,1.0477127655473182,1,1,1
MD,2025-02-09,48,48,48,0.20172406874961332,0.8390732854106697,1.0407973541602826,1,1,1
MD,2025-02-10,48,48,48,0.31207285271687224,0.5263465496371813,0.8384194023540532,1,1,1
MD,2025-02-11,48,48,48,0.13501740803086143,0.7252391902657964,0.8602565982966582,1,1,1
MD,2025-02-12,48,48,48,0.6833905737930323,0.08414157609854826,0.767532149891581,1,1,1
MD,2025-02-13,48,48,48,0.35390090190468,0.48675917365952476,0.8406600755642047,1,1,1
MD,2025-02-14,48,48,48,0.4625596047824913,0.28565594491824153,0.748215549700733,1,1,1
MD,2025-02-15,48,48,48,0.5079835843128001,0.393855692888497,0.9018392772012971,1,1,1
MD,2025-02-16,48,48,48,0.5166362609994894,0.5375703018272896,1.0542065628267796,1,1,1
MD,2025-02-17,48,48,48,0.42481183881600004,0.4047251376883921,0.8295369765043918,1,1,1
MD,2025-02-18,48,48,48,2.9566291912615394,-2.3728538246456954,0.5837753666158422,1,1,1
MD,2025-02-19,48,48,48,0.2780785259399157,0.46286440886369773,0.7409429348036133,1,1,1
MD,2025-02-20,48,48,48,0.5799103934283887,0.24341528148525804,0.8233256749136467,1,1,1
MD,2025-02-21,48,48,48,0.5922165182706691,0.32212937037651346,0.9143458886471832,1,1,1
MD,2025-02-22,48,48,48,0.8988021861604867,0.010985595370032242,0.9097877815305189,1,1,1
MD,2025-02-23,48,48,48,0.8785482835207428,0.3457876482858832,1.2243359318066263,1,1,1
MD,2025-02-24,48,48,48,1.6062194925878397,-0.11503116773916405,1.4911883248486764,1,1,1
MD,2025-02-25,48,48,48,1.5771109660877602,-0.08106963580066397,1.496041330287096,1,1,1
MD,2025-02-26,48,48,48,1.2463125353012972,0.1643423425808633,1.4106548778821604,1,1,1
MD,2025-02-27,48,48,48,1.9638251946387282,-0.5151825848475163,1.4486426097912128,1,1,1
MD,2025-02-28,48,48,48,0.8567627738669317,0.6541841586599445,1.5109469325268758,1,1,1
MD,2025-03-01,48,48,48,1.002527935128,0.17177314643930033,1.1743010815672998,1,1,1
MD,2025-03-02,48,48,48,-0.32976393976073737,1.4016867599052887,1.0719228201445516,1,1,1
MD,2025-03-03,48,48,48,0.6241461222008493,0.7300489062240417,1.3541950284248916,1,1,1
MD,2025-03-04,48,48,48,3.028315609360362,-1.1324408481573682,1.895874761202994,1,1,1
MD,2025-03-05,48,48,48,1.4308184950368183,0.7750606839380769,2.2058791789748944,1,1,1
MD,2025-03-06,48,48,48,0.14156970117864023,1.4172590293475174,1.5588287305261574,1,1,1
MD,2025-03-07,48,48,48,0.14952934799843487,1.5843187870457898,1.7338481350442239,1,1,1
MD,2025-03-08,48,48,48,-0.5520963459308068,2.2238497786875677,1.6717534327567602,1,1,1
MD,2025-03-09,48,48,48,0.009626443488000277,2.200410317675868,2.210036761163868,1,1,1
MD,2025-03-10,48,48,48,0.4750809607189711,2.135508977188272,2.6105899379072435,1,1,1
MD,2025-03-11,48,48,48,0.4306877016145412,2.2847686425094964,2.715456344124038,1,1,1
MD,2025-03-12,48,48,48,-0.5186608332681909,2.665478132577821,2.14681729930963,1,1,1
MD,2025-03-13,48,48,48,-0.5415627753072001,2.6322979456557407,2.0907351703485406,1,1,1
MD,2025-03-14,48,48,48,-0.5068309490604002,2.5346624820030184,2.0278315329426184,1,1,1
MD,2025-03-15,48,48,48,-0.027234430397701834,2.170983544289856,2.1437491138921536,1,1,1
MD,2025-03-16,48,48,48,0.09954467373018813,2.100952824287197,2.200497498017385,1,1,1
MD,2025-03-17,48,48,48,0.14520447937937725,2.0308776295446043,2.176082108923983,1,1,1
MD,2025-03-18,48,48,48,-0.04501244541565741,2.0788652767734583,2.0338528313578017,1,1,1
MD,2025-03-19,48,48,48,-0.39407744121963295,2.1270246024778086,1.7329471612581755,1,1,1
MD,2025-03-20,48,48,48,0.07510994801558138,1.638734490223757,1.7138444382393394,1,1,1
MD,2025-03-21,48,48,48,0.0029252627216437843,1.7102120932209972,1.7131373559426413,1,1,1
MD,2025-03-22,48,48,48,-0.027234430397701834,1.733029629708975,1.705795199311273,1,1,1
MD,2025-03-23,48,48,48,0.09954467373018813,1.637881911254587,1.7374265849847752,1,1,1
MD,2025-03-24,48,48,48,0.14520447937937725,1.5588260427509009,1.7040305221302783,1,1,1
MD,2025-03-25,48,48,48,-0.04501244541565741,1.6236855197875777,1.5786730743719202,1,1,1
MD,2025-03-26,48,48,48,-0.45517443724275064,1.7961062841706592,1.3409318469279081,1,1,1
MD,2025-03-27,48,48,48,-0.2940358146379526,1.7131060912104377,1.4190702765724852,1,1,1
MD,2025-03-28,48,48,48,-0.19216109841874202,1.616767620487814,1.4246065220690718,1,1,1
MD,2025-03-29,48,48,48,-0.8413774233557407,2.178577085538588,1.3371996621828475,1,1,1
MD,2025-03-30,48,48,48,-0.33545812761116517,1.7054036211742356,1.369945493563071,1,1,1
MD,2025-03-31,48,48,48,-1.7947465296212226,3.157134661753034,1.3623881321318116,1,1,1
MD,2025-04-01,48,48,48,-0.5817152764552457,1.8254539511302166,1.243738674674971,1,1,1
MD,2025-04-02,48,48,48,-0.6559325656565355,1.7902977875226256,1.1343652218660905,1,1,1
MD,2025-04-03,48,48,48,-0.6862473035728252,1.745537322924486,1.0592900193516612,1,1,1
MD,2025-04-04,48,48,48,-0.37436512110919173,1.404719975366438,1.030354854257246,1,1,1
MD,2025-04-05,48,48,48,-0.7715549592227648,1.6586001280502067,0.8870451688274418,1,1,1
MD,2025-04-06,48,48,48,-0.3509112757069754,1.222782043111593,0.8718707674046176,1,1,1
MD,2025-04-07,48,48,48,-1.7926268366805083,2.6327852682983024,0.8401584316177944,1,1,1
MD,2025-04-08,48,48,48,-0.5817152764552457,1.3212947739985568,0.7395794975433114,1,1,1
MD,2025-04-09,48,48,48,-0.6559325656565355,1.3021260501062581,0.646193484449723,1,1,1
MD,2025-04-10,48,48,48,-0.9199296069474778,1.4635026078346016,0.5435730008871231,1,1,1
MD,2025-04-11,48,48,48,-1.0103394366252316,1.4910412358821732,0.48070179925694206,1,1,1
MD,2025-04-12,48,48,48,-1.351419510715334,1.766226789201533,0.4148072784861992,1,1,1
MD,2025-04-13,48,48,48,0.5716343522851153,-0.17326141706162274,0.39837293522349204,1,1,1
MD,2025-04-14,48,48,48,-2.5979024534095077,3.106976293086784,0.5090738396772773,1,1,1
MD,2025-04-15,48,48,48,1.2639801982319996,-0.3796170096389741,0.8843631885930261,1,1,1
MD,2025-04-16,48,48,48,-1.3440293042832,2.7243240591919724,1.3802947549087716,1,1,1
MD,2025-04-17,48,48,48,-0.8049773960793284,2.994455866119939,2.189478470040611,1,1,1
MD,2025-04-18,48,48,48,1.7587908919112731,1.6545645766195134,3.413355468530787,1,1,1
MD,2025-04-19,48,48,48,-0.18427118529203343,3.47678425007953,3.2925130647874967,1,1,1
MD,2025-04-20,48,48,48,-0.9558445699519457,3.9596222650362223,3.003777695084278,1,1,1
MD,2025-04-21,48,48,48,-0.4940309244743997,3.720144320719975,3.2261133962455735,1,1,1
MD,2025-04-22,48,48,48,-1.0408961406396509,4.733858176754035,3.6929620361143853,1,1,1
MD,2025-04-23,48,48,48,-1.648355986728001,6.218289328565088,4.569933341837086,1,1,1
MD,2025-04-24,48,48,48,-1.5454512930240005,6.305459327215351,4.760008034191351,1,1,1
MD,2025-04-25,48,48,48,-1.574876587896,6.607419227043099,5.032542639147099,1,1,1
MD,2025-04-26,48,48,48,-1.7807576673599999,6.602892955972641,4.822135288612642,1,1,1
MD,2025-04-27,48,48,48,-2.2730664362809834,7.017955281121345,4.744888844840361,1,1,1
MD,2025-04-28,48,48,48,-2.519946177260466,8.158698051026049,5.638751873765583,1,1,1
MD,2025-04-29,48,48,48,-2.7139969360368004,9.168303204092313,6.454306268055514,1,1,1
MD,2025-04-30,48,48,48,-2.7064874294979977,7.388814798657324,4.682327369159325,1,1,1
MD,2025-05-01,48,48,48,-0.7383427837419999,5.964608247401114,5.226265463659111,1,1,1
MD,2025-05-02,48,48,48,-2.2839158507040014,6.976843103804667,4.692927253100664,1,1,1
MD,2025-05-03,48,48,48,-2.358490070865388,7.397938609446582,5.039448538581194,1,1,1
MD,2025-05-04,48,48,48,-2.9394186333158485,8.285764437712428,5.346345804396583,1,1,1
MD,2025-05-05,48,48,48,-3.8237847785827404,9.714239026801355,5.8904542482186155,1,1,1
MD,2025-05-06,48,48,48,-1.0038301463676182,7.185697608853894,6.181867462486277,1,1,1
MD,2025-05-07,48,48,48,-4.7159889656630085,11.281359761590066,6.565370795927055,1,1,1
MD,2025-05-08,48,48,48,-3.410376585839999,9.178433170077188,5.768056584237191,1,1,1
MD,2025-05-09,48,48,48,-1.1337391837777255,6.573605521310361,5.439866337532635,1,1,1
MD,2025-05-10,48,48,48,-3.629531628555115,10.159670931817221,6.530139303262102,1,1,1
MD,2025-05-11,48,48,48,-3.862890950007298,10.932724129457261,7.06983317944996,1,1,1
MD,2025-05-12,48,48,48,-2.2644304942758033,11.138768840911913,8.874338346636108,1,1,1
MD,2025-05-13,48,48,48,-0.6689303786721038,10.53461396350787,9.865683584835763,1,1,1
MD,2025-05-14,48,48,48,-1.6817317504156584,11.902249660954014,10.220517910538357,1,1,1
MD,2025-05-15,48,48,48,-1.2170219924378025,11.923001127471284,10.705979135033482,1,1,1
MD,2025-05-16,48,48,48,-1.2829998533497164,12.383391431172353,11.100391577822634,1,1,1
MD,2025-05-17,48,48,48,2.674851660132489,6.730142088562646,9.404993748695134,1,1,1
MD,2025-05-18,48,48,48,-6.1324840692,15.143088037411612,9.010603968211612,1,1,1
MD,2025-05-19,48,48,48,-5.72499192054694,13.339103199301546,7.614111278754607,1,1,1
MD,2025-05-20,48,48,48,-0.5002555649760003,7.623140815499279,7.122885250523279,1,1,1
MD,2025-05-21,48,48,48,2.9336807431556995,3.9575499547164785,6.891230697872176,1,1,1
MD,2025-05-22,48,48,48,-5.348199235967999,12.237226907464018,6.88902767149602,1,1,1
MD,2025-05-23,48,48,48,-4.883453406253175,11.030969130002164,6.1475157237489935,1,1,1
MD,2025-05-24,48,48,48,-3.993244024727845,10.25235124580823,6.259107221080385,1,1,1
MD,2025-05-25,48,48,48,-2.0673276668211575,8.463619600197788,6.396291933376627,1,1,1
MD,2025-05-26,48,48,48,-2.0394919335371,8.887822038629883,6.848330105092785,1,1,1
MD,2025-05-27,48,48,48,-4.1852692238582785,11.632033099216104,7.446763875357818,1,1,1
MD,2025-05-28,48,48,48,0.32113897145999937,7.151925945301498,7.473064916761498,1,1,1
MD,2025-05-29,48,48,48,-3.5686063943691413,10.594652249062053,7.026045854692913,1,1,1
MD,2025-05-30,48,48,48,-2.0534757026750174,9.118426270573424,7.064950567898408,1,1,1
MD,2025-05-31,48,48,48,-6.235649323147638,12.843038250155045,6.607388927007405,1,1,1
MD,2025-06-01,48,48,48,-4.9225220965457925,11.375459904961893,6.452937808416101,1,1,1
MD,2025-06-02,48,48,48,-4.968666739319116,12.038042452466746,7.06937571314763,1,1,1
MD,2025-06-03,48,48,48,-2.57318897859555,11.132719308329076,8.559530329733525,1,1,1
MD,2025-06-04,48,48,48,-2.3147189970479993,10.490222693647128,8.175503696599131,1,1,1
MD,2025-06-05,48,48,48,-3.2834653047697593,11.050707998311,7.767242693541241,1,1,1
MD,2025-06-06,48,48,48,-4.612461757629637,12.33767445780508,7.725212700175447,1,1,1
MD,2025-06-07,48,48,48,-5.918081883717917,13.640935088154151,7.722853204436237,1,1,1
MD,2025-06-08,48,48,48,-4.514748802430401,12.539737187413772,8.02498838498337,1,1,1
MD,2025-06-09,48,48,48,-6.824592147125068,14.121175228141722,7.296583081016657,1,1,1
MD,2025-06-10,48,48,48,-4.819575732698964,11.715730210100276,6.896154477401314,1,1,1
MD,2025-06-11,48,48,48,-6.686653026776334,14.242172113092641,7.55551908631631,1,1,1
MD,2025-06-12,48,48,48,-5.277005825854266,12.925694096601132,7.648688270746862,1,1,1
MD,2025-06-13,48,48,48,-8.329145813731545,15.573646531618934,7.244500717887389,1,1,1
MD,2025-06-14,48,48,48,-8.028357290639999,15.426533251245322,7.39817596060532,1,1,1
MD,2025-06-15,48,48,48,-7.553433711189263,15.978005893470348,8.424572182281088,1,1,1
MD,2025-06-16,48,48,48,-6.430529996860784,16.023944176102432,9.593414179241654,1,1,1
MD,2025-06-17,48,48,48,-5.904958371992964,16.641486779822017,10.736528407829054,1,1,1
MD,2025-06-18,48,48,48,0.21253887962881235,10.904065714236696,11.116604593865503,1,1,1
MD,2025-06-19,48,48,48,1.3974137276962635,9.856629841932962,11.254043569629228,1,1,1
MD,2025-06-20,48,48,48,-2.918948107519343,13.947326423817096,11.028378316297749,1,1,1
MD,2025-06-21,48,48,48,-3.6222795525846374,15.5053996763821,11.883120123797465,1,1,1
MD,2025-06-22,48,48,48,-4.293034890696,15.921328919318894,11.628294028622895,1,1,1
MD,2025-06-23,48,48,48,-4.849670005670631,16.060420430504074,11.210750424833442,1,1,1
MD,2025-06-24,48,48,48,-5.620966900864964,16.077905323470674,10.456938422605708,1,1,1
MD,2025-06-25,48,48,48,-3.8610018215232365,13.48630963869397,9.625307817170729,1,1,1
MD,2025-06-26,48,48,48,-6.230175823013147,16.07783742614145,9.8476616031283,1,1,1
MD,2025-06-27,48,48,48,-4.051102223376001,14.072534260062028,10.021432036686033,1,1,1
MD,2025-06-28,48,48,48,-4.460731329385013,14.052472768893445,9.591741439508432,1,1,1
MD,2025-06-29,48,48,48,-4.737784722223168,14.147670444897384,9.409885722674215,1,1,1
MD,2025-06-30,48,48,48,-5.972038284110871,14.882339350272709,8.910301066161836,1,1,1
MD,2025-07-01,48,48,48,-4.038831842005286,12.43862340161797,8.399791559612682,1,1,1
MD,2025-07-02,48,48,48,-5.3326209393983905,13.117298792501105,7.784677853102717,1,1,1
MD,2025-07-03,48,48,48,-5.227575122171776,12.116552541395501,6.8889774192237265,1,1,1
MD,2025-07-04,48,48,48,-7.8321080127242,13.913973720938158,6.081865708213959,1,1,1
MD,2025-07-05,48,48,48,-6.5340908375285345,12.269355628554043,5.735264791025513,1,1,1
MD,2025-07-06,48,48,48,-5.889901133526962,11.118540763823646,5.228639630296677,1,1,1
MD,2025-07-07,48,48,48,-5.714828638272,10.271564530763678,4.556735892491678,1,1,1
MD,2025-07-08,48,48,48,-6.827284155508177,11.34210702368674,4.514822868178565,1,1,1
MD,2025-07-09,48,48,48,-5.386006360325968,10.195084777482435,4.809078417156466,1,1,1
MD,2025-07-10,48,48,48,-6.5089273563477805,11.069273490094638,4.560346133746856,1,1,1
MD,2025-07-11,48,48,48,-3.3504365074224483,7.992586177155086,4.642149669732638,1,1,1
MD,2025-07-12,48,48,48,-6.869091883675639,11.68307080400255,4.813978920326912,1,1,1
MD,2025-07-13,48,48,48,-7.902502467418532,12.586884676336508,4.684382208917975,1,1,1
MD,2025-07-14,48,48,48,-6.432242599476828,10.952647848454227,4.520405248977402,1,1,1
MD,2025-07-15,48,48,48,-5.648558592003264,10.148117729277068,4.4995591372738035,1,1,1
MD,2025-07-16,48,48,48,-6.586528098622406,11.306055653623988,4.719527555001583,1,1,1
MD,2025-07-17,48,48,48,-5.667131744666342,9.734815419964258,4.067683675297918,1,1,1
MD,2025-07-18,48,48,48,-6.0652636570032525,9.837652880199444,3.7723892231961895,1,1,1
MD,2025-07-19,48,48,48,-0.6214640458553251,4.635149487806597,4.01368544195127,1,1,1
MD,2025-07-20,48,48,48,-3.070160811684799,7.161539747825737,4.09137893614094,1,1,1
MD,2025-07-21,48,48,48,-5.091231738098745,9.242498934308689,4.151267196209942,1,1,1
MD,2025-07-22,48,48,48,-5.650350709680001,10.731392311223107,5.081041601543107,1,1,1
MD,2025-07-23,48,48,48,-4.647892386302981,10.830948871427893,6.183056485124911,1,1,1
MD,2025-07-24,48,48,48,-4.81638431664,11.981977295992776,7.165592979352775,1,1,1
MD,2025-07-25,48,48,48,-5.061172874531966,12.16270769998775,7.101534825455786,1,1,1
MD,2025-07-26,48,48,48,-1.4587610321052864,8.795942955137486,7.337181923032198,1,1,1
MD,2025-07-27,48,48,48,-3.782835970293348,11.71094691157154,7.928110941278192,1,1,1
MD,2025-07-28,48,48,48,-3.381273805301169,11.783946420149736,8.402672614848562,1,1,1
