Date,Year,DaysSinceGSStart,LD_cum_NEE_gC,MD_cum_NEE_gC,LD_cum_GPP_gC,MD_cum_GPP_gC,LD_cum_Reco_gC,MD_cum_Reco_gC,MD_minus_LD_cum_NEE_gC,MD_minus_LD_cum_GPP_gC,MD_minus_LD_cum_Reco_gC
2025-09-10,2025,148,-462.1470988182477,-526.5235270035407,1352.6375167918877,1575.6572533623025,890.4904179736407,1049.133726358763,-64.37642818529304,223.0197365704148,158.64330838512228
2025-09-11,2025,149,-465.2626877865555,-530.2949170440619,1362.5182599391958,1587.917966017494,897.255572152641,1057.6230489734332,-65.0322292575064,225.39970607829832,160.36747682079226
2025-09-12,2025,150,-468.47336309580965,-534.0478171225786,1372.7885086086228,1600.1506929430009,904.3151455128138,1066.1028758204232,-65.57445402676899,227.36218433437807,161.7877303076093
2025-09-13,2025,151,-471.7938250094894,-539.4663714430422,1383.3005102997108,1613.8259641460081,911.5066852902221,1074.359592702967,-67.67254643355284,230.5254538462973,162.8529074127448
2025-09-14,2025,152,-474.7423405642076,-542.5654594605774,1393.943151632215,1625.4102419975386,919.200811068008,1082.8447825369622,-67.82311889636975,231.46709036532366,163.6439714689542
2025-09-15,2025,153,-476.2741879623321,-545.1727296439572,1403.4435565231381,1636.4403875946966,927.1693685608067,1091.2676579507404,-68.89854168162503,232.99683107155852,164.0982893899337
2025-09-16,2025,154,-478.05367167805304,-548.2861148523499,1413.3125855348646,1647.7397683639147,935.2589138568122,1099.4536535115656,-70.23244317429686,234.42718282905003,164.19473965475333
2025-09-17,2025,155,-479.7068858306777,-552.0523032645278,1423.1948217304234,1659.4817957597393,943.4879358997464,1107.4294924952123,-72.34541743385012,236.28697402931584,163.94155659546595
2025-09-18,2025,156,-481.87398282798523,-556.048673861198,1433.9449801657674,1671.4679855020838,952.070997337783,1115.4193116408867,-74.17469103321281,237.52300533631637,163.34831430310373
2025-09-19,2025,157,-483.76740337474,-559.770594238618,1444.710630528242,1683.1178937333405,960.9432271535028,1123.3472994947233,-76.00319086387793,238.4072632050984,162.4040723412205
2025-09-20,2025,158,-484.3361108371119,-565.2139815676419,1454.0407550865,1696.0603675967113,969.7046442493888,1130.8463860290701,-80.87787073052999,242.01961251021135,161.1417417796813
2025-09-21,2025,159,-482.80573887439317,-566.438644421756,1461.2884919509368,1704.8020679756885,978.4827530765444,1138.3634235539332,-83.63290554736278,243.51357602475173,159.88067047738878
2025-09-22,2025,160,-481.80418647908004,-567.6551528980414,1469.3517223628019,1713.9474514434376,987.5475358837227,1146.292298545397,-85.85096641896132,244.5957290806357,158.74476266167426
2025-09-23,2025,161,-481.39536688706335,-569.4897659090199,1477.8496695168549,1723.723885731125,996.4543026297924,1154.2341198221059,-88.09439902195652,245.87421621427006,157.77981719231343
2025-09-24,2025,162,-479.6477427942591,-570.099431852803,1484.6408807492598,1732.075908868208,1004.9931379550015,1161.9764770154056,-90.45168905854393,247.43502811894814,156.9833390604041
2025-09-25,2025,163,-478.5869017276539,-571.1112091436031,1492.1935122187433,1740.8834672598286,1013.6066104910901,1169.772258116226,-92.52430741594918,248.68995504108534,156.165647625136
2025-09-26,2025,164,-479.34713571037713,-573.776818180831,1501.7408613803887,1751.2226345847148,1022.3937256700123,1177.4458164038842,-94.42968247045388,249.48177320432615,155.05209073387198
2025-09-27,2025,165,-478.62127224281414,-576.2381153981966,1509.8666059566012,1761.1047631471988,1031.2453337137879,1184.8666477490028,-97.61684315538241,251.23815719059758,153.62131403521494
2025-09-28,2025,166,-479.99199297571937,-577.8962213476683,1520.461228455478,1770.20402532387,1040.4692354797596,1192.3078039762022,-97.90422837194893,249.7427968683919,151.83856849644258
2025-09-29,2025,167,-482.85894154490995,-579.4562386081683,1532.0494759490205,1778.4680926369836,1049.1905344041113,1199.0118540288158,-96.59729706325834,246.4186166879631,149.82131962470453
2025-09-30,2025,168,-485.3425960116838,-580.6288103080311,1543.7034444385938,1786.4161205365808,1058.3608484269107,1205.7873102285503,-95.28621429634734,242.71267609798701,147.42646180163956
2025-10-01,2025,169,-487.53816945591643,-584.7664929852651,1554.8964156604118,1796.986405656741,1067.358246204496,1212.2199126714763,-97.2283235293487,242.08998999632922,144.8616664669803
2025-10-02,2025,170,-490.3494655801061,-587.1657059421977,1566.0824865563573,1805.7556635285007,1075.7330209762517,1218.5899575863034,-96.81624036209166,239.67317697214344,142.85693661005166
2025-10-03,2025,171,-492.5281863835622,-589.446175294181,1575.3568721704446,1815.2175341287716,1082.828685786883,1225.771358834591,-96.91798891061882,239.860661958327,142.942673047708
2025-10-04,2025,172,-494.6681410771799,-590.9829580127645,1582.7036468438769,1824.6267337413435,1088.0355057666975,1233.6437757285794,-96.31481693558459,241.92308689746665,145.6082699618819
2025-10-05,2025,173,-497.55165746237816,-593.6030858787054,1589.3548306227146,1835.8987408315986,1091.803173160337,1242.2956549528938,-96.05142841632727,246.54391020888397,150.49248179255665
2025-10-06,2025,174,-499.77220350561333,-595.842696863391,1594.6461349513645,1847.3819118973934,1094.8739314457519,1251.5392150340028,-96.07049335777765,252.73577694602886,156.665283588251
2025-10-07,2025,175,-501.28122882782765,-594.4458282829222,1599.2730689580085,1854.5929302386332,1097.9918401301816,1260.1471019557116,-93.16459945509456,255.31986128062476,162.15526182553003
2025-10-08,2025,176,-503.9841623171922,-593.2605050038271,1605.0883147340899,1860.5623294330514,1101.1041524168984,1267.3018244292248,-89.2763426866349,255.47401469896158,166.1976720123264
2025-10-09,2025,177,-505.1707926749865,-592.5103737932926,1609.6140830263193,1866.3163818096316,1104.4432903513336,1273.8060080163393,-87.33958111830611,256.70229878331224,169.36271766500568
2025-10-10,2025,178,-505.05841007119994,-588.8882519618257,1613.4153743859563,1869.3160161703004,1108.356964314757,1280.4277642084749,-83.8298418906258,255.9006417843441,172.07079989371778
2025-10-11,2025,179,-505.5077281797813,-586.8019482355269,1618.3960257454805,1873.9684345370108,1112.8882975657,1287.1664863014842,-81.2942200557456,255.57240879153028,174.27818873578417
2025-10-12,2025,180,-506.7827037064478,-588.8726045367852,1624.428717535763,1882.2335632970883,1117.646013829316,1293.3609587603032,-82.08990083033734,257.80484576132517,175.71494493098726
2025-10-13,2025,181,-508.6070709916011,-591.2624308345809,1631.9599468643626,1891.4180534623147,1123.352875872762,1300.1556226277341,-82.65535984297975,259.4581065979521,176.80274675497208
2025-10-14,2025,182,-510.5173535689725,-592.6446098580675,1639.6735887505174,1899.510476805912,1129.1562351815455,1306.8658669478448,-82.12725628909499,259.83688805539464,177.70963176629925
2025-10-15,2025,183,-511.3624931040277,-595.4320618045809,1645.6369903762084,1907.8216750753054,1134.2744972721814,1312.3896132707248,-84.06956870055325,262.18468469909703,178.1151159985434
2025-10-16,2025,184,-511.795862197414,-596.7226599378358,1650.717434938701,1913.749343631697,1138.9215727412877,1317.0266836938615,-84.92679774042182,263.031908692996,178.1051109525738
2025-10-17,2025,185,-512.1234697993068,-597.4851776030665,1656.0238827329522,1919.470789907439,1143.900412933646,1321.9856123043726,-85.36170780375971,263.4469071744868,178.0851993707265
2025-10-18,2025,186,-511.20421322932964,-596.2294471227743,1660.8363701357803,1923.9012508022424,1149.6321569064512,1327.6718036794682,-85.02523389344469,263.06488066646216,178.039646773017
2025-10-19,2025,187,-510.5140619892825,-593.1741902567524,1665.780772772008,1926.2173873502898,1155.266710782726,1333.0431970935374,-82.66012826746987,260.4366145782817,177.77648631081138
2025-10-20,2025,188,-511.08713340210124,-593.823188129227,1671.9456340648387,1932.001585174117,1160.858500662738,1338.17839704489,-82.73605472712575,260.05595110927834,177.31989638215214
2025-10-21,2025,189,-510.42873053028865,-592.5706161668157,1677.647473970463,1936.197985774817,1167.2187434401746,1343.6273696080011,-82.14188563652709,258.5505118043541,176.40862616782647
2025-10-22,2025,190,-508.21463881236366,-587.1224762597234,1681.9072017036158,1935.7676741645073,1173.6925628912527,1348.6451979047838,-78.90783744735973,253.86047246089151,174.9526350135311
2025-10-23,2025,191,-505.35254363282763,-585.7642341093747,1685.3924881533592,1939.25896149392,1180.0399445205321,1353.4947273845453,-80.41169047654705,253.8664733405608,173.45478286401317
2025-10-24,2025,192,-505.6804597976368,-586.52838858533255,1691.8042945706804,1944.927431455098,1186.1238347730443,1358.3990428697655,-80.84792878769576,253.1231368844176,172.27520809672114
2025-10-25,2025,193,-505.5435211917736,-587.7904400457819,1697.0030973063776,1950.4303207561647,1191.4595761146047,1362.6398807103828,-82.2469188540083,253.4272234497871,171.18030459577813
2025-10-26,2025,194,-506.2035687711272,-588.7724795157609,1703.15862402223,1955.6791006074548,1196.9550552511034,1366.906621091694,-82.56891074463368,252.52047658522474,169.95156584059055
2025-10-27,2025,195,-506.59477791381295,-589.6801810106913,1708.9212382193352,1960.6381180602016,1202.326460305523,1370.9579370495103,-83.08540309687834,251.71687984086634,168.63147674398738
2025-10-28,2025,196,-506.3645011856843,-590.5450305725029,1714.0668734321005,1965.4351097332983,1207.7023722464166,1374.8900791607955,-84.18052938681865,251.36823630119784,167.18770691437885
2025-10-29,2025,197,-505.76658619537864,-591.35911313105,1718.716918497446,1970.12688592785,1212.9503323020679,1378.7677727968,-85.59252693567134,251.4099674304041,165.81744049473218
2025-10-30,2025,198,-506.46281563992517,-590.7419472692568,1724.1594185022366,1973.1594474534195,1217.696602862312,1382.4175001841627,-84.27913162933163,249.0000289511829,164.72089732185077
2025-10-31,2025,199,-505.02501699006706,-589.6702944076376,1727.2809800506295,1975.772928098934,1222.255963060563,1386.1026336912964,-84.64527741757053,248.4919480483045,163.84667063073334
