site,DateTime,NEE_raw,NEE_lag,NEE_lead,Rg,Tair,Ustar,low_ustar,qc_co2_flux,signal_strength,wind_dir,remove_nee_auto,manual_decision_pos,manual_reason_pos
LD,2025-12-10T06:00:00Z,28.3082,2.0466000000000015,12.871005,4.3392e-5,-0.2489999999999668,0.293844,FALSE,2,2,114.262,FALSE,NA,NA
LD,2025-12-10T06:30:00Z,12.871005,28.3082,-67.49682,4.0187e-5,-0.03899999999998727,0.329539,FALSE,0,15,118.539,FALSE,NA,NA
LD,2025-12-10T08:30:00Z,21.498,-111.86049999999999,NA,0,0.036000000000001364,0.295269,FALSE,2,34,114.882,FALSE,NA,NA
LD,2025-12-18T10:30:00Z,28.916230000000002,1.1765743,49.175200000000004,0,3.6370000000000005,0.406214,FALSE,1,91,144.264,FALSE,NA,NA
LD,2025-12-18T11:00:00Z,49.175200000000004,28.916230000000002,-26.201839999999997,0,3.7030000000000314,0.457448,FALSE,1,68,141.705,FALSE,NA,NA
LD,2025-12-18T13:00:00Z,22.22207,55.69837,-4.00729,0.0910207,4.386000000000024,0.649698,FALSE,1,37,168.06,FALSE,NA,NA
LD,2025-12-18T23:30:00Z,140.81118999999998,-12.765419999999999,24.72197,0,6.165999999999997,0.700059,FALSE,1,63,252.392,FALSE,keep,oscillating pattern
LD,2025-12-19T00:00:00Z,24.72197,140.81118999999998,6.1221211,0,3.8740000000000236,0.516659,FALSE,1,49,261.448,FALSE,NA,NA
LD,2025-12-23T03:30:00Z,42.14898,68.1624,-16.36978,0,2.365000000000009,0.385466,FALSE,1,83,142.153,FALSE,NA,NA
LD,2025-12-23T06:30:00Z,22.42299,-18.637286,25.780230000000003,0,1.6820000000000164,0.203836,FALSE,2,81,140.397,FALSE,NA,NA
LD,2025-12-23T07:00:00Z,25.780230000000003,22.42299,2.92754,0,1.4770000000000323,0.172746,FALSE,1,59,130.852,FALSE,NA,NA
LD,2025-12-26T10:00:00Z,47.4594,-24.81697,6.421273,0,-1.1459999999999582,0.524363,FALSE,0,24,94.3839,FALSE,NA,NA
LD,2025-12-26T22:30:00Z,15.007900000000001,0.8761999999999999,7.454980000000001,2.46603,0.3210000000000264,0.168464,FALSE,2,7,271.375,FALSE,NA,NA
LD,2025-12-28T07:00:00Z,36.68267,5.869118,18.91942,0,-0.17699999999996407,0.401682,FALSE,2,94,97.4514,FALSE,NA,NA
LD,2025-12-28T07:30:00Z,18.91942,36.68267,-8.08376,0,-0.22399999999998954,0.439623,FALSE,1,61,97.4269,FALSE,NA,NA
LD,2025-12-29T04:00:00Z,26.186149999999998,-25.47,23.62372,0,2.7549999999999955,1.03059,FALSE,2,80,257.175,FALSE,NA,NA
LD,2025-12-29T04:30:00Z,23.62372,26.186149999999998,-1.0712899999999999,0,1.632000000000005,1.3993,FALSE,1,69,256.85,FALSE,NA,NA
LD,2025-12-29T05:30:00Z,30.186367,-1.0712899999999999,95.00610999999999,0,0.7259999999999991,0.772338,FALSE,1,56,255.1,FALSE,NA,NA
LD,2025-12-29T07:00:00Z,32.0949,95.00610999999999,188.30897199999998,0,0.7010000000000218,0.935407,FALSE,1,68,252.2,FALSE,NA,NA
LD,2025-12-31T02:30:00Z,23.455689999999997,2.574188,-16.5276,0.00125738,-7.5120000000000005,0.109258,FALSE,1,93,239.118,FALSE,NA,NA
LD,2025-12-31T03:30:00Z,32.70479,-16.5276,-3.6774099999999996,0.00116517,-7.454999999999984,0.105335,FALSE,2,14,223.888,FALSE,NA,NA
LD,2025-12-31T04:30:00Z,20.12826,-3.6774099999999996,24.33886,7.69222e-4,-7.529999999999973,0.0839698,TRUE,1,4,232.192,FALSE,NA,NA
LD,2025-12-31T05:00:00Z,24.33886,20.12826,2.2034569999999998,9.91113e-4,-7.658999999999992,0.0532089,TRUE,1,NA,228.525,FALSE,NA,NA
LD,2025-12-31T06:00:00Z,13.15551,2.2034569999999998,-6.6885900000000005,4.86188e-4,-7.509999999999991,0.211508,FALSE,1,NA,274.288,FALSE,NA,NA
LD,2025-12-31T22:30:00Z,22.111414,11.460141,-0.085677,1.90677,-5.2339999999999804,0.525869,FALSE,0,100,312.019,FALSE,NA,NA
MD,2025-01-13T00:30:00Z,27.960119,-3.61972,10.0659,3.09415e-4,0.36100000000004684,0.505824,FALSE,1,29,220.145,FALSE,NA,NA
MD,2025-02-03T09:00:00Z,14.855419999999999,0.49682139999999997,4.24721,0,0.9020000000000437,0.0972601,TRUE,1,98,165.839,FALSE,NA,NA
MD,2025-02-03T12:00:00Z,24.82351,0.9728400000000006,15.171579999999999,0,0.8350000000000364,0.133983,FALSE,0,29,95.6214,FALSE,NA,NA
MD,2025-02-03T12:30:00Z,15.171579999999999,24.82351,3.52318,9.91853e-4,0.9830000000000041,0.17778,FALSE,1,16,98.3389,FALSE,NA,NA
MD,2025-02-06T10:00:00Z,22.101299999999995,-55.68019999999999,NA,4.36386e-5,-5.825999999999965,0.111032,FALSE,0,0,87.074,FALSE,NA,NA
MD,2025-02-16T05:00:00Z,12.28902,1.6988290000000001,1.6914999999999996,2.82542e-4,-4.460999999999956,0.258664,FALSE,2,82,9.21825,FALSE,NA,NA
MD,2025-02-16T06:00:00Z,12.64268,1.6914999999999996,5.91331,1.15876e-4,-4.407999999999959,0.353902,FALSE,2,39,14.1652,FALSE,NA,NA
MD,2025-02-18T03:00:00Z,18.04465,8.034875,16.3953,3.10647e-5,-16.284999999999968,0.215586,FALSE,1,68,239.072,FALSE,NA,NA
MD,2025-02-18T03:30:00Z,16.3953,18.04465,2.8022899999999997,4.6104e-5,-16.40599999999995,0.233441,FALSE,1,58,250.557,FALSE,NA,NA
MD,2025-02-27T11:30:00Z,22.47177,0.2555470000000001,10.98503,0,0.8840000000000146,0.347828,FALSE,2,55,255.212,FALSE,NA,NA
MD,2025-03-04T09:30:00Z,12.75379,0.889235,-2.072799999999999,0,3.2690000000000055,0.265483,FALSE,2,86,184.424,FALSE,NA,NA
MD,2025-03-05T00:30:00Z,29.366560000000003,8.2952,-7.4894,7.62566e-4,5.835000000000036,0.269679,FALSE,1,44,123.805,FALSE,NA,NA
MD,2025-03-05T02:00:00Z,42.89065,-4.861269999999999,-47.18595,0,5.532000000000039,0.32515,FALSE,0,37,136.276,FALSE,NA,NA
MD,2025-03-05T03:30:00Z,29.45759,4.171481999999999,11.74042,0,5.349000000000046,0.393107,FALSE,1,40,114.959,FALSE,NA,NA
MD,2025-03-05T04:30:00Z,23.744590000000002,11.74042,32.04079,0,5.692000000000007,0.531537,FALSE,1,48,112.073,FALSE,NA,NA
MD,2025-03-05T05:00:00Z,32.04079,23.744590000000002,16.24572,0,5.814999999999998,0.541677,FALSE,1,37,114.017,FALSE,NA,NA
MD,2025-03-05T05:30:00Z,16.24572,32.04079,-23.56598,0,5.7590000000000146,0.581778,FALSE,1,27,115.537,FALSE,NA,NA
MD,2025-03-05T07:00:00Z,36.264989,-15.665211000000001,-7.21763,0,5.910000000000025,0.672692,FALSE,1,26,108.532,FALSE,NA,NA
MD,2025-03-05T08:00:00Z,33.2121,-7.21763,1.51818,0,6.485000000000014,0.69557,FALSE,0,28,113.847,FALSE,NA,NA
MD,2025-03-05T11:30:00Z,31.2581,-24.623400000000004,-18.77897,0,7.748000000000047,0.77344,FALSE,1,36,134.815,FALSE,NA,NA
MD,2025-03-05T23:30:00Z,14.656659999999999,46.76454,-22.930120000000002,9.74396,1.8420000000000414,0.742106,FALSE,1,61,306.801,FALSE,NA,NA
MD,2025-11-01T09:30:00Z,19.30415,-15.19668,21.73888,0,0.6020000000000323,0.0528071,TRUE,1,26,90.1736,FALSE,NA,NA
MD,2025-11-01T10:00:00Z,21.73888,19.30415,4.39772,0,0.25499999999999545,0.0741526,TRUE,1,25,38.356,FALSE,NA,NA
MD,2025-11-02T08:30:00Z,17.151,-18.559600000000003,15.180109999999999,0,-1.5409999999999968,0.0462585,TRUE,1,20,310.249,FALSE,NA,NA
MD,2025-11-02T09:00:00Z,15.180109999999999,17.151,22.041600000000003,0,-0.6879999999999882,0.0634476,TRUE,1,20,300.54,FALSE,NA,NA
MD,2025-11-02T09:30:00Z,22.041600000000003,15.180109999999999,15.706119999999999,0,-0.2740000000000009,0.0932827,TRUE,1,20,352.317,FALSE,NA,NA
MD,2025-11-02T10:00:00Z,15.706119999999999,22.041600000000003,-28.003279999999997,0,-0.47399999999998954,0.0935757,TRUE,2,20,11.1326,FALSE,NA,NA
MD,2025-11-07T08:00:00Z,14.40483,-15.854200000000002,-18.508589999999998,0,7.590000000000032,0.452738,FALSE,0,85,185.147,FALSE,NA,NA
MD,2025-11-07T09:30:00Z,12.32741,5.3822,-10.50771,0,5.786000000000001,0.164492,FALSE,0,38,222.496,FALSE,NA,NA
MD,2025-11-22T07:00:00Z,25.05303,7.3199000000000005,4.885799,0,-2.798999999999978,0.0207525,TRUE,2,27,305.964,FALSE,NA,NA
MD,2025-11-24T05:00:00Z,14.619609,-22.52001,-86.537032,0,-1.9519999999999982,0.0468863,TRUE,2,57,134.827,FALSE,NA,NA
MD,2025-11-24T07:00:00Z,12.997409999999999,2.6536239999999998,15.42662,0,-2.6289999999999623,0.0707659,TRUE,2,33,182.388,FALSE,NA,NA
MD,2025-11-24T07:30:00Z,15.42662,12.997409999999999,0.04901,0,-3.116999999999962,0.0264047,TRUE,1,20,195.876,FALSE,NA,NA
MD,2025-11-26T09:00:00Z,16.05398,-6.931920000000001,7.255179999999999,0,4.251000000000033,0.541187,FALSE,1,61,245.823,FALSE,NA,NA
MD,2025-12-07T09:30:00Z,18.823439999999998,4.42217,16.153100000000002,0.0011733100000000001,-6.127999999999986,0.0439211,TRUE,1,25,134.312,FALSE,NA,NA
MD,2025-12-07T10:00:00Z,16.153100000000002,18.823439999999998,17.44185,9.6498e-4,-6.149999999999977,0.0537759,TRUE,0,8,150.187,FALSE,NA,NA
MD,2025-12-07T10:30:00Z,17.44185,16.153100000000002,NA,7.47527e-4,-6.132999999999981,0.067314,TRUE,1,NA,183.447,FALSE,NA,NA
MD,2025-12-10T05:30:00Z,15.610463,-45.69996,32.18113,9.83717e-5,-0.45599999999996044,0.379137,FALSE,1,34,128.024,FALSE,NA,NA
MD,2025-12-10T06:00:00Z,32.18113,15.610463,-2.0906900000000004,4.3392e-5,-0.2489999999999668,0.387369,FALSE,2,35,136.303,FALSE,NA,NA
MD,2025-12-10T08:00:00Z,13.483428,6.886370000000001,-255.5694,0,0.03200000000003911,0.318779,FALSE,1,67,137.618,FALSE,NA,NA
MD,2025-12-18T10:30:00Z,19.282629999999997,0.96249739,21.540014,0,3.6370000000000005,0.469825,FALSE,1,87,169.254,FALSE,NA,NA
MD,2025-12-18T11:00:00Z,21.540014,19.282629999999997,-7.385949999999999,0,3.7030000000000314,0.682364,FALSE,1,79,163.152,FALSE,NA,NA
MD,2025-12-18T21:30:00Z,19.47837,1.46913,-25.511372,5.24268,7.536000000000001,0.722393,FALSE,1,56,171.448,FALSE,NA,NA
MD,2025-12-18T23:00:00Z,17.790153,-8.1433687,13.71974,0.0079792,8.270000000000039,0.620719,FALSE,2,61,222.274,FALSE,NA,NA
MD,2025-12-18T23:30:00Z,13.71974,17.790153,-4.04486,0,6.165999999999997,0.781603,FALSE,0,55,267.428,FALSE,NA,NA
MD,2025-12-23T03:00:00Z,19.08727,-0.39343500000000003,13.485290000000001,0,2.1140000000000327,0.515637,FALSE,1,76,159.236,FALSE,NA,NA
MD,2025-12-23T03:30:00Z,13.485290000000001,19.08727,-1.2250040000000002,0,2.365000000000009,0.445152,FALSE,1,87,164.571,FALSE,NA,NA
MD,2025-12-26T14:30:00Z,15.60219,-14.93,22.09062,5.1991,-0.2459999999999809,0.400548,FALSE,1,67,136.122,FALSE,NA,NA
MD,2025-12-28T15:00:00Z,21.853589999999997,-3.9114942999999998,121.5984,8.88865,1.6520000000000437,0.323801,FALSE,1,21,115.831,FALSE,NA,NA
MD,2025-12-28T22:30:00Z,33.90423,3.62978,9.20533,1.42075,3.117999999999995,0.384043,FALSE,2,47,96.2254,FALSE,NA,NA
MD,2025-12-29T01:00:00Z,18.3158,-136.16567400000002,13.37442,0,2.372000000000014,0.445517,FALSE,2,37,102.236,FALSE,NA,NA
MD,2025-12-29T01:30:00Z,13.37442,18.3158,-20.29577,6.65682e-6,3.2270000000000323,0.385458,FALSE,2,25,122.232,FALSE,NA,NA
MD,2025-12-29T02:30:00Z,16.45946,-20.29577,-30.873820000000002,0,3.5720000000000027,0.222092,FALSE,1,20,173.415,FALSE,NA,NA
MD,2025-12-29T04:00:00Z,19.000809999999998,-83.63326,-2.005907,0,2.7549999999999955,1.02009,FALSE,0,68,265.651,FALSE,NA,NA
MD,2025-12-29T06:00:00Z,27.64962,-1.5665100000000005,4.6869440000000004,0,0.5680000000000405,0.833896,FALSE,2,62,267.326,FALSE,NA,NA
MD,2025-12-29T07:00:00Z,64.17557000000001,4.6869440000000004,56.72234,0,0.7010000000000218,0.813506,FALSE,1,49,264.027,FALSE,keep,trend
MD,2025-12-29T07:30:00Z,56.72234,64.17557000000001,-8.19945,0,0.5820000000000505,1.01935,FALSE,1,65,262.556,FALSE,keep,trend
MD,2025-12-31T10:00:00Z,14.7342988,6.000966,1.2355300000000007,7.14984e-5,-6.525999999999954,0.233086,FALSE,1,NA,274.096,FALSE,NA,NA
